osmid,highway,maxspeed,name,oneway,reversed,length,lanes,ref,junction,bridge,width,tunnel,access,building_density,vegetation_score,vehicle_count,avg_speed_kmph,wind_speed_mps,wind_dir_deg,temperature_k,humidity_pct,weather_description,weather_source,pm2_5_ugm3,pm10_ugm3,no2_ugm3,o3_ugm3,so2_ugm3,co_ugm3,openweather_aqi_1to5,AQI,aqi_source,carbon_cost
1194004305,primary,,,True,False,10.65341798815897,,,,,,,,12,1,116,47,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,225.49557839517286
1193972494,primary,,Chittaranjan Avenue,True,False,122.38114158910938,,,,,,,,28,1,82,42,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1361.4304332368363
1287633304,primary,,Tagore Street,True,False,10.566009454349658,,,,,,,,12,1,141,41,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,255.97687996759623
"[1287633305, 1174219169, 1174219173]",primary,,,True,False,148.5233612489016,,,,,,,,44,1,22,25,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,629.3016736971003
112075904,living_street,,,False,False,74.76789534276372,,,,,,,,20,0,47,50,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,541.8909297331875
112075918,living_street,,,False,False,45.508197609042256,,,,,,,,7,0,60,25,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,382.85902278510423
112075918,living_street,,,False,True,48.553147869991726,,,,,,,,12,0,55,42,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,400.65077594194537
1193989530,residential,,,False,True,14.931293692815826,,,,,,,,14,0,138,22,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,337.46222355303007
"[1193989526, 1193989534]",primary,,Jatinda Mohan Avenue,True,False,66.68915851709914,,,,,,,,18,0,126,34,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1118.5400767785393
1195999485,living_street,,,False,True,45.672820144699244,,,,,,,,11,0,127,35,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,771.2537790052165
474305292,residential,,,False,True,83.9570792871572,,,,,,,,8,0,89,58,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,956.8616067868389
474324226,residential,,,False,False,69.13887801171097,,,,,,,,16,0,95,20,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,888.3832093335052
563237623,secondary,40,,True,False,59.72691516929163,,,,,,,,17,0,116,25,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,936.5986591565395
1196273400,residential,,,False,False,34.95148105848501,,,,,,,,22,0,156,34,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,784.4917254148394
1199451634,living_street,,,False,True,13.482127345071351,,,,,,,,16,0,36,23,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,158.44279013070826
1198952555,secondary,40,Ganesh Chandra Road,False,True,33.26804053853204,,,,,,,,8,0,38,51,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,211.9022648557061
1178016910,residential,,,False,False,91.34930488048052,,,,,,,,18,0,22,21,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,351.36216488446854
1198952555,secondary,40,Ganesh Chandra Road,False,False,161.4207878297504,,,,,,,,25,0,89,50,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1869.1740140217341
103230557,tertiary,,Eden Hospital Road,True,False,27.34861538792029,,,,,,,,12,0,118,51,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,467.4563938929513
1199696698,residential,,,False,False,23.585169251589797,,,,,,,,12,0,33,56,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,173.59727023629557
1199696698,residential,,,False,True,23.585169251589797,,,,,,,,12,0,85,38,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,320.7687263662159
52152298,tertiary,,Prem Chand Boral Street,False,False,20.82892899850681,,,,,,,,22,0,104,49,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,390.14503390136497
52152298,tertiary,,Prem Chand Boral Street,False,True,8.00357199049251,,,,,,,,18,0,82,52,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,188.9551483864463
103230511,residential,,,False,True,111.10912113613216,,,,,,,,42,0,87,50,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1390.1792246612197
52152298,tertiary,,Prem Chand Boral Street,False,True,9.367436704368995,,,,,,,,19,0,46,59,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,166.90825060811687
1178084930,residential,,,False,False,32.90129247499429,,,,,,,,24,0,143,24,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,704.7861788709021
52152298,tertiary,,Prem Chand Boral Street,False,False,8.00357199049251,,,,,,,,18,0,104,32,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,210.08457844134654
1201007765,living_street,,,False,True,20.44832833749619,,,,,,,,25,0,158,32,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,532.9003052789278
52152298,tertiary,,Prem Chand Boral Street,False,False,39.37625810849142,,,,,,,,26,0,47,38,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,372.2820957318916
1201007765,living_street,,,False,False,20.44832833749619,,,,,,,,25,0,111,56,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,417.5717334554492
52152298,tertiary,,Prem Chand Boral Street,False,True,20.82892899850681,,,,,,,,22,0,193,59,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,612.5979956054177
1201027523,living_street,,,False,False,70.31600569164952,,,,,,,,17,0,165,55,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1497.4569126946606
102690989,tertiary,40,Bepin Behari Ganguly Street,False,False,20.916441584050105,,,,,,,,15,0,192,30,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,577.1148140965145
102690989,tertiary,40,Bepin Behari Ganguly Street,False,True,72.69387720499645,,,,,,,,21,0,192,36,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1800.066930803118
1201027523,living_street,,,False,True,70.31600569164952,,,,,,,,17,0,108,54,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1016.4954337637779
1201025649,living_street,,,False,False,23.609234185706136,,,,,,,,12,1,179,31,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,584.3263503089678
1201034677,residential,,,False,False,85.65829254170032,,,,,,,,8,0,140,27,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1499.2593147005653
52087651,secondary,40,Amhurst Street,True,False,58.44573319536401,,,,,,,,22,0,159,30,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1245.3445893675453
103594709,living_street,,,False,True,97.40779015907952,,,,,,,,41,0,139,22,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1849.9619398534464
103594720,residential,,,False,True,56.60449208484596,,,,,,,,35,0,103,41,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,894.8315221686961
103594720,residential,,,False,False,50.7726809881725,,,,,,,,39,0,160,56,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1190.035474972912
1166214530,residential,,,False,False,66.42471583933559,,,,,,,,49,0,141,45,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1389.1061920015582
1201233226,residential,,,False,False,46.46341908401665,,,,,,,,26,0,197,45,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1248.5952271461535
1201233226,residential,,,False,True,103.02261282590638,,,,,,,,30,0,118,35,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1629.0001976148342
1126633514,primary,60,Mahatma Gandhi Road,True,False,15.267439812348176,2,,,,,,,15,0,137,24,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,346.196710515004
1201233886,residential,,,False,True,59.32790531824527,,,,,,,,26,0,81,35,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,726.8672396933441
1201233886,residential,,,False,True,22.39149123953608,,,,,,,,16,0,142,44,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,481.7510107216948
1344947284,residential,,,False,False,20.52816013363159,,,,,,,,17,0,146,28,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,464.85336554122546
1201233886,residential,,,False,False,59.327905318245264,,,,,,,,26,0,113,52,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,954.6863961154058
1173614134,residential,,,False,False,34.00930202873796,,,,,,,,21,0,175,54,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,839.3953426034972
1173614134,residential,,,False,True,13.814981719864756,,,,,,,,21,0,30,52,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,174.93393419151312
1201233886,residential,,,False,False,22.39149123953608,,,,,,,,16,0,26,27,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,170.06145266735257
52087651,secondary,40,Amhurst Street,True,False,70.58172366649212,,,,,,,,22,0,150,48,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1400.6710259968584
1166214529,residential,,,False,True,23.23545030628252,,,,,,,,12,0,146,35,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,487.2850893660697
1178242076,living_street,,,False,True,36.89966457870869,,,,,,,,24,1,153,22,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,814.6778416650916
1173612346,residential,,,False,True,63.514017387218644,,,,,,,,16,1,151,20,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1248.0739950564018
1126633514,primary,60,Mahatma Gandhi Road,True,False,47.534376827637374,2,,,,,,,13,0,99,56,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,649.908396712332
103594695,residential,,,False,True,27.7823706438987,,,,,,,,18,0,178,57,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,703.6314369536763
689630253,residential,,,False,False,8.200147264554609,,,,,,,,26,0,89,33,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,237.77757278544323
689630253,residential,,,False,True,90.00226141965835,,,,,,,,41,0,37,56,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,624.8100407032832
1201232494,residential,,,False,False,97.97283720154374,,,,,,,,52,0,136,30,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1879.1167031291939
254678159,residential,,,False,False,45.16153616904825,,,,,,,,11,0,161,23,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,947.7208787860122
254678159,residential,,,False,True,130.50665916343735,,,,,,,,26,0,73,53,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1293.4383342717113
"[1201237264, 689638495]","['residential', 'living_street']",,,False,True,96.21967348854034,,,,,,,,26,0,118,21,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1512.6705765977313
105741952,tertiary,,Maharani Sarnamoyee Road,False,False,58.604412045377885,,,,,,,,13,0,179,26,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1344.022770734717
105741952,tertiary,,Maharani Sarnamoyee Road,False,True,278.5216170396961,,,,,,,,37,0,97,30,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,3447.191622342062
"[1065785667, 105741959]","['residential', 'living_street']",,,False,"[False, True]",211.35642643944684,,,,,,,,29,0,76,44,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,2092.770609127755
105741950,residential,,,False,True,10.533427941889862,,,,,,,,7,0,95,55,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,175.28107853754443
693306850,residential,,,False,True,76.28159664337413,,,,,,,,14,0,58,31,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,621.119912637884
105741950,residential,,,False,False,176.8936424890403,,,,,,,,21,0,46,38,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1101.6529065395025
106086730,secondary,40,Surendra Nath Bannerjee Road,True,False,55.920137675542094,,,,,,,,8,0,58,58,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,449.40415822177295
1203406500,living_street,,,False,True,51.405269305296876,,,,,,,,9,0,161,42,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1058.3498029783357
102690982,tertiary,40,Waterloo Street,True,False,16.833834374764894,,,,,,,,7,0,77,33,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,210.74462962282763
1124089271,primary,,Chittaranjan Avenue,True,False,115.67816526177252,,,,,,,,18,0,94,47,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1415.049704152794
1124089272,primary,,Chittaranjan Avenue,True,False,23.164232575853546,,,,,,,,11,0,67,25,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,261.44042990986253
1288011207,tertiary,,Sooterkin Street,False,True,16.83847386865399,,,,,,,,10,0,108,43,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,288.42662133775565
102690983,tertiary,,Sooterkin Street,True,False,41.848833391582815,,,,,,,,19,0,81,24,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,521.970660566185
1288011207,tertiary,,Sooterkin Street,False,False,16.83847386865399,,,,,,,,10,0,95,26,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,262.15860210265544
1502779184,primary,40,Chittaranjan Avenue,True,False,115.96756094902015,,,,,,,,16,0,195,26,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,2813.8409262070713
1124089272,primary,,Chittaranjan Avenue,True,False,87.30951161529296,,,,,,,,19,0,122,54,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1393.4112500478889
1288011208,tertiary,40,Madan Street,False,False,17.794328041250534,,,,,,,,12,0,107,53,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,308.6791720496568
1388709917,primary,40,Vidyapati Flyover,True,False,4.926374681272787,,SH1,,viaduct,,,,1,0,71,57,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,67.17271228444415
"[1307473984, 1408487835, 1452323644, 1388708415]",secondary,40,"['Parikshit Roy Lane', 'Parikshit Roy Lane Flyover']",True,False,127.57636874925579,,,,yes,,,,4,0,143,44,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,2229.4104877372292
1388709918,secondary,,Parikshit Roy Lane Flyover,True,False,9.415551492591591,,,,yes,,,,1,0,103,29,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,141.5762164484321
1126703034,primary,40,Vidyapati Flyover,True,False,336.3265911149625,,,,yes,,,,26,0,42,35,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1845.2860192194112
"[1452323645, 1408487836, 51766037]",secondary,,"['Parikshit Roy Lane', 'Parikshit Roy Lane Flyover']",True,False,127.42927920283152,,,,yes,,,,4,0,198,38,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,3067.919673859277
"[1307473986, 260231243, 1408487837, 1452322999]",secondary,40,"['Parikshit Roy Lane', 'Sealdah Beliaghata Flyover']",False,False,402.1223023766528,,,,yes,,,,16,0,96,47,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,4732.648923379039
474324213,residential,,,False,True,173.53938928801685,,,,,,,,21,1,55,53,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1267.5599693009112
27553231,tertiary,,Eliot Road,False,True,23.09416265143758,2,,,,,,,20,0,183,46,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,627.3478118255692
27553231,tertiary,,Eliot Road,False,False,38.486837465292865,2,,,,,,,21,0,25,36,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,240.66051239587858
1205191586,residential,,,False,False,63.40383380827712,,,,,,,,27,0,180,48,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1524.7228102587858
1205191586,residential,,,False,True,63.40383380827712,,,,,,,,27,0,33,56,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,406.2791818807774
1065798329,residential,,,False,True,54.7659001296585,,,,,,,,53,0,75,33,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,778.0931011669265
384345571,residential,,,False,False,9.150202982000424,,,,,,,,4,0,173,31,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,230.1582139063288
52153240,residential,,,False,False,103.30603537448653,,,,,,,,6,0,88,33,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1141.1117335545778
"[52153240, 474275937]",residential,,,False,True,310.97952326143,,,,,,,,13,0,49,38,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1913.7595967772086
103477633,residential,,,False,False,69.450261071108,,,,,,,,13,0,91,20,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,843.5968508964994
103477666,residential,,College St,False,False,77.22893385240204,,,,,,,,26,0,55,50,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,659.9109634258534
103477633,residential,,,False,True,29.5822072456538,,,,,,,,10,0,178,34,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,702.0759467671653
1207722732,living_street,,,False,True,31.038601806569137,,,,,,,,27,0,136,34,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,661.7499814832083
103477632,secondary,,Keshab Sen Street,False,True,45.243221746120575,,,,,,,,29,0,79,21,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,594.1057421532231
103477632,secondary,,Keshab Sen Street,False,False,24.29712172316183,,,,,,,,24,0,139,33,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,545.4759903423394
103477658,living_street,,,False,False,52.80594297190329,,,,,,,,38,0,96,33,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,818.524463036326
103568923,residential,,,False,False,49.503279695572566,,,,,,,,33,0,28,48,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,351.5310197771238
103477645,tertiary,,Bechu Chatterjee St,False,False,156.2951647952887,,,,,,,,45,0,160,30,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,3246.067164069543
103477645,tertiary,,Bechu Chatterjee St,False,True,34.90611535412857,,,,,,,,26,0,55,37,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,380.5803613372486
1038148469,residential,,,False,False,9.348631299591888,,,,,,,,12,0,82,26,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,172.19053198798417
1209277068,residential,,,False,False,34.65890875930004,,,,,,,,15,0,31,44,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,224.13114058459615
1038148469,residential,,,False,True,91.25488810456088,,,,,,,,17,0,101,50,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1211.2092438272778
1209277068,residential,,,False,True,34.65890875930004,,,,,,,,15,0,177,57,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,831.3552220475328
191115904,residential,,Upendra Chandra Banerjee Road,False,False,75.76545371793966,,,,,,,,22,0,140,20,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1403.0596224613862
191115904,residential,,Upendra Chandra Banerjee Road,False,True,44.40798006543058,,,,,,,,20,0,23,46,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,242.76602498058838
191115911,living_street,,,False,False,113.27421291321933,,,,,,,,18,0,93,48,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1374.3402161115278
101999589,tertiary,,Dani Gosh Street,False,False,18.59494931708882,,,,,,,,22,0,44,54,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,228.381332394229
