u,v,key,osmid,highway,lanes,name,oneway,reversed,length,geometry,maxspeed,ref,bridge,width,junction,access,tunnel,building_density,vegetation_score,wind_speed_mps,wind_direction,temperature_k,humidity_pct,openweather_aqi_1to5,AQI,vehicle_count,avg_speed_kmph,carbon_cost
2037507933,2037507483,0,193229069,residential,,,False,True,8.129661828655877,"LINESTRING (9842243.448708417 2578133.544713115, 9842250.662211418 2578128.4821099755)",,,,,,,,2,0,6.57,204,300.0,65.0,3,54,33,5.0,52.99346084147727
2037507933,2037507525,0,193229069,residential,,,False,False,59.61365007589386,"LINESTRING (9842243.448708417 2578133.544713115, 9842233.00694018 2578140.0899380296, 9842188.26763683 2578167.174901668)",,,,,,,,7,0,6.57,204,300.0,65.0,3,54,55,5.0,439.25009050089943
2037507933,2037507769,0,"[1034816017, 1034816018, 193229075, 1034816020, 1034816021]",residential,,,False,True,61.00827132932881,"LINESTRING (9842243.448708417 2578133.544713115, 9842255.092727154 2578148.1177864703, 9842261.337750588 2578154.277294433, 9842274.150623977 2578164.607433262, 9842279.182264961 2578168.2597475923, 9842282.866940105 2578171.116508865, 9842288.288199307 2578175.106332392, 9842292.128721742 2578177.7099639717)",,,yes,,,,,8,0,6.57,204,300.0,65.0,3,54,60,5.0,490.05955357116744
9532590459,1664050022,0,153760218,primary,,Eastern Metropolitan Bypass,True,False,5.813145939783828,"LINESTRING (9841706.07613051 2578077.0726677654, 9841700.832982494 2578073.5770725417)",60,SH3,,,,,,0,0,6.57,204,300.0,65.0,3,54,26,51.0,28.937015332125544
9532590459,2037507483,0,1034823344,residential,,,False,True,940.3967866784085,"LINESTRING (9841706.07613051 2578077.0726677654, 9841719.289754068 2578033.9925213503, 9841720.58106016 2578022.035208948, 9841719.289754068 2578010.596215513, 9841716.95204476 2578000.989395704, 9841713.56793224 2577992.9254571376, 9841710.18381972 2577982.5231026993, 9841710.18381972 2577975.5078453263, 9841711.75342454 2577966.1541734324, 9841715.382439941 2577958.6206141994, 9841722.150664981 2577953.9317286555, 9841730.722265773 2577950.8218772756, 9841773.613665573 2577937.044519437, 9841798.304328632 2577926.3890729086, 9841813.644154465 2577918.590351099, 9841825.599867774 2577910.008145237, 9841837.555581085 2577898.3161022416, 9841847.42961992 2577883.4901213977, 9841851.849003706 2577875.1731135403, 9841856.524422318 2577860.3592069484, 9841859.652500007 2577842.9417339773, 9841864.58395345 2577783.421123189, 9841866.4095931 2577775.369343676, 9841871.86424815 2577770.427385127, 9841877.842104806 2577767.8238173113, 9841887.983310416 2577766.003730793, 9841903.05596947 2577768.607298324, 9841919.698233344 2577777.960859112, 9841952.704462362 2577800.055051294, 9842031.986203706 2577874.654807391, 9842042.116277367 2577880.3802831904, 9842056.932901593 2577885.828527254, 9842073.575165467 2577889.7339068414, 9842093.323243134 2577892.5906202677, 9842113.861689182 2577897.0143082724, 9842129.713584673 2577901.425943803, 9842149.472794289 2577909.4898380022, 9842177.881528338 2577921.013137545, 9842180.597723916 2577924.6292373743, 9842181.276772806 2577929.1493632654, 9842154.804997897 2577980.293166616, 9842154.582358917 2577984.8253613478, 9842155.940456705 2577989.3455036017, 9842159.558340155 2577993.6486801677, 9842166.348829092 2577997.035775111, 9842210.475875244 2578009.4872724162, 9842213.18093887 2578013.332412384, 9842214.772807589 2578018.0815833514, 9842214.316397676 2578023.288797748, 9842212.735660907 2578028.266992666, 9842208.20495763 2578034.3782412484, 9842205.488762056 2578037.7653444875, 9842205.945171967 2578042.9725650474, 9842207.525908738 2578047.7217444796, 9842233.429954246 2578096.202024296, 9842250.662211418 2578128.4821099755)",,,,,,,,7,0,6.57,204,300.0,65.0,3,54,54,5.0,6139.571177676087
2037507525,2037507492,0,193229069,residential,,,False,False,262.31658793292587,"LINESTRING (9842188.26763683 2578167.174901668, 9842154.971977133 2578188.835672026, 9842129.9918834 2578208.4352581683, 9842115.742988577 2578221.067721995, 9842102.529365022 2578234.736830115, 9842070.903497687 2578266.1372489044, 9842055.051602198 2578281.3131347485, 9842042.850986008 2578292.5594514613, 9842032.364689974 2578302.78119072, 9842026.086270694 2578310.845279546, 9842019.818983363 2578318.909372282, 9842004.00048372 2578340.1122894823, 9841994.237764379 2578351.129620407, 9841983.617884956 2578362.388038324)",,,,,,,,21,0,6.57,204,300.0,65.0,3,54,37,5.0,1280.4856504221907
2037507525,2037507933,0,193229069,residential,,,False,True,59.61365007589386,"LINESTRING (9842188.26763683 2578167.174901668, 9842233.00694018 2578140.0899380296, 9842243.448708417 2578133.544713115)",,,,,,,,7,0,6.57,204,300.0,65.0,3,54,16,5.0,160.2582081457162
2037507525,10948372212,0,1034823345,residential,,,False,False,64.8405617692735,"LINESTRING (9842188.26763683 2578167.174901668, 9842158.723443974 2578108.6535958517, 9842157.933075588 2578105.3026395696, 9842157.933075588 2578104.0128831947)",,,,,,,,6,0,6.57,204,300.0,65.0,3,54,71,5.0,593.2415862742101
10948372212,9532590468,0,1034823345,residential,,,False,False,23.894394730472303,"LINESTRING (9842157.933075588 2578104.0128831947, 9842157.933075588 2578101.9516839627, 9842159.703055494 2578099.589140127, 9842178.226618761 2578089.9340537586)",,,,,,,,2,0,6.57,204,300.0,65.0,3,54,32,5.0,112.55447576501363
10948372212,2037507525,0,1034823345,residential,,,False,True,64.8405617692735,"LINESTRING (9842157.933075588 2578104.0128831947, 9842157.933075588 2578105.3026395696, 9842158.723443974 2578108.6535958517, 9842188.26763683 2578167.174901668)",,,,,,,,6,0,6.57,204,300.0,65.0,3,54,11,5.0,126.38954153544101
10948372212,10948372218,0,1178507619,residential,,,False,False,45.41636775602841,"LINESTRING (9842157.933075588 2578104.0128831947, 9842152.12219817 2578105.736576316, 9842147.502439301 2578106.520073248, 9842146.67867507 2578104.5794116836, 9842143.995875342 2578097.576156614, 9842138.719331479 2578098.540460062, 9842117.07882247 2578107.737507017)",,,,,,,,1,0,6.57,204,300.0,65.0,3,54,34,5.0,201.0987804445959
2037507769,2037507933,0,"[1034816017, 1034816018, 193229075, 1034816020, 1034816021]",residential,,,False,False,61.00827132932881,"LINESTRING (9842292.128721742 2578177.7099639717, 9842288.288199307 2578175.106332392, 9842282.866940105 2578171.116508865, 9842279.182264961 2578168.2597475923, 9842274.150623977 2578164.607433262, 9842261.337750588 2578154.277294433, 9842255.092727154 2578148.1177864703, 9842243.448708417 2578133.544713115)",,,yes,,,,,8,0,6.57,204,300.0,65.0,3,54,73,5.0,585.2324568449203
2038168753,11379434104,0,193309442,tertiary,,,True,False,6.465757630684212,"LINESTRING (9845104.047927229 2581214.06299059, 9845101.008905131 2581207.745619929)",,,,,,,,4,0,6.57,204,300.0,65.0,3,54,26,5.0,50.973163807734736
2038168753,11185330146,0,193309435,residential,,,True,False,96.28859027284616,"LINESTRING (9845104.047927229 2581214.06299059, 9845130.464042395 2581201.223298924, 9845154.920934523 2581189.0708111655, 9845174.05675499 2581180.089067494, 9845187.659996765 2581173.132740497, 9845197.656487038 2581167.8642590777)",,,,,,,,5,0,6.57,204,300.0,65.0,3,54,75,5.0,902.3973124556154
11379434104,7007550111,0,193309442,tertiary,,,True,False,50.42252195207416,"LINESTRING (9845101.008905131 2581207.745619929, 9845077.375777235 2581158.448510405)",,,,,,,,4,0,6.57,204,300.0,65.0,3,54,76,5.0,490.6534002029163
11379434104,11379434105,0,1227134712,residential,,,True,False,9.370114614582869,"LINESTRING (9845101.008905131 2581207.745619929, 9845092.047686124 2581212.531871908)",,,,,,,,3,0,6.57,204,300.0,65.0,3,54,55,5.0,87.64275645624694
11185330146,2038169567,0,193309435,residential,,,True,False,27.779939860282347,"LINESTRING (9845197.656487038 2581167.8642590777, 9845224.885234486 2581154.9884350896)",,,,,,,,1,0,6.57,204,300.0,65.0,3,54,71,5.0,252.4850876096056
11185330146,11379434109,0,193309449,residential,,,False,True,6.846985731246791,"LINESTRING (9845197.656487038 2581167.8642590777, 9845194.517277397 2581161.1370014795)",,,,,,,,1,0,6.57,204,300.0,65.0,3,54,63,5.0,67.56321212822574
2038168822,11379434086,0,193309435,residential,,,True,False,5.625401951338802,"LINESTRING (9845088.986400126 2581218.3911142424, 9845095.075576272 2581218.740739879)",,,,,,,,3,0,6.57,204,300.0,65.0,3,54,77,5.0,77.77871403037052
2038168822,1702530326,0,1200753701,residential,,,True,False,289.78696630508824,"LINESTRING (9845088.986400126 2581218.3911142424, 9844951.629280435 2581283.3010482527, 9844923.543372909 2581296.8521140274, 9844903.516996514 2581306.5090635545, 9844855.738671066 2581330.392254974, 9844849.03723772 2581336.372100301, 9844844.517666394 2581342.279610903, 9844839.530553207 2581353.2386514414, 9844838.450754145 2581358.458967024, 9844834.031370362 2581379.6537062624)",,,,,,,,11,0,6.57,204,300.0,65.0,3,54,36,5.0,1317.6796944379812
11379434086,2038168753,0,193309435,residential,,,True,False,9.332485154786568,"LINESTRING (9845095.075576272 2581218.740739879, 9845104.047927229 2581214.06299059)",,,,,,,,4,0,6.57,204,300.0,65.0,3,54,61,5.0,99.11379133303767
11379434086,11379434105,0,"[1200753700, 749347805]",tertiary,,,True,False,6.371273549761863,"LINESTRING (9845095.075576272 2581218.740739879, 9845093.383520013 2581215.3047641134, 9845092.047686124 2581212.531871908)",,,,,,,,3,0,6.57,204,300.0,65.0,3,54,53,5.0,66.32129977648545
2038169563,11209794682,0,193309529,residential,,,False,True,33.87536498169477,"LINESTRING (9845030.866493983 2581060.6745342626, 9845063.405181142 2581043.639497162)",,,,,,,,4,0,6.57,204,300.0,65.0,3,54,70,5.0,315.3530658462361
2038169563,7007550106,0,193309442,tertiary,,,True,False,155.17368771785547,"LINESTRING (9845030.866493983 2581060.6745342626, 9845007.099782698 2581013.933713462, 9845004.41698297 2581008.653226628, 9844989.800733827 2580978.0915378514, 9844955.81489329 2580910.108558807)",,,,,,,,5,0,6.57,204,300.0,65.0,3,54,46,5.0,892.3587562025622
11209794682,2038169563,0,193309529,residential,,,False,False,33.87536498169477,"LINESTRING (9845063.405181142 2581043.639497162, 9845030.866493983 2581060.6745342626)",,,,,,,,4,0,6.57,204,300.0,65.0,3,54,44,5.0,209.66192710334843
11209794682,2038169576,0,193309529,residential,,,False,True,28.191235082520933,"LINESTRING (9845063.405181142 2581043.639497162, 9845090.867699519 2581030.2212530607)",,,,,,,,4,0,6.57,204,300.0,65.0,3,54,55,5.0,216.86215154463815
11209794682,11209794683,0,1209988947,residential,,,False,False,20.27341885834148,"LINESTRING (9845063.405181142 2581043.639497162, 9845054.288114846 2581023.638722181)",,,,,,,,5,0,6.57,204,300.0,65.0,3,54,39,5.0,130.67960025703812
7007550106,9407485424,0,1130864653,tertiary,,,True,False,7.558065508544932,"LINESTRING (9844955.81489329 2580910.108558807, 9844952.709079495 2580902.525441842)",,,,,,,,1,0,6.57,204,300.0,65.0,3,54,37,5.0,49.3578108579395
7007550106,9579808407,0,1130864652,tertiary,,,True,False,124.06007583288894,"LINESTRING (9844955.81489329 2580910.108558807, 9844956.182247609 2580910.0121121462, 9844962.516326634 2580907.0102101224, 9844970.108315906 2580903.4175730697, 9844975.551839007 2580900.6447329237, 9845016.86250204 2580881.8738228865, 9845035.263613869 2580873.675872684, 9845063.883854952 2580857.774271987, 9845065.698362652 2580856.761585271, 9845074.559394117 2580848.2743085525)",,,,,,,,2,0,6.57,204,300.0,65.0,3,54,40,5.0,616.2883639978668
2038169567,12874572373,0,194981087,residential,,,False,False,7.244650034990988,"LINESTRING (9845224.885234486 2581154.9884350896, 9845221.57904561 2581147.863334532)",,,,,,,,0,0,6.57,204,300.0,65.0,3,54,23,5.0,30.795234096575125
2038169567,7184333542,0,193309435,residential,,,True,False,301.01911615555935,"LINESTRING (9845224.885234486 2581154.9884350896, 9845277.171999311 2581129.598496806, 9845285.142474853 2581124.8966606413, 9845286.867926959 2581122.9315346386, 9845287.958857968 2581120.351553614, 9845288.059045512 2581117.783628973, 9845287.59150365 2581114.432065955, 9845283.472682491 2581105.1851312057, 9845258.32560952 2581052.2233211743, 9845225.007685924 2580982.383432369, 9845185.121912375 2580901.5730315302, 9845180.535549352 2580891.1688566124)",,,,,,,,6,1,6.57,204,300.0,65.0,3,54,13,5.0,507.3898212026726
2038169567,9579819759,0,194981087,residential,,,False,True,57.88264075237868,"LINESTRING (9845224.885234486 2581154.9884350896, 9845230.896486988 2581170.191071032, 9845238.421684565 2581184.5739107067, 9845252.859822523 2581211.0730896723)",,,,,,,,0,0,6.57,204,300.0,65.0,3,54,79,5.0,559.5274343325498
12874572373,2038169567,0,194981087,residential,,,False,True,7.244650034990988,"LINESTRING (9845221.57904561 2581147.863334532, 9845224.885234486 2581154.9884350896)",,,,,,,,0,0,6.57,204,300.0,65.0,3,54,51,5.0,55.13725821414485
12874572373,11379434109,0,1227134712,residential,,,True,False,27.800429994685377,"LINESTRING (9845221.57904561 2581147.863334532, 9845194.517277397 2581161.1370014795)",,,,,,,,1,0,6.57,204,300.0,65.0,3,54,29,5.0,112.5454963815051
9579819759,2038169567,0,194981087,residential,,,False,False,57.88264075237868,"LINESTRING (9845252.859822523 2581211.0730896723, 9845238.421684565 2581184.5739107067, 9845230.896486988 2581170.191071032, 9845224.885234486 2581154.9884350896)",,,,,,,,0,0,6.57,204,300.0,65.0,3,54,62,5.0,441.44684719769737
9579819759,9580436317,0,194981087,residential,,,False,True,87.86396426141373,"LINESTRING (9845252.859822523 2581211.0730896723, 9845264.403653719 2581199.113491384, 9845270.448302068 2581194.978269382, 9845279.999514377 2581189.4445482553, 9845298.378362307 2581181.83719172, 9845310.801617479 2581176.436091255, 9845320.096794961 2581172.9880682165, 9845325.974464076 2581171.61368161, 9845336.816982478 2581170.576863719)",,,,,,,,0,0,6.57,204,300.0,65.0,3,54,65,5.0,696.138921239027
9579819759,2054899943,0,1125478948,residential,,,False,False,91.24641686632955,"LINESTRING (9845252.859822523 2581211.0730896723, 9845242.017304119 2581241.6231510034, 9845241.6276859 2581276.3446780336, 9845242.473714031 2581308.124583749)",,,,,,,,2,0,6.57,204,300.0,65.0,3,54,41,5.0,469.7323709823414
2038169576,11209794682,0,193309529,residential,,,False,False,28.191235082520933,"LINESTRING (9845090.867699519 2581030.2212530607, 9845063.405181142 2581043.639497162)",,,,,,,,4,0,6.57,204,300.0,65.0,3,54,45,5.0,183.03266944561304
2038169580,11379434109,0,193309449,residential,,,False,False,100.91839325412329,"LINESTRING (9845147.429132791 2581062.37442215, 9845170.973205095 2581110.670600352, 9845194.517277397 2581161.1370014795)",,,,,,,,5,0,6.57,204,300.0,65.0,3,54,33,5.0,435.4368372863282
11379434109,11185330146,0,193309449,residential,,,False,False,6.846985731246791,"LINESTRING (9845194.517277397 2581161.1370014795, 9845197.656487038 2581167.8642590777)",,,,,,,,1,0,6.57,204,300.0,65.0,3,54,21,5.0,33.054404042741915
11379434109,2038169580,0,193309449,residential,,,False,True,100.91839325412329,"LINESTRING (9845194.517277397 2581161.1370014795, 9845170.973205095 2581110.670600352, 9845147.429132791 2581062.37442215)",,,,,,,,5,0,6.57,204,300.0,65.0,3,54,11,5.0,169.01227909544275
11379434109,11379434104,0,1227134712,residential,,,True,False,96.3651477896114,"LINESTRING (9845194.517277397 2581161.1370014795, 9845184.899273392 2581165.862959938, 9845166.56495326 2581174.8567519425, 9845151.959836068 2581182.1868165876, 9845101.008905131 2581207.745619929)",,,,,,,,3,0,6.57,204,300.0,65.0,3,54,69,5.0,823.7034236979823
6464629115,6464629116,0,689140031,tertiary_link,,,False,True,13.614816748871622,"LINESTRING (9841319.65278212 2582324.0526710884, 9841312.305695727 2582336.857060231)",,,,,,,,5,0,6.57,204,300.0,65.0,3,54,67,5.0,145.26312666092787
6464629115,10239948004,0,154991874,tertiary,,2nd Avenue,True,False,33.509586965353876,"LINESTRING (9841319.65278212 2582324.0526710884, 9841314.175863173 2582320.0497943996, 9841289.28482503 2582304.1226952043)",,,,,,,,8,0,6.57,204,300.0,65.0,3,54,66,5.0,316.1959287656027
2039926703,1708037975,0,158645675,secondary,,,True,False,11.688615439084998,"LINESTRING (9843903.322503684 2580924.5514525226, 9843899.648960492 2580917.342059933, 9843897.578417962 2580913.2551314095)",,,,,,,,2,0,6.57,204,300.0,65.0,3,54,16,5.0,43.2421416430432
2039926703,2039943050,0,562984694,secondary,2,Street Number 13,True,False,346.27649874722664,"LINESTRING (9843903.322503684 2580924.5514525226, 9843936.384392451 2580908.4207423315, 9843940.313970478 2580906.5038652555, 9843941.00415132 2580906.1663020197, 9843964.358980488 2580894.761491015, 9843995.250139182 2580879.6796652297, 9844020.630983084 2580867.2862966554, 9844038.308518222 2580858.895460923, 9844076.0458256 2580840.233100093, 9844099.222543584 2580828.9006689927, 9844129.924459144 2580813.8912375723, 9844173.595095383 2580792.5404954366, 9844198.953675386 2580779.9663557927, 9844240.464713503 2580759.3751677996)",,13,,,,,,11,1,6.57,204,300.0,65.0,3,54,54,5.0,2306.671711882029
2039943050,1664471846,0,562984694,secondary,2,Street Number 13,True,False,17.1124512922181,"LINESTRING (9844240.464713503 2580759.3751677996, 9844257.084713478 2580751.1290551745)",,13,,,,,,4,0,6.57,204,300.0,65.0,3,54,49,5.0,131.42121359824245
2039943050,2039943054,0,193477769,residential,,,False,False,231.82430273014404,"LINESTRING (9844240.464713503 2580759.3751677996, 9844281.741980689 2580841.390455194, 9844305.753594853 2580889.095255901, 9844350.826856676 2580985.168342045)",,,,,,,,23,0,6.57,204,300.0,65.0,3,54,28,5.0,904.729657173284
2039943054,6470156823,0,158013563,tertiary,,,True,False,21.878186994712806,"LINESTRING (9844350.826856676 2580985.168342045, 9844329.498042239 2580995.5484640426)",,,,,,,,4,0,6.57,204,300.0,65.0,3,54,13,5.0,64.92997171175197
2039943054,2039943050,0,193477769,residential,,,False,True,231.824302730144,"LINESTRING (9844350.826856676 2580985.168342045, 9844305.753594853 2580889.095255901, 9844281.741980689 2580841.390455194, 9844240.464713503 2580759.3751677996)",,,,,,,,23,0,6.57,204,300.0,65.0,3,54,37,5.0,1155.0999041218392
6470156823,6470156822,0,689671247,tertiary_link,,,False,False,11.05891348443109,"LINESTRING (9844329.498042239 2580995.5484640426, 9844335.743065674 2581005.783921701)",,,,,,,,4,0,6.57,204,300.0,65.0,3,54,25,5.0,63.976740453293274
6470156823,6509481765,0,158013563,tertiary,,,True,False,236.1632009035082,"LINESTRING (9844329.498042239 2580995.5484640426, 9844298.295188969 2581010.750954074, 9844279.738229854 2581019.7928857496, 9844165.457640607 2581075.4551255465, 9844143.371853633 2581086.2090387265, 9844099.322731126 2581107.7168859714)",,,,,,,,11,0,6.57,204,300.0,65.0,3,54,48,5.0,1426.1000372042072
9565432046,9565432043,0,1019993847,primary,,Salt Lake Bypass,True,False,95.83176362880258,"LINESTRING (9843184.131801466 2580848.720372704, 9843182.595592495 2580845.368863967, 9843172.164956206 2580822.6316678748, 9843142.565103605 2580753.504031637)",,,,,,,,1,1,6.57,204,300.0,65.0,3,54,49,5.0,576.2907701373591
6470090027,6470077754,0,158645675,secondary,,,True,False,36.80209912890667,"LINESTRING (9843733.27084955 2580576.418519809, 9843715.960668731 2580540.46878798)",,,,,,,,3,0,6.57,204,300.0,65.0,3,54,24,5.0,131.79004549125122
2041817090,2041817078,0,193660714,residential,,,False,True,150.57353473592258,"LINESTRING (9844015.755189387 2580451.9329591626, 9844087.489469254 2580598.5767098307)",,,,,,,,17,1,6.57,204,300.0,65.0,3,54,77,5.0,1484.0994609599245
2041817090,11211502799,0,533800880,residential,,,True,False,49.01348063798553,"LINESTRING (9844015.755189387 2580451.9329591626, 9844063.322007803 2580428.243918298)",,,,,,,,8,1,6.57,204,300.0,65.0,3,54,15,5.0,136.02426514837396
2041800312,2047986760,0,743214320,residential,,,True,False,90.30734478212591,"LINESTRING (9844229.399556117 2580335.633956431, 9844141.546213984 2580378.852678099)",,,,,,,,5,0,6.57,204,300.0,65.0,3,54,36,5.0,425.9277294587839
2041800312,2041817094,0,158014392,secondary,2,,True,False,10.449807848641132,"LINESTRING (9844229.399556117 2580335.633956431, 9844233.017439567 2580342.9033737183, 9844234.431197101 2580345.7846195926)",,,,,,,,3,0,6.57,204,300.0,65.0,3,54,11,5.0,39.593746360206296
2047986760,2047986758,0,194273941,residential,,,False,True,150.3818614403054,"LINESTRING (9844141.546213984 2580378.852678099, 9844070.212684285 2580232.247032591)",,,,,,,,7,1,6.57,204,300.0,65.0,3,54,33,5.0,638.3121713036093
2047986760,6510866346,0,693500456,residential,,,False,False,8.753206481308387,"LINESTRING (9844141.546213984 2580378.852678099, 9844146.488799375 2580386.9539405294)",,,,,,,,4,0,6.57,204,300.0,65.0,3,54,51,5.0,84.36962366560734
2047986760,2047986756,0,743214320,residential,,,True,False,85.02130485446169,"LINESTRING (9844141.546213984 2580378.852678099, 9844115.441793393 2580391.6555678574, 9844095.29296556 2580401.528989578, 9844058.769040631 2580419.4072516523)",,,,,,,,7,1,6.57,204,300.0,65.0,3,54,27,5.0,318.26902772845585
2041817094,6956823672,0,533800880,residential,,,True,False,11.492774698600961,"LINESTRING (9844234.431197101 2580345.7846195926, 9844245.440694742 2580339.94979583)",,,,,,,,4,0,6.57,204,300.0,65.0,3,54,49,5.0,98.37751522777364
2041817094,9570222032,0,158014392,secondary,2,,True,False,240.48870247083545,"LINESTRING (9844234.431197101 2580345.7846195926, 9844265.667446218 2580406.604340511, 9844276.476568773 2580429.7990756705, 9844313.76859819 2580501.878971259, 9844339.839622933 2580553.4405803, 9844352.051371075 2580578.45591472)",,,,,,,,10,0,6.57,204,300.0,65.0,3,54,41,5.0,1244.0044161565104
2041817067,2041817069,0,193660715,residential,,,False,True,160.17927280671364,"LINESTRING (9844155.73944906 2580382.686310721, 9844232.906120077 2580538.262619847)",,,,,,,,18,0,6.57,204,300.0,65.0,3,54,42,5.0,908.1035349458366
2041817067,2041817094,0,533800880,residential,,,True,False,80.16683890448915,"LINESTRING (9844155.73944906 2580382.686310721, 9844234.431197101 2580345.7846195926)",,,,,,,,6,0,6.57,204,300.0,65.0,3,54,49,5.0,512.1810127583962
2041817069,2041817067,0,193660715,residential,,,False,False,160.17927280671364,"LINESTRING (9844232.906120077 2580538.262619847, 9844155.73944906 2580382.686310721)",,,,,,,,18,0,6.57,204,300.0,65.0,3,54,44,5.0,946.5465604194479
2041817077,2041817082,0,193660717,residential,,,False,True,179.40435248208766,"LINESTRING (9844074.587540273 2580423.0841724006, 9844155.049268216 2580600.168049968)",,,,,,,,16,1,6.57,204,300.0,65.0,3,54,36,5.0,862.8268027226186
2041817077,6510866346,0,533800880,residential,,,True,False,74.22114696244027,"LINESTRING (9844074.587540273 2580423.0841724006, 9844146.488799375 2580386.9539405294)",,,,,,,,7,1,6.57,204,300.0,65.0,3,54,42,5.0,416.87458069069896
2041817082,2041817077,0,193660717,residential,,,False,False,179.40435248208766,"LINESTRING (9844155.049268216 2580600.168049968, 9844074.587540273 2580423.0841724006)",,,,,,,,16,1,6.57,204,300.0,65.0,3,54,54,5.0,1250.340204083928
6510866346,2041817067,0,533800880,residential,,,True,False,9.396669933880649,"LINESTRING (9844146.488799375 2580386.9539405294, 9844155.73944906 2580382.686310721)",,,,,,,,4,0,6.57,204,300.0,65.0,3,54,12,5.0,44.331204704788135
6510866346,2047986760,0,693500456,residential,,,False,True,8.753206481308387,"LINESTRING (9844146.488799375 2580386.9539405294, 9844141.546213984 2580378.852678099)",,,,,,,,4,0,6.57,204,300.0,65.0,3,54,64,5.0,98.02462577644842
2041817078,2041817090,0,193660714,residential,,,False,False,150.57353473592258,"LINESTRING (9844087.489469254 2580598.5767098307, 9844015.755189387 2580451.9329591626)",,,,,,,,17,1,6.57,204,300.0,65.0,3,54,65,5.0,1267.2735709401961
11211502799,2041817077,0,533800880,residential,,,True,False,11.428915444228556,"LINESTRING (9844063.322007803 2580428.243918298, 9844074.587540273 2580423.0841724006)",,,,,,,,4,1,6.57,204,300.0,65.0,3,54,60,5.0,110.0881911984456
11211502799,2047986756,0,1512384966,residential,,,False,False,9.168855657766073,"LINESTRING (9844063.322007803 2580428.243918298, 9844058.769040631 2580419.4072516523)",,,,,,,,5,1,6.57,204,300.0,65.0,3,54,56,5.0,94.41471002018801
6956823672,12384254632,0,158014390,secondary,2,,True,False,37.37106238276978,"LINESTRING (9844245.440694742 2580339.94979583, 9844262.995778438 2580376.465699744)",,,,,,,,5,0,6.57,204,300.0,65.0,3,54,28,5.0,161.36676960610646
6956823672,6956823670,0,1019992645,residential,,,True,False,165.69369283977255,"LINESTRING (9844245.440694742 2580339.94979583, 9844292.573367143 2580315.911307969, 9844311.965222439 2580306.0138263335, 9844328.707673855 2580297.4786093896, 9844406.486602072 2580260.3962770686)",,,,,,,,9,0,6.57,204,300.0,65.0,3,54,31,5.0,672.1805373639538
9570222032,2041826560,0,1039257341,secondary,,,False,True,6.961964619836994,"LINESTRING (9844352.051371075 2580578.45591472, 9844359.153554587 2580575.900129427)",,,,,,,,4,0,6.57,204,300.0,65.0,3,54,27,5.0,53.356765368271866
9570222032,1702511538,0,158014392,secondary,2,,True,False,93.22968153681589,"LINESTRING (9844352.051371075 2580578.45591472, 9844356.771317484 2580589.4144513956, 9844388.642087698 2580660.759644661, 9844393.406561904 2580670.6814489285)",,,,,,,,6,0,6.57,204,300.0,65.0,3,54,55,5.0,656.1158981429847
2041820610,6956823668,0,1019992646,residential,,,False,True,11.245903808358392,"LINESTRING (9844645.968222614 2580131.3441369194, 9844651.623252748 2580142.1456601475)",,,,,,,,3,1,6.57,204,300.0,65.0,3,54,27,5.0,59.23672833908118
2041820610,6417331694,0,533800877,residential,2,,True,False,216.82961155000194,"LINESTRING (9844645.968222614 2580131.3441369194, 9844523.30527571 2580192.8381704316, 9844435.819287896 2580236.6954539213)",,,,,,,,9,1,6.57,204,300.0,65.0,3,54,29,5.0,807.3670481940067
2041820610,2047993608,0,533800882,residential,,,False,True,95.96480761221012,"LINESTRING (9844645.968222614 2580131.3441369194, 9844625.863922577 2580092.911988437, 9844600.07119656 2580038.0004625013)",,,,,,,,6,1,6.57,204,300.0,65.0,3,54,39,5.0,486.91529962514335
6956823668,2041820610,0,1019992646,residential,,,False,False,11.245903808358392,"LINESTRING (9844651.623252748 2580142.1456601475, 9844645.968222614 2580131.3441369194)",,,,,,,,3,1,6.57,204,300.0,65.0,3,54,32,5.0,65.98427062409623
6956823668,2041826564,0,533800883,residential,,,False,True,241.5298455230255,"LINESTRING (9844651.623252748 2580142.1456601475, 9844655.552830772 2580149.8489829, 9844676.937304953 2580192.2233495233, 9844704.911892992 2580249.823728691, 9844766.794397922 2580377.309580941)",,,,,,,,14,1,6.57,204,300.0,65.0,3,54,18,5.0,599.504466329735
6417331694,6417333720,0,533800877,residential,2,,True,False,33.92619598511359,"LINESTRING (9844435.819287896 2580236.6954539213, 9844402.75739913 2580252.8134566266)",,,,,,,,4,0,6.57,204,300.0,65.0,3,54,22,5.0,120.36515740069987
6417331694,2041832991,0,"[193662608, 1270795177]",residential,,,False,True,445.6365122931084,"LINESTRING (9844435.819287896 2580236.6954539213, 9844391.146776242 2580141.4585094657, 9844378.35616675 2580115.9013463743, 9844375.606575327 2580110.404150393, 9844335.631746182 2580026.3430883572, 9844324.28829007 2579999.351536798, 9844316.07291165 2580002.305054149, 9844279.337479688 2580019.351078833, 9844124.581123587 2580093.5629713917)",,,,,,,,10,0,6.57,204,300.0,65.0,3,54,57,5.0,3108.9537440848617
2047993608,2047993616,0,194274874,residential,,,False,True,126.78955118287512,"LINESTRING (9844600.07119656 2580038.0004625013, 9844678.807472399 2580002.2568334527, 9844661.964833442 2579962.306035175, 9844658.079783212 2579955.7359824935)",,,,,,,,6,0,6.57,204,300.0,65.0,3,54,46,5.0,740.6783225294706
