u,v,key,osmid,highway,maxspeed,name,oneway,reversed,length,geometry,lanes,ref,junction,bridge,width,tunnel,access,building_density,vegetation_score,wind_speed_mps,wind_direction,temperature_k,humidity_pct,openweather_aqi_1to5,AQI,vehicle_count,avg_speed_kmph,carbon_cost
1270257470,2813486079,0,27553223,secondary,40,Mirza Ghalib Street,False,True,42.90026678752817,"LINESTRING (9835570.079006292 2578385.796893128, 9835568.052991558 2578381.059671139, 9835551.176956754 2578343.3065914605)",,,,,,,,14,0,6.48,204,300.0,65.0,3,53,77,34.0,476.99846511676026
1270257470,11368158957,0,111508766,tertiary,,KYD Street (previously Doctor Mohammad Ishaque Road),False,False,95.0631834348047,"LINESTRING (9835570.079006292 2578385.796893128, 9835507.6844317 2578387.0384553485, 9835467.052817563 2578388.0992076104)",,,,,,,,17,0,6.48,204,300.0,65.0,3,53,77,5.0,973.9838149375954
10943564147,1270257432,0,111509188,tertiary,40,Marquis Street,False,False,113.98608901795852,"LINESTRING (9835513.962850982 2578489.100008508, 9835511.179863712 2578488.220060941, 9835497.654545581 2578483.92881046, 9835490.084820205 2578481.530050139, 9835489.08294479 2578481.216644294, 9835469.379394919 2578478.227234989, 9835449.6647131 2578477.925883274, 9835440.380667567 2578478.878154711, 9835432.977921428 2578479.721939574, 9835422.313514212 2578481.9519426334, 9835392.93630059 2578488.7022239855)",,,,,,,,23,0,6.48,204,300.0,65.0,3,53,10,31.0,262.3833068215502
10943564147,1270257400,0,111509188,tertiary,40,Marquis Street,False,True,77.73674980112527,"LINESTRING (9835513.962850982 2578489.100008508, 9835519.39524213 2578490.823741548, 9835532.798108824 2578495.078831566, 9835536.894666085 2578496.368618274, 9835574.598577617 2578508.2177849524, 9835577.481752427 2578508.977192668, 9835594.602690112 2578513.5095314975)",,,,,,,,20,0,6.48,204,300.0,65.0,3,53,26,34.0,353.13865937951084
10943564147,10943564152,0,1178023292,residential,,,False,False,51.8108863129183,"LINESTRING (9835513.962850982 2578489.100008508, 9835510.45628702 2578506.518158288, 9835510.211384142 2578525.141736542, 9835514.764351316 2578530.9277068484, 9835520.820131615 2578532.362145632, 9835526.987231404 2578532.8563640653)",,,,,,,,15,0,6.48,204,300.0,65.0,3,53,67,5.0,502.1595259558631
1270257432,1270257449,0,111508759,tertiary,40,Chowringhee Lane,False,True,89.69282764537445,"LINESTRING (9835392.93630059 2578488.7022239855, 9835382.31642117 2578392.0529211825)",,,,,,,,16,0,6.48,204,300.0,65.0,3,53,39,26.0,510.3624333803524
1270257432,1270257421,0,111508759,tertiary,40,Chowringhee Lane,False,False,171.2211222703874,"LINESTRING (9835392.93630059 2578488.7022239855, 9835397.55605946 2578553.2760360655, 9835400.806588592 2578606.169612383, 9835405.103520934 2578673.914137756)",,,,,,,,31,0,6.48,204,300.0,65.0,3,53,38,34.0,946.3683175529666
1270257432,10943564147,0,111509188,tertiary,40,Marquis Street,False,True,113.98608901795853,"LINESTRING (9835392.93630059 2578488.7022239855, 9835422.313514212 2578481.9519426334, 9835432.977921428 2578479.721939574, 9835440.380667567 2578478.878154711, 9835449.6647131 2578477.925883274, 9835469.379394919 2578478.227234989, 9835489.08294479 2578481.216644294, 9835490.084820205 2578481.530050139, 9835497.654545581 2578483.92881046, 9835511.179863712 2578488.220060941, 9835513.962850982 2578489.100008508)",,,,,,,,23,0,6.48,204,300.0,65.0,3,53,77,26.0,1178.8314625259368
10943558260,1270257439,0,52155575,tertiary,40,Market St,False,False,30.30272542913538,"LINESTRING (9835536.438256174 2578981.202913317, 9835505.046159768 2578990.882626131)",,,,,,,,10,0,6.48,204,300.0,65.0,3,53,75,30.0,333.3245288622184
10943558260,9189383158,0,52155575,tertiary,40,Market St,False,True,37.450700943002815,"LINESTRING (9835536.438256174 2578981.202913317, 9835575.233098714 2578969.23286529)",,,,,,,,12,0,6.48,204,300.0,65.0,3,53,14,35.0,133.51717758424473
10943558260,10943558270,0,1178020752,residential,,,False,False,177.0087882524884,"LINESTRING (9835536.438256174 2578981.202913317, 9835540.635000978 2578997.9465297014, 9835543.985717649 2579020.7294473285, 9835544.954197219 2579037.5092669455, 9835550.25300498 2579052.6617479194, 9835555.206722321 2579070.8881395133, 9835567.730165035 2579067.0307004713, 9835589.05897947 2579061.5459058755, 9835589.68236862 2579058.7010460948, 9835594.613822062 2579051.9143698546, 9835647.57963578 2579044.9107157513)",,,,,,,,22,0,6.48,204,300.0,65.0,3,53,51,5.0,1203.8937841052289
2813576231,1270257452,0,276777050,residential,,Fenwick Bazar Street,False,False,80.7083872815347,"LINESTRING (9835494.15911357 2578890.360951633, 9835484.730352702 2578803.3768632975)",,,,,,,,10,0,6.48,204,300.0,65.0,3,53,10,5.0,157.45006473784164
2813576231,1270257439,0,276777050,residential,,Fenwick Bazar Street,False,True,93.26783368344822,"LINESTRING (9835494.15911357 2578890.360951633, 9835505.046159768 2578990.882626131)",,,,,,,,9,0,6.48,204,300.0,65.0,3,53,57,5.0,693.5519823947858
2813576231,2813576232,0,276778117,residential,,,False,False,57.13199726456621,"LINESTRING (9835494.15911357 2578890.360951633, 9835555.71879198 2578883.5502353897)",,,,,,,,5,0,6.48,204,300.0,65.0,3,53,60,5.0,446.9503803048767
11368158957,1270257449,0,111508766,tertiary,,KYD Street (previously Doctor Mohammad Ishaque Road),False,False,78.25964634403115,"LINESTRING (9835467.052817563 2578388.0992076104, 9835461.776273698 2578388.231801647, 9835441.282355443 2578388.762177808, 9835382.31642117 2578392.0529211825)",,,,,,,,16,0,6.48,204,300.0,65.0,3,53,48,5.0,541.3755629416195
11368158957,1270257470,0,111508766,tertiary,,KYD Street (previously Doctor Mohammad Ishaque Road),False,True,95.0631834348047,"LINESTRING (9835467.052817563 2578388.0992076104, 9835507.6844317 2578387.0384553485, 9835570.079006292 2578385.796893128)",,,,,,,,17,0,6.48,204,300.0,65.0,3,53,38,5.0,529.0881164627094
11368158957,2813486079,0,276767253,living_street,,,False,False,117.92242641552139,"LINESTRING (9835467.052817563 2578388.0992076104, 9835466.11773384 2578381.023509144, 9835465.961886551 2578364.762673483, 9835466.128865788 2578359.7602698626, 9835467.286588492 2578344.2709091594, 9835551.176956754 2578343.3065914605)",,,,,,,,18,0,6.48,204,300.0,65.0,3,53,31,5.0,539.2714262657395
1270366815,1270366864,0,111524067,residential,,,False,False,120.36063107228412,"LINESTRING (9835835.575991834 2578785.910185351, 9835846.919447944 2578838.4549262016, 9835862.44851691 2578879.0660131206, 9835870.730687026 2578911.2632380216)",,,,,,,,30,0,6.48,204,300.0,65.0,3,53,39,5.0,723.8877534182897
1270366815,1270366837,0,111524071,residential,,,False,False,38.12480592844244,"LINESTRING (9835835.575991834 2578785.910185351, 9835809.304592006 2578797.253277774, 9835799.475080969 2578805.317606425)",,,,,,,,18,0,6.48,204,300.0,65.0,3,53,20,5.0,192.09953422826183
1270366815,1270366982,0,111524640,residential,,Collin Street,False,True,81.62217901763478,"LINESTRING (9835835.575991834 2578785.910185351, 9835842.74496704 2578765.6107704057, 9835845.728329394 2578698.721721611)",,,,,,,,37,0,6.48,204,300.0,65.0,3,53,14,5.0,332.72526074962644
1270366864,1270367062,0,111524060,residential,,,False,False,100.01943253943905,"LINESTRING (9835870.730687026 2578911.2632380216, 9835901.421470637 2578900.932635294, 9835919.76692272 2578892.434302973, 9835933.67072712 2578887.202707648, 9835972.665944744 2578874.630009487)",,,,,,,,24,0,6.48,204,300.0,65.0,3,53,71,5.0,982.7655652360206
1270366864,1270366911,0,111524067,residential,,,False,False,164.54747968773808,"LINESTRING (9835870.730687026 2578911.2632380216, 9835879.591718493 2578945.196359833, 9835895.888891945 2579008.060212561, 9835915.380934782 2579083.9672754253)",,,,,,,,20,0,6.48,204,300.0,65.0,3,53,67,5.0,1433.5617366894141
1270366864,1270366815,0,111524067,residential,,,False,True,120.36063107228414,"LINESTRING (9835870.730687026 2578911.2632380216, 9835862.44851691 2578879.0660131206, 9835846.919447944 2578838.4549262016, 9835835.575991834 2578785.910185351)",,,,,,,,30,0,6.48,204,300.0,65.0,3,53,31,5.0,608.341547588897
1270366837,1270367061,0,111524071,residential,,,False,False,111.17206526326895,"LINESTRING (9835799.475080969 2578805.317606425, 9835793.029682452 2578809.5607226216, 9835763.31851036 2578831.294655803, 9835746.598322842 2578842.637779191, 9835740.030472884 2578856.970387186, 9835735.84486003 2578873.0991063328, 9835715.005851354 2578883.6466702907)",,,,,,,,16,0,6.48,204,300.0,65.0,3,53,45,5.0,690.9291524216524
1270366837,1270366815,0,111524071,residential,,,False,True,38.12480592844244,"LINESTRING (9835799.475080969 2578805.317606425, 9835809.304592006 2578797.253277774, 9835835.575991834 2578785.910185351)",,,,,,,,18,0,6.48,204,300.0,65.0,3,53,41,5.0,288.1740451679368
1270366837,9189383152,0,995139936,residential,,,False,True,51.04999768227517,"LINESTRING (9835799.475080969 2578805.317606425, 9835803.69408967 2578814.273958076, 9835808.681202857 2578836.9601893653, 9835814.903962392 2578858.2843106566)",,,,,,,,15,0,6.48,204,300.0,65.0,3,53,23,5.0,226.49799360307946
1270367061,11491533039,0,111524064,living_street,,,False,True,62.191446361540144,"LINESTRING (9835715.005851354 2578883.6466702907, 9835718.601470906 2578904.4645675924, 9835720.438242504 2578931.2132532895, 9835722.68689622 2578937.9637170485, 9835724.790834596 2578950.1507219556)",,,,,,,,9,0,6.48,204,300.0,65.0,3,53,41,5.0,361.5819160987775
1270367061,1270366842,0,111524071,residential,,,False,False,106.9073953546175,"LINESTRING (9835715.005851354 2578883.6466702907, 9835688.077666532 2578895.1947537037, 9835666.036407355 2578932.093224303, 9835636.392026955 2578964.0856267437)",,,,,,,,14,0,6.48,204,300.0,65.0,3,53,50,5.0,722.0443721277051
1270367061,1270366837,0,111524071,residential,,,False,True,111.17206526326893,"LINESTRING (9835715.005851354 2578883.6466702907, 9835735.84486003 2578873.0991063328, 9835740.030472884 2578856.970387186, 9835746.598322842 2578842.637779191, 9835763.31851036 2578831.294655803, 9835793.029682452 2578809.5607226216, 9835799.475080969 2578805.317606425)",,,,,,,,16,0,6.48,204,300.0,65.0,3,53,40,5.0,624.2259132636908
9189383152,1270366837,0,995139936,residential,,,False,False,51.04999768227517,"LINESTRING (9835814.903962392 2578858.2843106566, 9835808.681202857 2578836.9601893653, 9835803.69408967 2578814.273958076, 9835799.475080969 2578805.317606425)",,,,,,,,15,0,6.48,204,300.0,65.0,3,53,69,5.0,508.2939808092384
11491533039,1270367061,0,111524064,living_street,,,False,False,62.191446361540144,"LINESTRING (9835724.790834596 2578950.1507219556, 9835722.68689622 2578937.9637170485, 9835720.438242504 2578931.2132532895, 9835718.601470906 2578904.4645675924, 9835715.005851354 2578883.6466702907)",,,,,,,,9,0,6.48,204,300.0,65.0,3,53,21,5.0,212.32244483108116
10956463073,10956463069,0,111507353,residential,,,False,False,4.615738468597912,"LINESTRING (9835957.326118913 2577996.5656800414, 9835957.21479942 2578001.5679744063)",,,,,,,,11,0,6.48,204,300.0,65.0,3,53,48,5.0,92.18665357912397
10956463073,1270581041,0,111507353,residential,,,False,True,44.175280918649136,"LINESTRING (9835957.326118913 2577996.5656800414, 9835957.938376112 2577968.5769668072, 9835958.261202635 2577948.6883749207)",,,,,,,,16,0,6.48,204,300.0,65.0,3,53,22,5.0,207.2227416252337
10956463073,10956463075,0,1179649571,residential,,,False,False,45.09145364169107,"LINESTRING (9835957.326118913 2577996.5656800414, 9835924.008195318 2578002.905937732, 9835918.43108883 2577989.0200533173)",,,,,,,,17,0,6.48,204,300.0,65.0,3,53,47,5.0,349.91579853913765
1270610129,10956463072,0,111547632,residential,,,False,False,35.32682153496021,"LINESTRING (9836035.36108196 2577941.0342868064, 9836039.758201845 2577979.075742177)",,,,,,,,22,0,6.48,204,300.0,65.0,3,53,17,5.0,192.6667159313188
1270610129,10956463076,0,1179649572,residential,,,False,False,61.09882789342955,"LINESTRING (9836035.36108196 2577941.0342868064, 9836100.672227208 2577930.029281249)",,,,,,,,26,0,6.48,204,300.0,65.0,3,53,79,5.0,719.8168884297121
1270610129,1270581041,0,1179649572,residential,,,False,True,71.67571496399846,"LINESTRING (9836035.36108196 2577941.0342868064, 9835993.816647995 2577948.073637006, 9835958.261202635 2577948.6883749207)",,,,,,,,22,0,6.48,204,300.0,65.0,3,53,27,5.0,352.829316483355
1270610094,1270610218,0,111547638,residential,,,False,False,21.17904855270869,"LINESTRING (9836158.035160813 2577962.405473931, 9836160.573245205 2577985.223133817)",,,,,,,,19,0,6.48,204,300.0,65.0,3,53,46,5.0,222.50834801095195
1270610218,1270610094,0,111547638,residential,,,False,True,21.17904855270869,"LINESTRING (9836160.573245205 2577985.223133817, 9836158.035160813 2577962.405473931)",,,,,,,,19,0,6.48,204,300.0,65.0,3,53,45,5.0,219.96686218462693
1270610218,10956463082,0,111547638,residential,,,False,False,41.53473781188912,"LINESTRING (9836160.573245205 2577985.223133817, 9836161.753231805 2578018.069529617, 9836163.946225775 2578030.0268391673)",,,,,,,,22,0,6.48,204,300.0,65.0,3,53,28,5.0,260.15671904794743
1270610218,1270610183,0,111547640,residential,,,False,False,83.38846057685643,"LINESTRING (9836160.573245205 2577985.223133817, 9836111.614933154 2577992.865188553, 9836118.839568105 2578033.064382882)",,,,,,,,36,0,6.48,204,300.0,65.0,3,53,33,5.0,520.8183038843515
1270610218,1270610173,0,111547640,residential,,,False,True,69.83380283917637,"LINESTRING (9836160.573245205 2577985.223133817, 9836188.636888832 2577978.051177125, 9836234.901269205 2577971.433693778)",,,,,,,,24,0,6.48,204,300.0,65.0,3,53,77,5.0,775.8643382339897
1270610106,6547049156,0,1227089755,residential,,,False,False,25.129340991583806,"LINESTRING (9835983.530727046 2577769.8608680214, 9835958.161015093 2577779.7809469383)",,,,,,,,19,0,6.48,204,300.0,65.0,3,53,49,5.0,253.36052503051278
6547049156,1270610163,0,1227089755,residential,,,False,False,21.29485764788468,"LINESTRING (9835958.161015093 2577779.7809469383, 9835936.531638034 2577787.844782155)",,,,,,,,19,0,6.48,204,300.0,65.0,3,53,38,5.0,202.70455087435414
6547049156,1270610106,0,1227089755,residential,,,False,True,25.129340991583806,"LINESTRING (9835958.161015093 2577779.7809469383, 9835983.530727046 2577769.8608680214)",,,,,,,,19,0,6.48,204,300.0,65.0,3,53,33,5.0,205.11219032667188
6547049156,6547049158,0,697096638,residential,,,False,True,73.04663521014601,"LINESTRING (9835958.161015093 2577779.7809469383, 9835971.63067348 2577818.038998078, 9835983.452803403 2577841.447086628, 9835992.002140297 2577850.4270263547)",,,,,,,,26,0,6.48,204,300.0,65.0,3,53,17,5.0,289.6151358286978
1270610124,6158103761,0,111547623,residential,,,False,False,64.26281749791771,"LINESTRING (9836359.055897288 2578009.3546813987, 9836357.58648001 2577939.7083821357)",,,,,,,,18,0,6.48,204,300.0,65.0,3,53,37,5.0,385.92690969075466
1270610124,1270610152,0,111547631,residential,,,False,False,16.766427152720443,"LINESTRING (9836359.055897288 2578009.3546813987, 9836377.223238187 2578008.82431734)",,,,,,,,10,0,6.48,204,300.0,65.0,3,53,20,5.0,100.83942516652905
1270610124,10956603814,0,111547631,residential,,,False,True,74.41296301592932,"LINESTRING (9836359.055897288 2578009.3546813987, 9836330.769614678 2578012.6935646157, 9836279.518121118 2578022.5053047375)",,,,,,,,19,0,6.48,204,300.0,65.0,3,53,59,5.0,632.4437781527796
6158103761,1270610124,0,111547623,residential,,,False,True,64.26281749791771,"LINESTRING (9836357.58648001 2577939.7083821357, 9836359.055897288 2578009.3546813987)",,,,,,,,18,0,6.48,204,300.0,65.0,3,53,48,5.0,470.753828788006
6158103761,6158103760,0,657498917,residential,,,False,False,61.52658394118035,"LINESTRING (9836357.58648001 2577939.7083821357, 9836291.061952312 2577944.481639442)",,,,,,,,22,0,6.48,204,300.0,65.0,3,53,52,5.0,504.5258837929654
6158103761,1270610231,0,"[111547629, 111547623]",residential,,,False,False,200.84418825555866,"LINESTRING (9836357.58648001 2577939.7083821357, 9836356.896299167 2577907.211697092, 9836384.503532885 2577901.6188022136, 9836440.641952092 2577900.425490834, 9836444.226439694 2577937.4422907634, 9836444.449078675 2578001.1460941005)",,,,,,,,32,0,6.48,204,300.0,65.0,3,53,45,5.0,1255.1586165800168
1270610152,1270610124,0,111547631,residential,,,False,True,16.766427152720443,"LINESTRING (9836377.223238187 2578008.82431734, 9836359.055897288 2578009.3546813987)",,,,,,,,10,0,6.48,204,300.0,65.0,3,53,66,5.0,193.3901030495459
1270610152,1270610283,0,111547624,residential,,New Park Street,False,False,82.89363885903872,"LINESTRING (9836377.223238187 2578008.82431734, 9836377.345689626 2578029.412098245, 9836377.345689626 2578072.407856372, 9836380.963573076 2578098.4319759216)",,,,,,,,19,0,6.48,204,300.0,65.0,3,53,68,5.0,782.0120930897559
1270610152,1270610231,0,111547631,residential,,,False,False,62.423982726203604,"LINESTRING (9836377.223238187 2578008.82431734, 9836388.088020487 2578007.9082340035, 9836444.449078675 2578001.1460941005)",,,,,,,,14,0,6.48,204,300.0,65.0,3,53,43,5.0,402.7077508672106
10956603814,1270610180,0,111547631,residential,,,False,True,31.671141639733793,"LINESTRING (9836279.518121118 2578022.5053047375, 9836245.799447354 2578028.966109747)",,,,,,,,16,0,6.48,204,300.0,65.0,3,53,51,5.0,284.42738683517086
10956603814,10956637429,0,1179655955,residential,,,False,False,44.79496277046441,"LINESTRING (9836279.518121118 2578022.5053047375, 9836299.16601124 2578066.9113360997)",,,,,,,,14,0,6.48,204,300.0,65.0,3,53,71,5.0,462.2530828043567
10956603814,1270610124,0,111547631,residential,,,False,False,74.41296301592932,"LINESTRING (9836279.518121118 2578022.5053047375, 9836330.769614678 2578012.6935646157, 9836359.055897288 2578009.3546813987)",,,,,,,,19,0,6.48,204,300.0,65.0,3,53,28,5.0,355.6275557335225
10956463072,1270610129,0,111547632,residential,,,False,True,35.32682153496021,"LINESTRING (9836039.758201845 2577979.075742177, 9836035.36108196 2577941.0342868064)",,,,,,,,22,0,6.48,204,300.0,65.0,3,53,19,5.0,201.14515309970926
10956463072,1270610297,0,111547632,residential,,,False,False,68.58220995929503,"LINESTRING (9836039.758201845 2577979.075742177, 9836043.721175719 2578013.284197457, 9836045.457759775 2578033.41394152, 9836049.487525342 2578052.6999467113)",,,,,,,,33,0,6.48,204,300.0,65.0,3,53,56,5.0,636.4724509264626
10956463072,10956463069,0,1179649570,residential,,,False,True,79.22370782925087,"LINESTRING (9836039.758201845 2577979.075742177, 9836015.713191835 2577984.222675807, 9835981.382260874 2577997.3612255515, 9835957.21479942 2578001.5679744063)",,,,,,,,29,0,6.48,204,300.0,65.0,3,53,52,5.0,649.9559368545255
10956463076,1270610129,0,1179649572,residential,,,False,True,61.09882789342955,"LINESTRING (9836100.672227208 2577930.029281249, 9836035.36108196 2577941.0342868064)",,,,,,,,26,0,6.48,204,300.0,65.0,3,53,15,5.0,250.57789020817316
1270610138,10289210702,0,27553231,tertiary,,Eliot Road,False,False,40.4275048888021,"LINESTRING (9836110.023064435 2577819.3528394564, 9836067.16506048 2577828.501517622)",2,,,,,,,23,0,6.48,204,300.0,65.0,3,53,32,5.0,280.84161877300005
1270610138,1270610280,0,27553231,tertiary,,Eliot Road,False,True,136.08725767194295,"LINESTRING (9836110.023064435 2577819.3528394564, 9836190.228757551 2577805.189875939, 9836224.548556563 2577799.1269258815, 9836255.29499992 2577793.7028173655)",2,,,,,,,38,0,6.48,204,300.0,65.0,3,53,36,5.0,788.4969531427936
1270610138,10908163219,0,111547633,residential,,,False,False,99.9348445489721,"LINESTRING (9836110.023064435 2577819.3528394564, 9836081.458483096 2577752.4555433695, 9836113.195669923 2577736.352018224)",,,,,,,,33,0,6.48,204,300.0,65.0,3,53,60,5.0,895.1308807525991
10289210702,2279087839,0,27553231,tertiary,,Eliot Road,False,False,32.59416322217061,"LINESTRING (9836067.16506048 2577828.501517622, 9836032.611490536 2577835.8783210716)",2,,,,,,,19,0,6.48,204,300.0,65.0,3,53,14,5.0,160.3581942132466
10289210702,1270610138,0,27553231,tertiary,,Eliot Road,False,True,40.4275048888021,"LINESTRING (9836067.16506048 2577828.501517622, 9836110.023064435 2577819.3528394564)",2,,,,,,,23,0,6.48,204,300.0,65.0,3,53,30,5.0,271.1390175996876
10289210702,10289210705,0,1125153557,residential,,,False,False,63.99247677791757,"LINESTRING (9836067.16506048 2577828.501517622, 9836067.465623105 2577830.080539, 9836075.413834747 2577872.135598664, 9836086.389936538 2577876.257940416, 9836097.711128753 2577883.116458636)",,,,,,,,26,0,6.48,204,300.0,65.0,3,53,11,5.0,225.07006934685117
1270610280,1270610138,0,27553231,tertiary,,Eliot Road,False,False,136.08725767194295,"LINESTRING (9836255.29499992 2577793.7028173655, 9836224.548556563 2577799.1269258815, 9836190.228757551 2577805.189875939, 9836110.023064435 2577819.3528394564)",2,,,,,,,38,0,6.48,204,300.0,65.0,3,53,17,5.0,478.21800565076364
1270610280,11169445689,0,27553231,tertiary,,Eliot Road,False,True,38.486837465292865,"LINESTRING (9836255.29499992 2577793.7028173655, 9836258.267230324 2577793.076031607, 9836296.104725244 2577785.036300986)",2,,,,,,,21,0,6.48,204,300.0,65.0,3,53,70,5.0,438.8894347084601
1270610280,6158103760,0,111547626,residential,,,False,False,143.96728368342494,"LINESTRING (9836255.29499992 2577793.7028173655, 9836256.597437963 2577797.8613004033, 9836277.436446639 2577864.481545782, 9836288.713111056 2577898.0991365733, 9836291.061952312 2577944.481639442)",,,,,,,,35,0,6.48,204,300.0,65.0,3,53,14,5.0,427.4650365881539
10908163219,10908163220,0,1173964607,residential,,,False,False,61.15556952095098,"LINESTRING (9836113.195669923 2577736.352018224, 9836081.246976065 2577678.2661540094)",,,,,,,,25,0,6.48,204,300.0,65.0,3,53,12,5.0,223.6640201101694
10908163219,1270610279,0,111547633,residential,,,False,False,44.34203923231414,"LINESTRING (9836113.195669923 2577736.352018224, 9836119.362769712 2577733.218100472, 9836153.805020163 2577710.702124142)",,,,,,,,34,0,6.48,204,300.0,65.0,3,53,30,5.0,340.23134123633093
10908163219,1270610138,0,111547633,residential,,,False,True,99.9348445489721,"LINESTRING (9836113.195669923 2577736.352018224, 9836081.458483096 2577752.4555433695, 9836110.023064435 2577819.3528394564)",,,,,,,,33,0,6.48,204,300.0,65.0,3,53,67,5.0,979.0761501737356
1270610231,1270610179,0,111547629,residential,,,False,False,41.543288831143805,"LINESTRING (9836444.449078675 2578001.1460941005, 9836452.753512688 2578045.407423369)",,,,,,,,12,0,6.48,204,300.0,65.0,3,53,61,5.0,374.6968742439727
1270610231,6158103761,0,"[111547629, 111547623]",residential,,,False,True,200.84418825555863,"LINESTRING (9836444.449078675 2578001.1460941005, 9836444.226439694 2577937.4422907634, 9836440.641952092 2577900.425490834, 9836384.503532885 2577901.6188022136, 9836356.896299167 2577907.211697092, 9836357.58648001 2577939.7083821357)",,,,,,,,32,0,6.48,204,300.0,65.0,3,53,68,5.0,1809.4885761653584
1270610231,1270610152,0,111547631,residential,,,False,True,62.423982726203604,"LINESTRING (9836444.449078675 2578001.1460941005, 9836388.088020487 2578007.9082340035, 9836377.223238187 2578008.82431734)",,,,,,,,14,0,6.48,204,300.0,65.0,3,53,17,5.0,207.94492476145535
1270610163,6547049156,0,1227089755,residential,,,False,True,21.29485764788468,"LINESTRING (9835936.531638034 2577787.844782155, 9835958.161015093 2577779.7809469383)",,,,,,,,19,0,6.48,204,300.0,65.0,3,53,44,5.0,218.03684838083112
1270610173,1270610180,0,111547643,residential,,,False,False,54.01722464012798,"LINESTRING (9836234.901269205 2577971.433693778, 9836245.799447354 2578028.966109747)",,,,,,,,18,0,6.48,204,300.0,65.0,3,53,40,5.0,359.8826782726143
1270610173,1270610281,0,111547643,residential,,,False,True,71.64062159205949,"LINESTRING (9836234.901269205 2577971.433693778, 9836220.886145314 2577895.049563864)",,,,,,,,16,0,6.48,204,300.0,65.0,3,53,23,5.0,288.32811559408424
1270610173,6158103760,0,111547626,residential,,,False,True,73.58591580459502,"LINESTRING (9836234.901269205 2577971.433693778, 9836292.186279168 2577966.7448046207, 9836291.061952312 2577944.481639442)",,,,,,,,17,0,6.48,204,300.0,65.0,3,53,54,5.0,572.4367344137758
1270610173,1270610218,0,111547640,residential,,,False,False,69.83380283917637,"LINESTRING (9836234.901269205 2577971.433693778, 9836188.636888832 2577978.051177125, 9836160.573245205 2577985.223133817)",,,,,,,,24,0,6.48,204,300.0,65.0,3,53,38,5.0,449.0421409466443
1270610180,10956603814,0,111547631,residential,,,False,False,31.671141639733793,"LINESTRING (9836245.799447354 2578028.966109747, 9836279.518121118 2578022.5053047375)",,,,,,,,16,0,6.48,204,300.0,65.0,3,53,11,5.0,132.4059069644486
1270610180,1270610173,0,111547643,residential,,,False,True,54.01722464012798,"LINESTRING (9836245.799447354 2578028.966109747, 9836234.901269205 2577971.433693778)",,,,,,,,18,0,6.48,204,300.0,65.0,3,53,34,5.0,320.9902765317222
1270610180,10956463081,0,111547643,residential,,,False,False,41.94252800253196,"LINESTRING (9836245.799447354 2578028.966109747, 9836247.613955054 2578037.0541732884, 9836260.037210228 2578072.0944582378)",,,,,,,,15,0,6.48,204,300.0,65.0,3,53,25,5.0,211.42758400759587
1270610281,1270610173,0,111547643,residential,,,False,False,71.64062159205949,"LINESTRING (9836220.886145314 2577895.049563864, 9836234.901269205 2577971.433693778)",,,,,,,,16,0,6.48,204,300.0,65.0,3,53,62,5.0,623.6062246449226
6158103760,6158103761,0,657498917,residential,,,False,True,61.52658394118035,"LINESTRING (9836291.061952312 2577944.481639442, 9836357.58648001 2577939.7083821357)",,,,,,,,22,0,6.48,204,300.0,65.0,3,53,42,5.0,430.69398306354896
6158103760,1270610173,0,111547626,residential,,,False,False,73.58591580459502,"LINESTRING (9836291.061952312 2577944.481639442, 9836292.186279168 2577966.7448046207, 9836234.901269205 2577971.433693778)",,,,,,,,17,0,6.48,204,300.0,65.0,3,53,74,5.0,749.0429323448037
6158103760,1270610280,0,111547626,residential,,,False,True,143.96728368342494,"LINESTRING (9836291.061952312 2577944.481639442, 9836288.713111056 2577898.0991365733, 9836277.436446639 2577864.481545782, 9836256.597437963 2577797.8613004033, 9836255.29499992 2577793.7028173655)",,,,,,,,35,0,6.48,204,300.0,65.0,3,53,15,5.0,444.74111063016494
1270610176,1270610207,0,111547637,residential,40,,False,True,115.89573000101984,"LINESTRING (9836240.890257811 2577585.2978543164, 9836124.750633067 2577633.198220247)",,,,,,,,45,0,6.48,204,300.0,65.0,3,53,79,34.0,1334.291520409668
1270610176,1270610247,0,111547642,residential,,,False,False,46.15159894575589,"LINESTRING (9836240.890257811 2577585.2978543164, 9836214.095656378 2577543.0506656887)",,,,,,,,25,0,6.48,204,300.0,65.0,3,53,35,5.0,329.43671557217476
1270610176,1270610197,0,111547642,residential,,,False,True,85.92161788898508,"LINESTRING (9836240.890257811 2577585.2978543164, 9836254.270860603 2577610.0797073375, 9836263.899996558 2577606.933759942, 9836268.230324749 2577605.282439133, 9836271.213687103 2577606.7770652603, 9836279.57378086 2577624.097863312, 9836290.22705613 2577649.6029822147)",,,,,,,,38,0,6.48,204,300.0,65.0,3,53,72,5.0,942.9627785608311
1270610207,1270610279,0,111547633,residential,,,False,True,76.35726449415579,"LINESTRING (9836124.750633067 2577633.198220247, 9836153.805020163 2577710.702124142)",,,,,,,,42,0,6.48,204,300.0,65.0,3,53,54,5.0,715.3950739221295
1270610207,1270610176,0,111547637,residential,40,,False,False,115.89573000101984,"LINESTRING (9836124.750633067 2577633.198220247, 9836240.890257811 2577585.2978543164)",,,,,,,,45,0,6.48,204,300.0,65.0,3,53,18,34.0,485.93477680220286
