u,v,key,osmid,highway,name,oneway,reversed,length,geometry,lanes,junction,bridge,ref,tunnel,access,maxspeed,building_density,vegetation_score,wind_speed_mps,wind_direction,temperature_k,humidity_pct,openweather_aqi_1to5,AQI,vehicle_count,avg_speed_kmph,carbon_cost
9582124632,9582124631,0,1040716492,residential,,False,True,46.782228466841026,"LINESTRING (9845881.737021862 2583331.7834670106, 9845928.791770618 2583312.828945076)",,,,,,,,2,0,4.28,188,300.0,65.0,3,58,44,5.0,268.61016630492065
9582124632,7522386522,0,804225562,residential,,False,True,28.103216662649974,"LINESTRING (9845881.737021862 2583331.7834670106, 9845881.458723133 2583330.5415352033, 9845875.280491395 2583302.001244423)",,,,,,,,2,0,4.28,188,300.0,65.0,3,58,25,5.0,105.90964998794993
7522386525,9582076412,0,237795548,tertiary,,False,False,64.78315128053003,"LINESTRING (9845843.07576271 2583201.6343420115, 9845867.666238224 2583181.968577237, 9845887.748274364 2583166.2576856385, 9845898.457209378 2583158.4323890777)",,,,,,,,4,0,4.28,188,300.0,65.0,3,58,41,5.0,350.33310430020776
7522386525,9582124625,0,237795548,tertiary,,False,True,29.674988981467756,"LINESTRING (9845843.07576271 2583201.6343420115, 9845824.952949608 2583215.8139636866, 9845817.873029992 2583221.6377403834)",,,,,,,,2,0,4.28,188,300.0,65.0,3,58,77,5.0,295.79689818876204
7522386525,7522386522,0,804225562,residential,,False,False,97.24804514906067,"LINESTRING (9845843.07576271 2583201.6343420115, 9845855.120531613 2583234.6116270786, 9845867.476995088 2583274.775275546, 9845875.280491395 2583302.001244423)",,,,,,,,2,0,4.28,188,300.0,65.0,3,58,32,5.0,395.032493372393
9582076412,9582043117,0,237795548,tertiary,,False,False,124.60091104791466,"LINESTRING (9845898.457209378 2583158.4323890777, 9845912.772895893 2583147.9785703053, 9846009.131047124 2583080.939243076)",,,,,,,,10,0,4.28,188,300.0,65.0,3,58,24,5.0,420.45062381799426
9582076412,7522386525,0,237795548,tertiary,,False,True,64.78315128053003,"LINESTRING (9845898.457209378 2583158.4323890777, 9845887.748274364 2583166.2576856385, 9845867.666238224 2583181.968577237, 9845843.07576271 2583201.6343420115)",,,,,,,,4,0,4.28,188,300.0,65.0,3,58,44,5.0,373.6550387611986
9582076412,9582076410,0,1040716487,residential,,False,True,59.74855838535551,"LINESTRING (9845898.457209378 2583158.4323890777, 9845909.032561002 2583190.4932191926, 9845918.784148397 2583219.949688956)",,,,,,,,4,0,4.28,188,300.0,65.0,3,58,33,5.0,268.20429120600784
9582124625,7522386525,0,237795548,tertiary,,False,False,29.674988981467756,"LINESTRING (9845817.873029992 2583221.6377403834, 9845824.952949608 2583215.8139636866, 9845843.07576271 2583201.6343420115)",,,,,,,,2,0,4.28,188,300.0,65.0,3,58,10,5.0,57.20998677776131
9582124625,9582124621,0,237795548,tertiary,,False,True,122.59663671444315,"LINESTRING (9845817.873029992 2583221.6377403834, 9845738.246198228 2583287.1583834006, 9845734.773030115 2583290.0160249867, 9845719.633579368 2583303.014080265, 9845715.559286004 2583306.5107759074)",,,,,,,,8,0,4.28,188,300.0,65.0,3,58,42,5.0,669.4870490407934
7601518689,7601518690,0,813773145,residential,,False,False,62.30672750694619,"LINESTRING (9845765.230042797 2581313.525727032, 9845831.999473374 2581303.2539114016)",,,,,,,,21,0,4.28,188,300.0,65.0,3,58,32,5.0,355.85783362667337
7601518689,9494759760,0,813773145,residential,,False,True,19.748620667220433,"LINESTRING (9845765.230042797 2581313.525727032, 9845744.680464795 2581319.541734677)",,,,,,,,17,0,4.28,188,300.0,65.0,3,58,38,5.0,186.65371024252516
7601518689,9494759766,0,1029975693,residential,,False,False,20.87791171994492,"LINESTRING (9845765.230042797 2581313.525727032, 9845768.302460743 2581325.6541935727, 9845768.369252438 2581326.3775616377, 9845768.113217607 2581326.895975438, 9845760.187269865 2581330.765995244)",,,,,,,,17,0,4.28,188,300.0,65.0,3,58,76,5.0,287.0065548858977
7601518690,9494759767,0,803338773,residential,,False,True,35.72325189325032,"LINESTRING (9845831.999473374 2581303.2539114016, 9845829.50591678 2581264.602042367)",,,,,,,,9,0,4.28,188,300.0,65.0,3,58,35,5.0,206.63765795165133
7601518690,7601518689,0,813773145,residential,,False,True,62.30672750694619,"LINESTRING (9845831.999473374 2581303.2539114016, 9845765.230042797 2581313.525727032)",,,,,,,,21,0,4.28,188,300.0,65.0,3,58,37,5.0,393.2418701308411
7601518690,9494750655,0,803338773,residential,,False,False,72.66233685677614,"LINESTRING (9845831.999473374 2581303.2539114016, 9845833.157196078 2581312.9349769005, 9845833.602474041 2581346.523374919, 9845834.504161917 2581354.287536889, 9845841.072011873 2581374.5901142242, 9845843.120290505 2581380.5338069405)",,,,,,,,11,1,4.28,188,300.0,65.0,3,58,12,5.0,168.23376507375764
9494759766,7601518689,0,1029975693,residential,,False,True,20.87791171994492,"LINESTRING (9845760.187269865 2581330.765995244, 9845768.113217607 2581326.895975438, 9845768.369252438 2581326.3775616377, 9845768.302460743 2581325.6541935727, 9845765.230042797 2581313.525727032)",,,,,,,,17,0,4.28,188,300.0,65.0,3,58,18,5.0,141.69628931508103
11185050533,11185050534,0,1207084106,residential,,False,False,76.6626197993912,"LINESTRING (9844999.017987665 2580879.89666982, 9844962.026520876 2580805.464261538)",,,,,,,,5,0,4.28,188,300.0,65.0,3,58,60,5.0,588.5708625556166
11185050533,9579808407,0,1139114022,tertiary,,True,False,75.97570611445833,"LINESTRING (9844999.017987665 2580879.89666982, 9845017.296648053 2580871.011539739, 9845026.257867064 2580866.647339187, 9845048.91138344 2580855.6403964786, 9845062.32538208 2580850.4322946933, 9845065.331008332 2580849.2628831747, 9845074.559394117 2580848.2743085525)",,,,,,,,2,0,4.28,188,300.0,65.0,3,58,72,5.0,678.03010082892
10001425514,10001425513,0,1092044767,tertiary_link,,False,True,7.72976755299514,"LINESTRING (9844801.258912273 2580977.476687885, 9844805.87867114 2580984.4691006104)",,,,,,,,2,0,4.28,188,300.0,65.0,3,58,42,5.0,60.558028467095504
10001425514,9407485452,0,190304147,tertiary,,True,False,113.9664572765737,"LINESTRING (9844801.258912273 2580977.476687885, 9844773.35111593 2580991.4976839544, 9844750.474960573 2581002.38415768, 9844724.492991421 2581014.741459314, 9844689.972817326 2581031.161614828)",,,,,,,,5,0,4.28,188,300.0,65.0,3,58,10,5.0,173.35974873188843
9407485452,9407485453,0,1019992631,tertiary_link,,False,True,8.93468313055074,"LINESTRING (9844689.972817326 2581031.161614828, 9844693.601832725 2581040.1432779776)",,,,,,,,4,0,4.28,188,300.0,65.0,3,58,20,5.0,53.04323951332177
9407485452,4089042377,0,190304147,tertiary,,True,False,90.47677266758362,"LINESTRING (9844689.972817326 2581031.161614828, 9844681.92441814 2581034.9953979673, 9844644.19824271 2581052.9466773337, 9844601.696461126 2581073.936075592)",,,,,,,,4,0,4.28,188,300.0,65.0,3,58,23,5.0,281.31589256253085
10001425513,10001425514,0,1092044767,tertiary_link,,False,False,7.72976755299514,"LINESTRING (9844805.87867114 2580984.4691006104, 9844801.258912273 2580977.476687885)",,,,,,,,2,0,4.28,188,300.0,65.0,3,58,64,5.0,80.96461480700268
10001425513,7007550115,0,1126855551,tertiary,,True,False,146.51700780433794,"LINESTRING (9844805.87867114 2580984.4691006104, 9844810.932576023 2580982.2749294043, 9844816.765717339 2580979.068064315, 9844847.656876035 2580963.540094747, 9844853.078135235 2580961.068641302, 9844862.161805684 2580956.5597466966, 9844879.627833791 2580947.9036369524, 9844948.200640118 2580913.942314012)",,,,,,,,4,0,4.28,188,300.0,65.0,3,58,71,5.0,1279.924906492959
9407485502,9407485503,0,1019992638,tertiary_link,,False,True,11.02804228026582,"LINESTRING (9844920.237184031 2580704.557884823, 9844924.612040019 2580715.685284353)",,,,,,,,4,0,4.28,188,300.0,65.0,3,58,64,5.0,116.29536471244151
9407485502,9407485504,0,1128140450,tertiary,,True,False,55.35521245950948,"LINESTRING (9844920.237184031 2580704.557884823, 9844866.447606081 2580731.176855155)",,,,,,,,3,0,4.28,188,300.0,65.0,3,58,38,5.0,279.01976881536325
9407485503,9407485502,0,1019992638,tertiary_link,,False,False,11.02804228026582,"LINESTRING (9844924.612040019 2580715.685284353, 9844920.237184031 2580704.557884823)",,,,,,,,4,0,4.28,188,300.0,65.0,3,58,34,5.0,76.59441250348453
9407485503,11975930340,0,158013562,tertiary,,True,False,78.11320506679056,"LINESTRING (9844924.612040019 2580715.685284353, 9844926.727110345 2580714.612327844, 9844953.04303797 2580701.3510733414, 9844982.854397602 2580686.3176458105, 9845000.231370116 2580677.553175892)",,,,,,,,4,0,4.28,188,300.0,65.0,3,58,70,5.0,687.7509225610406
9407485504,9407485505,0,1019992639,tertiary_link,,False,True,11.00130065731605,"LINESTRING (9844866.447606081 2580731.176855155, 9844871.77980969 2580741.8461555084)",,,,,,,,2,0,4.28,188,300.0,65.0,3,58,27,5.0,57.244214129704
9407485504,4089156329,0,1128140450,tertiary,,True,False,357.1833165965613,"LINESTRING (9844866.447606081 2580731.176855155, 9844732.775161536 2580797.3507392947, 9844693.457117388 2580816.8087324165, 9844684.896648547 2580821.0523621975, 9844645.856903125 2580840.3777694763, 9844636.316822764 2580845.103636686, 9844596.5868965 2580864.766634331, 9844553.461725766 2580886.117469286, 9844519.386829633 2580902.9835632774)",,,,,,,,6,0,4.28,188,300.0,65.0,3,58,62,5.0,2699.0438754784163
11975930340,11982377442,0,1019992644,tertiary,Ring Road,True,False,11.35875294572397,"LINESTRING (9845000.231370116 2580677.553175892, 9844994.954826253 2580666.4258019007)",,,,,,,,1,0,4.28,188,300.0,65.0,3,58,27,5.0,53.40235954414566
9717620982,9433826021,0,1022901416,residential,,False,False,18.379578738481296,"LINESTRING (9843923.582651012 2583305.7029185733, 9843942.540360292 2583299.5535580604)",,,,,,,,36,0,4.28,188,300.0,65.0,3,58,70,5.0,345.9884614032429
9717620982,9433826022,0,1022901416,residential,,False,True,78.64724634959701,"LINESTRING (9843923.582651012 2583305.7029185733, 9843842.46413807 2583332.024618828)",,,,,,,,45,0,4.28,188,300.0,65.0,3,58,19,5.0,415.9157216770812
9717620982,9433826018,0,1057561774,residential,,False,False,35.994745425985194,"LINESTRING (9843923.582651012 2583305.7029185733, 9843919.397038156 2583289.690470857, 9843912.8291882 2583273.56952065, 9843907.942262555 2583274.9320236887)",,,,,,,,38,0,4.28,188,300.0,65.0,3,58,41,5.0,378.6941474958471
9433826021,9717620982,0,1022901416,residential,,False,True,18.379578738481296,"LINESTRING (9843942.540360292 2583299.5535580604, 9843923.582651012 2583305.7029185733)",,,,,,,,36,0,4.28,188,300.0,65.0,3,58,48,5.0,297.46637353365224
9435639561,9435639562,0,1023126754,residential,,False,True,47.63387620903488,"LINESTRING (9844000.070273135 2583280.9005117724, 9844050.019328654 2583267.7457257337)",,,,,,,,52,0,4.28,188,300.0,65.0,3,58,50,5.0,557.4032572542093
9435639561,9580429325,0,1040502617,residential,,False,True,30.94504233461023,"LINESTRING (9844000.070273135 2583280.9005117724, 9843992.489415811 2583248.2125154673)",,,,,,,,41,0,4.28,188,300.0,65.0,3,58,59,5.0,435.69089972904044
9435639561,9433826026,0,"[1040502617, 1022901418]",residential,,False,"[False, True]",66.92505834660797,"LINESTRING (9844000.070273135 2583280.9005117724, 9844004.055510907 2583298.3478013636, 9844011.157694418 2583326.44195514, 9843987.480038727 2583336.425640122)",,,,,,,,59,0,4.28,188,300.0,65.0,3,58,16,5.0,435.0961120254873
9435637252,9435637256,0,1023126715,residential,,False,True,64.63582827522636,"LINESTRING (9844315.917064363 2582498.600735531, 9844329.353326902 2582502.4830853785, 9844346.073514417 2582504.8703692756, 9844368.615711303 2582508.6080366727, 9844384.645717978 2582511.875482086)",,,,,,,,21,0,4.28,188,300.0,65.0,3,58,41,5.0,434.6082751141137
9435637257,9435637261,0,1023126716,residential,,False,True,37.86729208529339,"LINESTRING (9844303.972483 2582573.6918122307, 9844303.37135775 2582567.422152499, 9844303.827767663 2582559.211313239, 9844304.417760963 2582549.6621484575, 9844305.620011464 2582532.7340971143)",,,,,,,,27,0,4.28,188,300.0,65.0,3,58,47,5.0,360.1715273610547
9435637294,9435637293,0,1023126720,residential,,False,False,25.77416222824562,"LINESTRING (9844319.200989341 2582717.1591536724, 9844317.575724775 2582689.2589449575)",,,,,,,,6,0,4.28,188,300.0,65.0,3,58,36,5.0,152.94438082602107
9435637300,9435637308,0,1023126722,residential,,False,True,71.4944224224233,"LINESTRING (9844312.933702009 2582728.9631022424, 9844294.944472296 2582730.229103354, 9844293.597506458 2582730.3014462776, 9844292.773742227 2582729.698588591, 9844292.328464264 2582726.7928148485, 9844291.949977994 2582725.9729285734, 9844290.758859443 2582725.5991569026, 9844264.264820633 2582730.446132126, 9844239.451706138 2582734.1959074605)",,,,,,,,20,0,4.28,188,300.0,65.0,3,58,45,5.0,497.6698810810858
9435639418,9435639424,0,1023126725,residential,,False,True,66.00479402400772,"LINESTRING (9844289.71245623 2582821.441723152, 9844320.993233142 2582815.2443131567, 9844329.798604863 2582813.3031015527, 9844334.874773644 2582812.410867724, 9844340.095657762 2582811.808007056, 9844346.964070344 2582811.361890175, 9844360.222221699 2582809.6135944086)",,,,,,,,16,0,4.28,188,300.0,65.0,3,58,55,5.0,527.231640558451
9435639426,9435639430,0,1023126726,residential,,False,True,87.5273519944324,"LINESTRING (9844257.017921783 2582910.4242462474, 9844286.873809217 2582902.960788656, 9844306.287928408 2582899.078345161, 9844333.160453487 2582894.822127093, 9844350.181203628 2582892.9050207282)",,,,,,,,31,0,4.28,188,300.0,65.0,3,58,54,5.0,733.7772409239219
9435639431,9435639436,0,1023126727,residential,,False,True,67.71432986718322,"LINESTRING (9844216.775925862 2582934.3097445476, 9844213.057854868 2582918.7076029466, 9844210.519770479 2582908.5553672137, 9844208.727526678 2582897.5108992867, 9844206.63472025 2582883.7776683033, 9844204.297010943 2582862.062547498)",,,,,,,,37,0,4.28,188,300.0,65.0,3,58,30,5.0,440.3715875218596
9435639445,9435639443,0,1023126730,residential,,False,False,69.36180254708232,"LINESTRING (9844140.945088733 2583030.527294226, 9844092.721485322 2583048.1431240556, 9844070.780413687 2583057.5478868545)",,,,,,,,43,0,4.28,188,300.0,65.0,3,58,79,5.0,884.1498881463405
9435639454,9435639453,0,1023126732,residential,,False,False,69.73457599857639,"LINESTRING (9844227.8076874 2582979.2473703376, 9844154.347955424 2582997.176636792)",,,,,,,,48,0,4.28,188,300.0,65.0,3,58,75,5.0,879.2111839871875
9435639454,9435639455,0,1023126733,residential,,False,False,23.968012581203073,"LINESTRING (9844227.8076874 2582979.2473703376, 9844223.822449628 2582953.5652671866)",,,,,,,,30,0,4.28,188,300.0,65.0,3,58,34,5.0,259.38949133130853
9435639454,9435639456,0,1023126733,residential,,False,True,23.767081526205438,"LINESTRING (9844227.8076874 2582979.2473703376, 9844231.770661272 2583004.7124808594)",,,,,,,,31,0,4.28,188,300.0,65.0,3,58,19,5.0,220.78894587974838
9435639471,9436584726,0,238609517,residential,,False,True,32.52057055921033,"LINESTRING (9844225.080359876 2583045.562843912, 9844191.729040433 2583057.017361632)",,,,,,,,42,0,4.28,188,300.0,65.0,3,58,12,5.0,268.4296216052629
9435639471,9435639460,0,238609517,residential,,False,False,69.8980239354504,"LINESTRING (9844225.080359876 2583045.562843912, 9844243.180909079 2583039.353292872, 9844285.83853795 2583033.1678589033, 9844299.252536591 2583031.2266218164)",,,,,,,,44,0,4.28,188,300.0,65.0,3,58,12,5.0,332.2531544670486
9435639471,9436584727,0,1023126736,residential,,False,False,73.82250792623778,"LINESTRING (9844225.080359876 2583045.562843912, 9844236.935885644 2583087.4020153484, 9844236.869093949 2583088.8247901783, 9844236.123253362 2583089.572349885, 9844207.681123465 2583096.360675849, 9844202.90551731 2583097.156465576)",,,,,,,,48,0,4.28,188,300.0,65.0,3,58,58,5.0,765.4046551666149
9436584727,9436584726,0,1023266125,residential,,False,False,38.425031858298944,"LINESTRING (9844202.90551731 2583097.156465576, 9844191.729040433 2583057.017361632)",,,,,,,,42,0,4.28,188,300.0,65.0,3,58,60,5.0,498.26022937975245
9436584727,9435639462,0,1023126736,residential,,False,False,46.394876660861485,"LINESTRING (9844202.90551731 2583097.156465576, 9844196.037104728 2583098.3019205523, 9844180.207473136 2583100.6892901254, 9844172.147942003 2583102.039721551, 9844165.134814084 2583104.7285273066, 9844154.359087374 2583109.165660626)",,,,,,,,40,0,4.28,188,300.0,65.0,3,58,54,5.0,512.2388007623824
9436584727,9435639471,0,1023126736,residential,,False,True,73.82250792623779,"LINESTRING (9844202.90551731 2583097.156465576, 9844207.681123465 2583096.360675849, 9844236.123253362 2583089.572349885, 9844236.869093949 2583088.8247901783, 9844236.935885644 2583087.4020153484, 9844225.080359876 2583045.562843912)",,,,,,,,48,0,4.28,188,300.0,65.0,3,58,73,5.0,898.2851694338431
9580429325,9435639561,0,1040502617,residential,,False,False,30.94504233461023,"LINESTRING (9843992.489415811 2583248.2125154673, 9844000.070273135 2583280.9005117724)",,,,,,,,41,0,4.28,188,300.0,65.0,3,58,23,5.0,302.00831684352426
9580429325,9435639563,0,1023126755,residential,,False,False,27.216591603344607,"LINESTRING (9843992.489415811 2583248.2125154673, 9843983.472537057 2583249.960857425, 9843963.624271847 2583254.3497994263)",,,,,,,,38,0,4.28,188,300.0,65.0,3,58,36,5.0,319.17567572644873
9580429325,9435639566,0,1023126755,residential,,False,True,48.399428462256395,"LINESTRING (9843992.489415811 2583248.2125154673, 9844008.074144524 2583245.656319281, 9844043.640721831 2583236.649348122)",,,,,,,,48,0,4.28,188,300.0,65.0,3,58,74,5.0,681.3869247448368
9435639583,9435639584,0,1023126757,residential,,False,True,35.164860732102106,"LINESTRING (9843967.464794282 2583158.4685614724, 9843939.991143955 2583184.910603103)",,,,,,,,20,0,4.28,188,300.0,65.0,3,58,60,5.0,364.7869972711352
9436564591,9436564599,0,1023265957,residential,,False,True,105.47362327261087,"LINESTRING (9844797.229146706 2582519.3508208753, 9844761.172763636 2582528.007749679, 9844758.044685947 2582528.2368328143, 9844756.775643751 2582527.7907235534, 9844755.951879518 2582526.886448061, 9844754.01492038 2582522.268615316, 9844753.335871484 2582521.5210811547, 9844752.000037596 2582520.99057306, 9844687.8800109 2582520.158639946)",,,,,,,,45,0,4.28,188,300.0,65.0,3,58,13,5.0,401.13885230527296
9436564606,9436564600,0,1023265958,residential,,False,False,85.09667616922388,"LINESTRING (9844714.518765045 2582439.6301232227, 9844745.131625013 2582438.1350623737, 9844751.398912346 2582436.9414251796, 9844760.649562031 2582432.1668772614, 9844767.963252576 2582428.5859672236, 9844774.386387195 2582426.644800826, 9844803.819260562 2582420.9539292157)",,,,,,,,40,0,4.28,188,300.0,65.0,3,58,36,5.0,579.2176410510473
9436564607,9436584383,0,1023265959,residential,,False,True,44.47071162128379,"LINESTRING (9844755.57339325 2582386.338521244, 9844798.576112544 2582383.951254389, 9844799.622515757 2582384.312961466, 9844800.735710666 2582385.3619120345, 9844802.00475286 2582387.5321548004)",,,,,,,,28,0,4.28,188,300.0,65.0,3,58,36,5.0,343.713474203946
9436583824,9436583825,0,1023265962,residential,,False,True,50.16475656322079,"LINESTRING (9844544.032964895 2582852.718181656, 9844598.356876403 2582849.93295879)",,,,,,,,22,0,4.28,188,300.0,65.0,3,58,71,5.0,549.0037259186412
9436583827,9436583826,0,1023265963,residential,,False,False,35.14848484971269,"LINESTRING (9844567.020439744 2582806.1411178457, 9844565.673473906 2582768.0524382167)",,,,,,,,17,0,4.28,188,300.0,65.0,3,58,39,5.0,261.0949090966554
9436583831,9436584116,0,1023265966,residential,,False,False,49.9678005677425,"LINESTRING (9844708.696755677 2582875.711359702, 9844698.98969608 2582929.0165897645)",,,,,,,,8,0,4.28,188,300.0,65.0,3,58,22,5.0,183.5149934988402
9436583832,9436583833,0,1023265967,residential,,False,True,39.9141871289804,"LINESTRING (9844750.207793795 2582837.936008497, 9844793.466547916 2582836.5735413246)",,,,,,,,11,0,4.28,188,300.0,65.0,3,58,11,5.0,119.28672701025411
9436583848,9436583847,0,1023265970,residential,,False,False,43.400148613307714,"LINESTRING (9844736.203801852 2582762.518192892, 9844689.182448942 2582760.613158981)",,,,,,,,34,0,4.28,188,300.0,65.0,3,58,34,5.0,358.67260634229547
9436583849,9436583850,0,1023265971,residential,,False,True,46.024038719808985,"LINESTRING (9844741.992415374 2582713.2767536268, 9844692.0990196 2582712.2036680607)",,,,,,,,38,0,4.28,188,300.0,65.0,3,58,24,5.0,334.14923151304987
9436583852,9436583853,0,1023265973,residential,,False,True,57.04361745829897,"LINESTRING (9844753.491718773 2582649.3860832867, 9844691.642609688 2582648.6506004967)",,,,,,,,27,0,4.28,188,300.0,65.0,3,58,32,5.0,365.64749103986804
9436583863,9436583864,0,1023265975,residential,,False,True,67.12987672484223,"LINESTRING (9844876.499756098 2582805.092140693, 9844949.202515537 2582808.6731319344)",,,,,,,,18,0,4.28,188,300.0,65.0,3,58,78,5.0,729.9356461445233
9436583865,11209399224,0,1023265976,residential,,False,True,68.06454569714323,"LINESTRING (9844872.581310023 2582746.8800412375, 9844946.319340724 2582750.0028475225)",,,,,,,,17,0,4.28,188,300.0,65.0,3,58,33,5.0,366.1356009606872
9436583866,9436583867,0,1023265977,residential,,False,True,62.587431763475145,"LINESTRING (9844876.956166012 2582718.3528110115, 9844809.095804425 2582717.557039443)",,,,,,,,16,0,4.28,188,300.0,65.0,3,58,57,5.0,519.6980332621699
9436583867,9436583866,0,1023265977,residential,,False,False,62.587431763475145,"LINESTRING (9844809.095804425 2582717.557039443, 9844876.956166012 2582718.3528110115)",,,,,,,,16,0,4.28,188,300.0,65.0,3,58,27,5.0,294.3832789136595
9436583867,10113378408,0,237621334,residential,,False,False,33.993280070849075,"LINESTRING (9844809.095804425 2582717.557039443, 9844810.654277295 2582713.8434392917, 9844818.58022504 2582697.1201917613, 9844822.93281713 2582683.4715263764)",,,,,,,,10,0,4.28,188,300.0,65.0,3,58,71,5.0,351.22274620363413
9436583867,10907150710,0,237621334,residential,,False,True,43.930174407261504,"LINESTRING (9844809.095804425 2582717.557039443, 9844804.932455469 2582727.492129645, 9844801.40362761 2582749.062388425, 9844799.366480928 2582763.928882702)",,,,,,,,5,0,4.28,188,300.0,65.0,3,58,67,5.0,389.7986022343825
9436583869,9436583876,0,1023265979,residential,,False,True,66.85476024889618,"LINESTRING (9844794.691062314 2582999.9257123107, 9844797.451785687 2582981.4779774155, 9844796.92858408 2582980.211957146, 9844795.815389171 2582979.3920583553, 9844773.273192285 2582975.8833742836, 9844772.371504413 2582975.0634757066, 9844772.004150093 2582973.9421438957, 9844772.14886543 2582948.0671319575)",,,,,,,,20,0,4.28,188,300.0,65.0,3,58,19,5.0,264.0288533674833
9436583877,9436583878,0,1023265980,residential,,False,True,47.29588866892291,"LINESTRING (9844862.161805684 2582958.4243662846, 9844912.344632136 2582968.9986389647)",,,,,,,,20,0,4.28,188,300.0,65.0,3,58,35,5.0,310.2427324094763
9436583881,10907003936,0,237621335,residential,,False,False,32.784627624157565,"LINESTRING (9844921.239059448 2582939.096494176, 9844925.101845779 2582927.34062539, 9844932.660439204 2582905.432531105)",,,,,,,,16,0,4.28,188,300.0,65.0,3,58,64,5.0,343.3859401535301
9436583881,9436583878,0,237621335,residential,,False,True,28.787324319065867,"LINESTRING (9844921.239059448 2582939.096494176, 9844915.41705008 2582956.832800171, 9844912.344632136 2582968.9986389647)",,,,,,,,16,0,4.28,188,300.0,65.0,3,58,48,5.0,257.4149880778194
9436583881,9436583886,0,1023265983,residential,,False,True,111.63310841521644,"LINESTRING (9844921.239059448 2582939.096494176, 9844839.697532443 2582922.6623947937, 9844838.806976516 2582921.324035252, 9844838.361698553 2582919.8289310266, 9844838.729052873 2582911.388829056, 9844841.267137263 2582885.2607120145)",,,,,,,,30,0,4.28,188,300.0,65.0,3,58,12,5.0,322.35167611791167
9436583880,9436583886,0,1023265981,residential,,False,False,48.39605956038049,"LINESTRING (9844893.075228278 2582893.4717125236, 9844852.911155999 2582886.4543814403, 9844841.267137263 2582885.2607120145)",,,,,,,,19,0,4.28,188,300.0,65.0,3,58,72,5.0,524.7419546016874
9436583891,11201494263,0,1023265984,living_street,,False,True,61.353410673638784,"LINESTRING (9844880.228959039 2582844.905090125, 9844946.375000471 2582852.018861585)",,,,,,,,15,0,4.28,188,300.0,65.0,3,58,15,5.0,197.03613921254978
9436583892,11209402787,0,1023265985,residential,,False,True,19.81082798914489,"LINESTRING (9844971.733580472 2582698.6514473236, 9844950.337974342 2582696.734363611)",,,,,,,,19,0,4.28,188,300.0,65.0,3,58,59,5.0,246.8606621631458
9436583896,9436583897,0,1023265986,residential,,False,True,53.247376660487156,"LINESTRING (9844799.166105846 2583317.615803853, 9844856.52903945 2583324.1992441225)",,,,,,,,19,0,4.28,188,300.0,65.0,3,58,17,5.0,215.22464838739378
9436583899,9436583900,0,1023265987,residential,,False,True,37.3657590268665,"LINESTRING (9844827.686159387 2583283.5772889433, 9844868.195322087 2583284.4213178707)",,,,,,,,10,0,4.28,188,300.0,65.0,3,58,39,5.0,236.4717522457352
9582575222,9582523051,0,238609525,residential,,False,False,27.05886264663399,"LINESTRING (9845040.985435694 2583224.0974727697, 9845043.3454089 2583225.966387327, 9845045.048597109 2583226.521032977, 9845047.163667435 2583226.846585868, 9845069.527753133 2583228.112624948)",,,,,,,,12,0,4.28,188,300.0,65.0,3,58,34,5.0,182.00015959826666
9582575222,9436583909,0,238609525,residential,,False,True,87.15447799469902,"LINESTRING (9845040.985435694 2583224.0974727697, 9845039.215455793 2583222.698801368, 9845036.755295046 2583221.1916124895, 9845032.814585073 2583219.6000211826, 9845016.339300433 2583217.031771895, 9844993.318429736 2583214.752903142, 9844989.633754592 2583214.5358680384, 9844985.860023854 2583216.09128634, 9844981.908181932 2583219.9014589177, 9844980.416500755 2583220.1546666203, 9844949.926092226 2583221.7583154915)",,,,,,,,16,0,4.28,188,300.0,65.0,3,58,43,5.0,541.317106452647
9582575222,9582575221,0,1040771052,residential,,False,True,29.05022463958644,"LINESTRING (9845040.985435694 2583224.0974727697, 9845040.250727056 2583232.224238245, 9845038.157920629 2583255.471150179)",,,,,,,,12,0,4.28,188,300.0,65.0,3,58,71,5.0,319.1079139292765
9436583910,9436583917,0,1023265990,residential,,False,True,62.747006520067174,"LINESTRING (9844973.993366135 2582962.5961994, 9844971.599997083 2582997.08017801, 9844970.854156496 2582998.056823202, 9844969.507190658 2582998.8043788206, 9844964.286306538 2582999.9257123107, 9844963.39575061 2583000.5165224606, 9844962.872549005 2583001.2640781896, 9844962.527458584 2583024.6432977365)",,,,,,,,19,0,4.28,188,300.0,65.0,3,58,77,5.0,686.3823402454207
9436583918,9436583917,0,1023265991,residential,,False,True,31.154730299933238,"LINESTRING (9844996.235000396 2583022.460914322, 9844969.663037945 2583024.402150383, 9844962.527458584 2583024.6432977365)",,,,,,,,12,0,4.28,188,300.0,65.0,3,58,27,5.0,172.54132617178368
9436584108,9436584112,0,1023266020,residential,,False,True,51.49806088259183,"LINESTRING (9844699.590821331 2583003.80817939, 9844699.746668618 2582981.0318559767, 9844700.191946581 2582980.3687025076, 9844701.082502507 2582980.0672691213, 9844732.407807216 2582980.211957146)",,,,,,,,20,0,4.28,188,300.0,65.0,3,58,38,5.0,346.4311576246188
9436584113,9436584116,0,1023266021,residential,,False,True,32.68010582922932,"LINESTRING (9844693.178818662 2582963.946619592, 9844693.924659248 2582957.3753795107, 9844695.561055765 2582945.58332585, 9844698.98969608 2582929.0165897645)",,,,,,,,10,0,4.28,188,300.0,65.0,3,58,31,5.0,183.16999368473304
