u,v,key,osmid,highway,lanes,maxspeed,name,oneway,ref,reversed,length,geometry,junction,bridge,width,tunnel,access,building_density,vegetation_score,wind_speed_mps,wind_direction,temperature_k,humidity_pct,openweather_aqi_1to5,AQI,vehicle_count,avg_speed_kmph,carbon_cost
1306044378,1306044473,0,113752010,residential,,,Biplabi Barin Ghosh Sarani,False,,True,21.573422100360908,"LINESTRING (9838945.764640953 2582544.549971589, 9838950.39553177 2582545.62304632, 9838960.54786933 2582541.7406863854, 9838967.850427926 2582539.088142853)",,,,,,12,0,6.96,181,300.0,65.0,3,58,48,5.0,195.8629112980788
1306044378,1306044344,0,115655804,residential,,,,False,,False,63.60960355362171,"LINESTRING (9838945.764640953 2582544.549971589, 9838942.336000636 2582558.4637774145, 9838933.975906879 2582564.1305820877, 9838947.712732041 2582602.351421573, 9838947.111606792 2582606.23379568)",,,,,,9,0,6.96,181,300.0,65.0,3,58,32,5.0,300.8608776459074
1289514047,1289514013,0,113752072,residential,,,,False,,False,249.27356722349634,"LINESTRING (9839068.627962941 2582240.764098341, 9839048.902149172 2582274.3061455768, 9839047.733294519 2582276.295521463, 9839030.111419126 2582297.4914320647, 9839017.365337431 2582308.933376848, 9839012.790106362 2582313.020648814, 9838993.68768174 2582329.7435094886, 9838967.705712589 2582342.885495449, 9838945.909356292 2582357.510488383, 9838933.964774929 2582367.3609649152, 9838922.020193567 2582382.5888244687, 9838910.37617483 2582398.118120803, 9838906.813951124 2582399.6855195314, 9838893.366556637 2582405.58135146, 9838872.204721438 2582418.2531772694)",,,,,,35,0,6.96,181,300.0,65.0,3,58,70,5.0,2280.497964677369
1289514047,1289514236,0,113752072,residential,,,,False,,True,25.68108519141329,"LINESTRING (9839068.627962941 2582240.764098341, 9839070.086248271 2582236.2427995284, 9839077.288619326 2582214.299446776)",,,,,,11,0,6.96,181,300.0,65.0,3,58,78,5.0,306.97495739162844
1305923840,1305923843,0,115638989,living_street,,,,False,,True,67.54258018554997,"LINESTRING (9838834.467414057 2582353.519660509, 9838869.967199672 2582334.156321963, 9838859.213736862 2582303.170204518)",,,,,,20,0,6.96,181,300.0,65.0,3,58,30,5.0,354.75328866797986
1305923840,1289514846,0,115654046,residential,,,Biplabi Barin Ghosh Sarani,False,,False,32.89167963978313,"LINESTRING (9838834.467414057 2582353.519660509, 9838829.168606296 2582343.7777040475, 9838822.300193716 2582320.182419816)",,,,,,16,0,6.96,181,300.0,65.0,3,58,16,5.0,154.7520249083836
1305923840,1289514013,0,115654046,residential,,,Biplabi Barin Ghosh Sarani,False,,True,69.68129895425464,"LINESTRING (9838834.467414057 2582353.519660509, 9838849.773844043 2582384.385302882, 9838861.807480996 2582407.353718522, 9838862.909543956 2582409.4636795577, 9838872.204721438 2582418.2531772694)",,,,,,17,0,6.96,181,300.0,65.0,3,58,45,5.0,472.8790143529751
1289514030,1289514561,0,113751978,living_street,,,,False,,True,81.78828059677639,"LINESTRING (9838651.302323908 2582323.9321024995, 9838642.55261193 2582301.9765770254, 9838634.493080797 2582275.403316491, 9838643.443167858 2582271.219599219, 9838633.891955545 2582245.538591224)",,,,,,26,0,6.96,181,300.0,65.0,3,58,14,5.0,279.00431140258434
1289514030,1289514802,0,"[113752036, 339956364]",living_street,,,,False,,False,73.11425816253104,"LINESTRING (9838651.302323908 2582323.9321024995, 9838635.272317233 2582329.4059173255, 9838634.426289102 2582330.2378408816, 9838634.737983678 2582331.696721422, 9838647.628780711 2582365.2751230076, 9838655.343221422 2582387.676837662)",,,,,,36,0,6.96,181,300.0,65.0,3,58,40,5.0,542.5484391801491
1289514030,1289514461,0,"[339956364, 113752055]",living_street,,,,False,,True,92.55046885786737,"LINESTRING (9838651.302323908 2582323.9321024995, 9838671.517943434 2582316.3121694466, 9838665.239524156 2582295.4055989333, 9838657.480555644 2582273.6068498674, 9838647.829155793 2582241.234313488)",,,,,,27,0,6.96,181,300.0,65.0,3,58,34,5.0,524.205912940099
1289514802,1306044341,0,113752064,residential,,,Canal East Road,False,,True,8.853381321561605,"LINESTRING (9838655.343221422 2582387.676837662, 9838664.159725094 2582383.878912974)",,,,,,23,0,6.96,181,300.0,65.0,3,58,44,5.0,173.34585337784526
1289514802,1289514030,0,"[339956364, 113752036]",living_street,,,,False,,True,73.11425816253106,"LINESTRING (9838655.343221422 2582387.676837662, 9838647.628780711 2582365.2751230076, 9838634.737983678 2582331.696721422, 9838634.426289102 2582330.2378408816, 9838635.272317233 2582329.4059173255, 9838651.302323908 2582323.9321024995)",,,,,,36,0,6.96,181,300.0,65.0,3,58,63,5.0,744.3437917087349
1289514802,1289514883,0,113752064,residential,,,Canal East Road,False,,False,25.163602386888144,"LINESTRING (9838655.343221422 2582387.676837662, 9838635.984761974 2582396.0322750313, 9838630.21841235 2582398.3110314077)",,,,,,29,0,6.96,181,300.0,65.0,3,58,67,5.0,358.9153631905807
1289514461,1289514561,0,115654046,residential,,,Biplabi Barin Ghosh Sarani,False,,False,13.452751455881687,"LINESTRING (9838647.829155793 2582241.234313488, 9838633.891955545 2582245.538591224)",,,,,,10,0,6.96,181,300.0,65.0,3,58,14,5.0,84.20062244588124
1289514461,1289514030,0,"[339956364, 113752055]",living_street,,,,False,,False,92.55046885786737,"LINESTRING (9838647.829155793 2582241.234313488, 9838657.480555644 2582273.6068498674, 9838665.239524156 2582295.4055989333, 9838671.517943434 2582316.3121694466, 9838651.302323908 2582323.9321024995)",,,,,,27,0,6.96,181,300.0,65.0,3,58,26,5.0,435.35746283654623
1289514461,1289514363,0,115654046,residential,,,Biplabi Barin Ghosh Sarani,False,,True,29.993242221644834,"LINESTRING (9838647.829155793 2582241.234313488, 9838662.857287051 2582236.5803897968, 9838676.594112216 2582232.4087390993, 9838678.920689574 2582231.697388363)",,,,,,13,0,6.96,181,300.0,65.0,3,58,44,5.0,234.96431893028472
1289514236,1289514047,0,113752072,residential,,,,False,,False,25.68108519141329,"LINESTRING (9839077.288619326 2582214.299446776, 9839070.086248271 2582236.2427995284, 9839068.627962941 2582240.764098341)",,,,,,11,0,6.96,181,300.0,65.0,3,58,28,5.0,152.88844624314865
1289514236,1289514489,0,113752072,residential,,,,False,,True,24.15053557330966,"LINESTRING (9839077.288619326 2582214.299446776, 9839077.889744576 2582212.1051130956, 9839081.763662856 2582188.5100159645)",,,,,,8,0,6.96,181,300.0,65.0,3,58,61,5.0,228.38192039662673
1289514058,1289514863,0,113751996,residential,,,,False,,False,85.80173656577993,"LINESTRING (9838598.069343409 2581961.2898614216, 9838560.743918147 2581973.8287255466, 9838576.272987112 2582025.189940871)",,,,,,31,1,6.96,181,300.0,65.0,3,58,59,5.0,771.076294885722
1289514863,1289514727,0,113752026,residential,,,,False,,True,57.08107919324053,"LINESTRING (9838576.272987112 2582025.189940871, 9838635.105337996 2582005.9716647076)",,,,,,21,1,6.96,181,300.0,65.0,3,58,24,5.0,277.99350807653275
1289514863,1289514058,0,113751996,residential,,,,False,,True,85.80173656577993,"LINESTRING (9838576.272987112 2582025.189940871, 9838560.743918147 2581973.8287255466, 9838598.069343409 2581961.2898614216)",,,,,,31,1,6.96,181,300.0,65.0,3,58,56,5.0,740.1876697220412
1289514863,1289514239,0,113752026,residential,,,,False,,False,101.24971024871115,"LINESTRING (9838576.272987112 2582025.189940871, 9838553.574942939 2582034.1480282634, 9838538.646999225 2582048.181973005, 9838475.640167434 2582063.7109566107)",,,,,,27,1,6.96,181,300.0,65.0,3,58,70,5.0,994.0975660891736
1289514085,1289514317,0,113751983,living_street,,,,False,,False,65.83713557669377,"LINESTRING (9838511.050897455 2582364.8169612368, 9838532.357447995 2582432.9505782146)",,,,,,22,0,6.96,181,300.0,65.0,3,58,76,5.0,722.0346764594472
1289514085,1289514568,0,113752023,living_street,,,,False,,False,91.47786843270741,"LINESTRING (9838511.050897455 2582364.8169612368, 9838484.601386443 2582369.458863977, 9838481.01689884 2582375.42702655, 9838483.710830517 2582386.7725698003, 9838485.948352283 2582394.2960799076, 9838494.764855955 2582439.3045857684)",,,,,,15,0,6.96,181,300.0,65.0,3,58,23,5.0,339.07891687427247
1289514085,1289514883,0,113752023,living_street,,,,False,,True,156.13857889922832,"LINESTRING (9838511.050897455 2582364.8169612368, 9838529.98634284 2582357.2090663044, 9838543.322417837 2582353.0373853017, 9838575.371299237 2582345.8635432543, 9838598.414433831 2582337.8336665872, 9838607.921118343 2582334.518027955, 9838618.073455904 2582360.500595697, 9838630.21841235 2582398.3110314077)",,,,,,45,0,6.96,181,300.0,65.0,3,58,22,5.0,648.8058482939629
1289514317,1289514085,0,113751983,living_street,,,,False,,True,65.83713557669377,"LINESTRING (9838532.357447995 2582432.9505782146, 9838511.050897455 2582364.8169612368)",,,,,,22,0,6.96,181,300.0,65.0,3,58,62,5.0,611.4282886906016
1289514317,1289514568,0,113752064,residential,,,Canal East Road,False,,False,35.18915325212576,"LINESTRING (9838532.357447995 2582432.9505782146, 9838529.040127167 2582433.9513041005, 9838494.764855955 2582439.3045857684)",,,,,,19,0,6.96,181,300.0,65.0,3,58,68,5.0,393.74349053734625
1289514317,1289514396,0,113752064,residential,,,Canal East Road,False,,True,66.64111864316367,"LINESTRING (9838532.357447995 2582432.9505782146, 9838548.743677039 2582427.4526153863, 9838557.760555793 2582424.3901544255, 9838565.018586593 2582422.1355083305, 9838587.616443224 2582415.1424903045, 9838600.818934832 2582409.9218425606)",,,,,,34,0,6.96,181,300.0,65.0,3,58,31,5.0,429.5049613525689
1289514568,11478249474,0,113752064,residential,,,Canal East Road,False,,False,5.680634373305501,"LINESTRING (9838494.764855955 2582439.3045857684, 9838488.675679807 2582440.2329703765)",,,,,,8,0,6.96,181,300.0,65.0,3,58,18,5.0,63.87017024633988
1289514568,1289514085,0,113752023,living_street,,,,False,,True,91.47786843270741,"LINESTRING (9838494.764855955 2582439.3045857684, 9838485.948352283 2582394.2960799076, 9838483.710830517 2582386.7725698003, 9838481.01689884 2582375.42702655, 9838484.601386443 2582369.458863977, 9838511.050897455 2582364.8169612368)",,,,,,15,0,6.96,181,300.0,65.0,3,58,16,5.0,262.2375073907982
1289514568,1289514317,0,113752064,residential,,,Canal East Road,False,,True,35.18915325212576,"LINESTRING (9838494.764855955 2582439.3045857684, 9838529.040127167 2582433.9513041005, 9838532.357447995 2582432.9505782146)",,,,,,19,0,6.96,181,300.0,65.0,3,58,74,5.0,419.0796808788768
1289514883,1289514396,0,113752064,residential,,,Canal East Road,False,,False,29.151609074393942,"LINESTRING (9838630.21841235 2582398.3110314077, 9838600.818934832 2582409.9218425606)",,,,,,31,0,6.96,181,300.0,65.0,3,58,26,5.0,257.5530203121091
1289514883,1289514085,0,113752023,living_street,,,,False,,False,156.13857889922832,"LINESTRING (9838630.21841235 2582398.3110314077, 9838618.073455904 2582360.500595697, 9838607.921118343 2582334.518027955, 9838598.414433831 2582337.8336665872, 9838575.371299237 2582345.8635432543, 9838543.322417837 2582353.0373853017, 9838529.98634284 2582357.2090663044, 9838511.050897455 2582364.8169612368)",,,,,,45,0,6.96,181,300.0,65.0,3,58,55,5.0,1267.1146207349068
1289514883,1289514802,0,113752064,residential,,,Canal East Road,False,,True,25.163602386888144,"LINESTRING (9838630.21841235 2582398.3110314077, 9838635.984761974 2582396.0322750313, 9838655.343221422 2582387.676837662)",,,,,,29,0,6.96,181,300.0,65.0,3,58,33,5.0,256.24786545207706
1289514132,1289514489,0,1234206824,residential,,,,False,,True,87.93418777537444,"LINESTRING (9839048.022725197 2582102.5214224556, 9839061.458987735 2582130.8908573277, 9839081.173669554 2582166.422045352, 9839078.179175252 2582182.2405016692, 9839081.763662856 2582188.5100159645)",,,,,,16,0,6.96,181,300.0,65.0,3,58,79,5.0,925.2161001105496
1289514489,1289514236,0,113752072,residential,,,,False,,False,24.15053557330966,"LINESTRING (9839081.763662856 2582188.5100159645, 9839077.889744576 2582212.1051130956, 9839077.288619326 2582214.299446776)",,,,,,8,0,6.96,181,300.0,65.0,3,58,78,5.0,277.6490129661785
1289514489,1289514132,0,1234206824,residential,,,,False,,False,87.93418777537445,"LINESTRING (9839081.763662856 2582188.5100159645, 9839078.179175252 2582182.2405016692, 9839081.173669554 2582166.422045352, 9839061.458987735 2582130.8908573277, 9839048.022725197 2582102.5214224556)",,,,,,16,0,6.96,181,300.0,65.0,3,58,33,5.0,439.81938359048286
1289514161,1289514229,0,113752057,tertiary,,,,False,,True,49.86112626791617,"LINESTRING (9838839.621506482 2582795.530777291, 9838798.110468363 2582830.1711528287)",,,,,,19,0,6.96,181,300.0,65.0,3,58,11,5.0,172.41668667364934
1289514161,1289514229,1,"[115655778, 115655795]",residential,,,,False,,False,196.34261700448673,"LINESTRING (9838839.621506482 2582795.530777291, 9838834.578733549 2582778.4216174306, 9838824.025645822 2582757.3577217897, 9838815.053294864 2582732.4235055083, 9838812.348231237 2582730.4220178174, 9838807.661680674 2582728.131158708, 9838802.596643843 2582725.0686422875, 9838787.702095974 2582733.2795635704, 9838770.592290241 2582742.394776095, 9838778.484842137 2582766.3041470116, 9838783.79478185 2582780.0131664416, 9838781.401412796 2582794.337114403, 9838792.455438234 2582821.8034397606, 9838798.110468363 2582830.1711528287)",,,,,,35,0,6.96,181,300.0,65.0,3,58,58,5.0,1553.1446143512276
1289514161,1289514245,0,113752057,tertiary,,,,False,,False,37.38838756948208,"LINESTRING (9838839.621506482 2582795.530777291, 9838842.404493751 2582793.903055193, 9838862.00785608 2582782.3884330518, 9838867.685150111 2582768.9567268444)",,,,,,13,0,6.96,181,300.0,65.0,3,58,63,5.0,359.25621002528453
1289514229,1289514161,0,113752057,tertiary,,,,False,,False,49.86112626791617,"LINESTRING (9838798.110468363 2582830.1711528287, 9838839.621506482 2582795.530777291)",,,,,,19,0,6.96,181,300.0,65.0,3,58,62,5.0,477.5667794332963
1289514229,1289514161,1,"[115655778, 115655795]",residential,,,,False,,True,196.3426170044867,"LINESTRING (9838798.110468363 2582830.1711528287, 9838792.455438234 2582821.8034397606, 9838781.401412796 2582794.337114403, 9838783.79478185 2582780.0131664416, 9838778.484842137 2582766.3041470116, 9838770.592290241 2582742.394776095, 9838787.702095974 2582733.2795635704, 9838802.596643843 2582725.0686422875, 9838807.661680674 2582728.131158708, 9838812.348231237 2582730.4220178174, 9838815.053294864 2582732.4235055083, 9838824.025645822 2582757.3577217897, 9838834.578733549 2582778.4216174306, 9838839.621506482 2582795.530777291)",,,,,,35,0,6.96,181,300.0,65.0,3,58,62,5.0,1647.3890705133808
1289514229,1306044384,0,113752057,tertiary,,,,False,,True,74.54910988251874,"LINESTRING (9838798.110468363 2582830.1711528287, 9838811.246168278 2582865.100974685, 9838778.10635587 2582888.094169881, 9838775.712986816 2582890.1921347408)",,,,,,13,1,6.96,181,300.0,65.0,3,58,28,5.0,324.08500920526296
1289514245,1289514639,0,113752057,tertiary,,,,False,,False,9.860396101916422,"LINESTRING (9838867.685150111 2582768.9567268444, 9838876.345806494 2582762.6869933754)",,,,,,8,0,6.96,181,300.0,65.0,3,58,26,5.0,82.36443583797924
1289514245,1289514161,0,113752057,tertiary,,,,False,,True,37.38838756948208,"LINESTRING (9838867.685150111 2582768.9567268444, 9838862.00785608 2582782.3884330518, 9838842.404493751 2582793.903055193, 9838839.621506482 2582795.530777291)",,,,,,13,0,6.96,181,300.0,65.0,3,58,54,5.0,318.8767514502439
1289514245,1306044379,0,115655762,living_street,,,,False,,True,39.397567620932854,"LINESTRING (9838867.685150111 2582768.9567268444, 9838862.62011328 2582757.020120932, 9838853.658894273 2582735.220765818, 9838851.833254622 2582729.312759684)",,,,,,19,0,6.96,181,300.0,65.0,3,58,55,5.0,366.62394629815685
1289514180,1306044418,0,113751991,tertiary,,,Harish Neogi Road,False,,False,116.17813932610525,"LINESTRING (9838475.4731882 2582809.553308351, 9838485.50307432 2582809.2639352772, 9838520.134567905 2582809.565365562, 9838532.123677064 2582810.445542026, 9838564.617836425 2582812.8449274185, 9838594.18429318 2582820.0189712364, 9838599.73913577 2582822.948875738)",,,,,,8,0,6.96,181,300.0,65.0,3,58,78,5.0,1139.027384092345
1289514180,1739279532,0,116237632,secondary,,,Canal East Road,True,,False,318.29292031109037,"LINESTRING (9838475.4731882 2582809.553308351, 9838472.28945076 2582761.0110457926, 9838465.832920296 2582662.492150931, 9838460.56750838 2582582.179970717, 9838452.819671823 2582465.166747864)",,,,,,7,0,6.96,181,300.0,65.0,3,58,22,5.0,886.8933096212786
1306044418,11505631688,0,113751991,tertiary,,,Harish Neogi Road,False,,False,147.4945091441993,"LINESTRING (9838599.73913577 2582822.948875738, 9838604.926624043 2582825.6858651843, 9838613.2867178 2582837.0317161134, 9838624.04018061 2582866.294642661, 9838628.838050663 2582871.4189758557, 9838632.700836994 2582875.5546153286, 9838647.02765546 2582879.437053322, 9838671.81850606 2582879.726427619, 9838719.886262184 2582874.9517523674, 9838725.251861641 2582881.1250701244)",,,,,,18,1,6.96,181,300.0,65.0,3,58,10,5.0,275.59341097303917
1306044418,1289514180,0,113751991,tertiary,,,Harish Neogi Road,False,,True,116.17813932610525,"LINESTRING (9838599.73913577 2582822.948875738, 9838594.18429318 2582820.0189712364, 9838564.617836425 2582812.8449274185, 9838532.123677064 2582810.445542026, 9838520.134567905 2582809.565365562, 9838485.50307432 2582809.2639352772, 9838475.4731882 2582809.553308351)",,,,,,8,0,6.96,181,300.0,65.0,3,58,42,5.0,637.1378222035704
1306044418,1306044254,0,115655825,residential,,,,False,,True,390.6474649372272,"LINESTRING (9838599.73913577 2582822.948875738, 9838612.407293824 2582817.631642025, 9838604.648325315 2582781.7976306654, 9838586.20268569 2582725.7800141615, 9838572.989062134 2582685.6538652293, 9838601.653831013 2582672.8130357685, 9838630.084828962 2582659.7793025933, 9838634.604400288 2582657.705481052, 9838648.530468585 2582651.31521863, 9838641.662056005 2582615.7829929977, 9838683.763087424 2582598.770474833, 9838720.197956758 2582585.3268601215, 9838740.502631878 2582577.5741796363, 9838784.095344475 2582560.513472499)",,,,,,31,0,6.96,181,300.0,65.0,3,58,36,5.0,1854.1970485288214
1289514212,1306044438,0,113752057,tertiary,,,,False,,False,30.858261059224247,"LINESTRING (9839033.996469354 2582661.310554712, 9839058.175062757 2582648.626486308, 9839063.640849754 2582645.793069309)",,,,,,18,0,6.96,181,300.0,65.0,3,58,75,5.0,379.3243495330182
1289514212,1307054503,0,113752057,tertiary,,,,False,,True,58.165096998169425,"LINESTRING (9839033.996469354 2582661.310554712, 9839031.603100304 2582679.9749619616, 9839031.603100304 2582693.117225133, 9839018.767963016 2582699.386932329, 9839010.040514937 2582702.3047584086, 9839002.982859222 2582705.1864135936)",,,,,,21,0,6.96,181,300.0,65.0,3,58,63,5.0,556.3281333061608
1289514212,9787435481,0,115655809,residential,,,,False,,False,60.55879285936982,"LINESTRING (9839033.996469354 2582661.310554712, 9839028.820113033 2582645.648384199, 9839023.243006546 2582630.420283386, 9839016.151954982 2582598.23996427)",,,,,,32,0,6.96,181,300.0,65.0,3,58,12,5.0,258.80466171749254
1306044438,1289514212,0,113752057,tertiary,,,,False,,True,30.858261059224247,"LINESTRING (9839063.640849754 2582645.793069309, 9839058.175062757 2582648.626486308, 9839033.996469354 2582661.310554712)",,,,,,18,0,6.96,181,300.0,65.0,3,58,13,5.0,149.73888725238982
1306044438,1306044357,0,115655803,residential,,,,False,,True,114.55892190982571,"LINESTRING (9839063.640849754 2582645.793069309, 9839034.241372237 2582552.712575499, 9839059.956174608 2582545.888300759)",,,,,,27,0,6.96,181,300.0,65.0,3,58,14,5.0,339.0589888085072
1307054503,1289514212,0,113752057,tertiary,,,,False,,False,58.165096998169425,"LINESTRING (9839002.982859222 2582705.1864135936, 9839010.040514937 2582702.3047584086, 9839018.767963016 2582699.386932329, 9839031.603100304 2582693.117225133, 9839031.603100304 2582679.9749619616, 9839033.996469354 2582661.310554712)",,,,,,21,0,6.96,181,300.0,65.0,3,58,70,5.0,605.1868147846232
1307054503,1307054538,0,113752057,tertiary,,,,False,,True,33.0200558428918,"LINESTRING (9839002.982859222 2582705.1864135936, 9838998.463287896 2582706.8502984056, 9838968.195518347 2582713.4937821776)",,,,,,14,0,6.96,181,300.0,65.0,3,58,63,5.0,331.231622172262
1307054503,1307054563,0,"[115773489, 115773492]",living_street,,,,False,,"[False, True]",174.5509480643808,"LINESTRING (9839002.982859222 2582705.1864135936, 9839012.790106362 2582740.2486012666, 9839020.515679022 2582767.268721447, 9839029.911044044 2582802.56012715, 9838977.980501588 2582818.7288488424, 9838954.570012676 2582825.999352991, 9838945.842564596 2582829.3150897706)",,,,,,41,0,6.96,181,300.0,65.0,3,58,42,5.0,1096.336778244479
9787435481,1306044265,0,1065785670,residential,,,,False,,False,23.66606994677885,"LINESTRING (9839016.151954982 2582598.23996427, 9838990.693187436 2582601.459199081)",,,,,,25,0,6.96,181,300.0,65.0,3,58,32,5.0,227.4777085956308
9787435481,1306044403,0,115655809,residential,,,,False,,False,66.79329333071998,"LINESTRING (9839016.151954982 2582598.23996427, 9839012.578599328 2582582.6381384856, 9838995.891807657 2582528.743227125)",,,,,,33,0,6.96,181,300.0,65.0,3,58,66,5.0,705.6028831793022
9787435481,1289514212,0,115655809,residential,,,,False,,True,60.55879285936982,"LINESTRING (9839016.151954982 2582598.23996427, 9839023.243006546 2582630.420283386, 9839028.820113033 2582645.648384199, 9839033.996469354 2582661.310554712)",,,,,,32,0,6.96,181,300.0,65.0,3,58,66,5.0,651.2256394462089
1306044384,1307045648,0,113752057,tertiary,,,,False,,True,5.59390731831038,"LINESTRING (9838775.712986816 2582890.1921347408, 9838771.093227949 2582894.1228052494)",,,,,,6,1,6.96,181,300.0,65.0,3,58,53,5.0,74.17725054445401
1306044384,1289514229,0,113752057,tertiary,,,,False,,False,74.54910988251874,"LINESTRING (9838775.712986816 2582890.1921347408, 9838778.10635587 2582888.094169881, 9838811.246168278 2582865.100974685, 9838798.110468363 2582830.1711528287)",,,,,,13,1,6.96,181,300.0,65.0,3,58,47,5.0,494.0569797374057
1306044384,1306044398,0,115655819,residential,,,,False,,True,101.93243444749572,"LINESTRING (9838775.712986816 2582890.1921347408, 9838761.486355895 2582867.8620855883, 9838753.19305383 2582848.7875209507, 9838741.393187804 2582821.357322612, 9838729.537662037 2582790.141209175)",,,,,,19,1,6.96,181,300.0,65.0,3,58,26,5.0,421.6291954761866
1289514239,1289514796,0,113752026,residential,,,,False,,False,30.12152946425924,"LINESTRING (9838475.640167434 2582063.7109566107, 9838481.49557265 2582095.842013049)",,,,,,14,0,6.96,181,300.0,65.0,3,58,66,5.0,320.1625133569332
1289514239,9787435462,0,1065785658,residential,,,,False,,False,61.55570025666837,"LINESTRING (9838475.640167434 2582063.7109566107, 9838409.271487024 2582070.7761666896)",,,,,,13,0,6.96,181,300.0,65.0,3,58,43,5.0,394.2274133244088
1289514239,1289514863,0,113752026,residential,,,,False,,True,101.24971024871115,"LINESTRING (9838475.640167434 2582063.7109566107, 9838538.646999225 2582048.181973005, 9838553.574942939 2582034.1480282634, 9838576.272987112 2582025.189940871)",,,,,,27,1,6.96,181,300.0,65.0,3,58,37,5.0,593.1487135042775
1289514796,1289514239,0,113752026,residential,,,,False,,True,30.12152946425924,"LINESTRING (9838481.49557265 2582095.842013049, 9838475.640167434 2582063.7109566107)",,,,,,14,0,6.96,181,300.0,65.0,3,58,50,5.0,262.32917678555543
1289514796,1289514585,0,115654046,residential,,,Biplabi Barin Ghosh Sarani,False,,True,11.775057431617254,"LINESTRING (9838481.49557265 2582095.842013049, 9838494.152598754 2582094.166132772)",,,,,,10,0,6.96,181,300.0,65.0,3,58,54,5.0,137.9023721568798
1289514796,1289514510,0,115654046,residential,,,Biplabi Barin Ghosh Sarani,False,,False,63.96399254272211,"LINESTRING (9838481.49557265 2582095.842013049, 9838474.337729393 2582096.7944918433, 9838446.986530505 2582100.435613815, 9838412.46635641 2582099.2178875036)",,,,,,8,0,6.96,181,300.0,65.0,3,58,26,5.0,251.16765673329297
9787435462,1289514239,0,1065785658,residential,,,,False,,True,61.55570025666837,"LINESTRING (9838409.271487024 2582070.7761666896, 9838475.640167434 2582063.7109566107)",,,,,,13,0,6.96,181,300.0,65.0,3,58,51,5.0,453.32088557081045
9787435462,1177726558,0,116237632,secondary,,,Canal East Road,True,,False,316.5325263046841,"LINESTRING (9838409.271487024 2582070.7761666896, 9838403.583061045 2582020.1864352114, 9838382.944427451 2581836.3357750303, 9838374.105659883 2581759.777145657, 9838374.01660429 2581729.551654821)",,,,,,3,1,6.96,181,300.0,65.0,3,58,38,5.0,1466.9883199493595
1289514639,1306044382,0,113752057,tertiary,,,,False,,False,42.42725995921635,"LINESTRING (9838876.345806494 2582762.6869933754, 9838916.365163434 2582739.9954008847)",,,,,,17,0,6.96,181,300.0,65.0,3,58,59,5.0,396.98500051125177
1289514639,1289514245,0,113752057,tertiary,,,,False,,True,9.860396101916422,"LINESTRING (9838876.345806494 2582762.6869933754, 9838867.685150111 2582768.9567268444)",,,,,,8,0,6.96,181,300.0,65.0,3,58,59,5.0,121.41160440156827
1289514639,1307054535,0,115773494,living_street,,,,False,,False,51.19096068361711,"LINESTRING (9838876.345806494 2582762.6869933754, 9838882.312531201 2582773.7554859836, 9838894.847105864 2582794.047741595, 9838903.073616233 2582811.2654324733)",,,,,,12,0,6.96,181,300.0,65.0,3,58,32,5.0,268.17328902508973
1306044379,1306044278,0,115655776,living_street,,,,False,,True,25.22467730578304,"LINESTRING (9838851.833254622 2582729.312759684, 9838877.548056995 2582719.9925828497)",,,,,,20,0,6.96,181,300.0,65.0,3,58,79,5.0,350.7299408588232
1306044379,1289514245,0,115655762,living_street,,,,False,,False,39.397567620932854,"LINESTRING (9838851.833254622 2582729.312759684, 9838853.658894273 2582735.220765818, 9838862.62011328 2582757.020120932, 9838867.685150111 2582768.9567268444)",,,,,,19,0,6.96,181,300.0,65.0,3,58,22,5.0,210.60957851926273
1306044379,1306044377,0,115655762,living_street,,,,False,,True,65.27478874334007,"LINESTRING (9838851.833254622 2582729.312759684, 9838842.315438159 2582698.4947046223, 9838829.769731546 2582662.0701522715)",,,,,,23,0,6.96,181,300.0,65.0,3,58,77,5.0,729.7390479884622
1289514247,1289514396,0,113752007,living_street,,,,False,,False,47.19602880068011,"LINESTRING (9838584.577421125 2582361.392805242, 9838600.818934832 2582409.9218425606)",,,,,,28,0,6.96,181,300.0,65.0,3,58,77,5.0,587.6913061182842
1289514396,1289514247,0,113752007,living_street,,,,False,,True,47.19602880068011,"LINESTRING (9838600.818934832 2582409.9218425606, 9838584.577421125 2582361.392805242)",,,,,,28,0,6.96,181,300.0,65.0,3,58,19,5.0,259.2069456655507
1289514396,1289514883,0,113752064,residential,,,Canal East Road,False,,True,29.151609074393942,"LINESTRING (9838600.818934832 2582409.9218425606, 9838630.21841235 2582398.3110314077)",,,,,,31,0,6.96,181,300.0,65.0,3,58,33,5.0,282.0403719346
1289514396,1289514317,0,113752064,residential,,,Canal East Road,False,,False,66.64111864316367,"LINESTRING (9838600.818934832 2582409.9218425606, 9838587.616443224 2582415.1424903045, 9838565.018586593 2582422.1355083305, 9838557.760555793 2582424.3901544255, 9838548.743677039 2582427.4526153863, 9838532.357447995 2582432.9505782146)",,,,,,34,0,6.96,181,300.0,65.0,3,58,74,5.0,773.3731335512933
1289514256,11478249474,0,113752064,residential,,,Canal East Road,False,,True,34.98880534629534,"LINESTRING (9838451.717608863 2582448.7813453847, 9838473.257930333 2582444.1032496304, 9838488.675679807 2582440.2329703765)",,,,,,6,0,6.96,181,300.0,65.0,3,58,40,5.0,209.54626566221762
