u,v,key,osmid,highway,lanes,name,oneway,reversed,length,geometry,bridge,maxspeed,ref,width,junction,tunnel,access,building_density,vegetation_score,wind_speed_mps,wind_direction,temperature_k,humidity_pct,openweather_aqi_1to5,AQI,vehicle_count,avg_speed_kmph,carbon_cost
2054899842,2054900126,0,194981076,residential,,,False,True,63.699924584811505,"LINESTRING (9845506.65712958 2581298.455577168, 9845500.378710302 2581275.1752365325, 9845498.297035823 2581251.882872443, 9845497.695910573 2581233.666144614, 9845496.204229396 2581230.676240168)",,,,,,,,0,0,4.61,196,300.0,65.0,3,62,44,5.0,348.7356018078047
2054899842,2353593173,0,"[226581699, 1029975700]",residential,,,False,"[False, True]",315.7946657926168,"LINESTRING (9845506.65712958 2581298.455577168, 9845522.62034456 2581293.8621982085, 9845526.048984878 2581293.5969637665, 9845528.09726351 2581293.76574932, 9845538.327524712 2581297.2017413154, 9845543.882367302 2581297.539312497, 9845548.869480493 2581295.8152883197, 9845612.243666599 2581248.073151404, 9845643.090297496 2581219.2591503197, 9845677.209721427 2581187.1900698068, 9845711.451596795 2581151.890040732, 9845715.525890157 2581148.2852947162, 9845734.695106471 2581136.4463016, 9845776.640290601 2581103.846918129)",,,,,,,,22,0,4.61,196,300.0,65.0,3,62,18,5.0,804.5164781120521
2054900205,2054899953,0,194981076,residential,,,False,False,35.584779808559695,"LINESTRING (9845473.216754546 2581353.6967853066, 9845450.129092157 2581384.6087942505)",,,,,,,,10,0,4.61,196,300.0,65.0,3,62,67,5.0,348.50162966081996
2054900205,2054899842,0,194981076,residential,,,False,True,65.36943448409744,"LINESTRING (9845473.216754546 2581353.6967853066, 9845489.324684866 2581345.6071075965, 9845502.471516728 2581332.200675713, 9845505.45487908 2581316.9737792434, 9845506.65712958 2581298.455577168)",,,,,,,,3,0,4.61,196,300.0,65.0,3,62,25,5.0,223.50830345229232
2054900205,2054900008,0,194981077,residential,,,False,True,166.24078180462675,"LINESTRING (9845473.216754546 2581353.6967853066, 9845438.262434438 2581338.4457568447, 9845416.47721009 2581328.017196036, 9845392.88860999 2581321.446603283, 9845336.160197483 2581314.888069254, 9845324.059768833 2581312.21160942, 9845300.192870008 2581310.0053388006)",,,,,,,,12,0,4.61,196,300.0,65.0,3,62,14,5.0,351.6845134317729
2054900126,9494759772,0,194981071,residential,,,False,False,137.88775623020462,"LINESTRING (9845496.204229396 2581230.676240168, 9845512.033860987 2581228.8075501625, 9845514.093271567 2581226.9870846174, 9845515.117410881 2581223.6716677467, 9845517.143425616 2581185.4540010486, 9845515.540424949 2581178.30477537, 9845513.403090725 2581173.3376928978, 9845504.274892477 2581158.7740227543, 9845499.454758527 2581147.7909985012, 9845499.933432339 2581137.965357271, 9845499.989092082 2581132.757166976, 9845507.848248133 2581130.6594241243, 9845518.601710944 2581128.863081318, 9845531.581563571 2581127.3078585085)",,,,,,,,14,0,4.61,196,300.0,65.0,3,62,25,5.0,496.0632686906138
2054900126,2054899842,0,194981076,residential,,,False,False,63.69992458481151,"LINESTRING (9845496.204229396 2581230.676240168, 9845497.695910573 2581233.666144614, 9845498.297035823 2581251.882872443, 9845500.378710302 2581275.1752365325, 9845506.65712958 2581298.455577168)",,,,,,,,0,0,4.61,196,300.0,65.0,3,62,70,5.0,547.4793665124166
2054900126,2054900124,0,194981076,residential,,,False,True,43.563976898143224,"LINESTRING (9845496.204229396 2581230.676240168, 9845455.51695551 2581233.3406307977, 9845449.37211962 2581235.3298819982)",,,,,,,,0,0,4.61,196,300.0,65.0,3,62,44,5.0,242.4177980221962
2353593173,2054899842,0,"[226581699, 1029975700]",residential,,,False,"[False, True]",315.79466579261685,"LINESTRING (9845776.640290601 2581103.846918129, 9845734.695106471 2581136.4463016, 9845715.525890157 2581148.2852947162, 9845711.451596795 2581151.890040732, 9845677.209721427 2581187.1900698068, 9845643.090297496 2581219.2591503197, 9845612.243666599 2581248.073151404, 9845548.869480493 2581295.8152883197, 9845543.882367302 2581297.539312497, 9845538.327524712 2581297.2017413154, 9845528.09726351 2581293.76574932, 9845526.048984878 2581293.5969637665, 9845522.62034456 2581293.8621982085, 9845506.65712958 2581298.455577168)",,,,,,,,22,0,4.61,196,300.0,65.0,3,62,11,5.0,539.2489588462541
2353593173,9494759660,0,226581699,residential,,,False,True,115.36451265344473,"LINESTRING (9845776.640290601 2581103.846918129, 9845797.891181394 2581086.365766213, 9845826.433498835 2581062.5432053544, 9845858.860866502 2581033.669246467, 9845869.54753762 2581020.4921286707)",,,,,,,,8,0,4.61,196,300.0,65.0,3,62,12,5.0,218.5248982209604
2353593173,9579851427,0,1040431768,living_street,,,False,True,67.61566118244862,"LINESTRING (9845776.640290601 2581103.846918129, 9845757.515602086 2581094.310646079, 9845751.671328817 2581092.237020011, 9845735.162648333 2581089.114525433, 9845715.024952447 2581084.5694281957, 9845706.965421317 2581082.6163629214)",,,,,,,,23,0,4.61,196,300.0,65.0,3,62,12,5.0,224.76655210272602
2054899872,9436584562,0,"[194981085, 1227131430]","['residential', 'living_street']",,,False,False,128.96184471414077,"LINESTRING (9844987.574344013 2581676.515515646, 9844944.426909382 2581697.3610250275, 9844910.886346806 2581714.5293531525, 9844909.61730461 2581714.7343122335, 9844908.826936226 2581714.0350400866, 9844895.134638857 2581685.762768458, 9844894.711624794 2581682.423147227, 9844894.644833097 2581677.130391489, 9844894.244082931 2581674.4297605087, 9844890.848838462 2581666.0023479075)",,,,,,,,57,0,4.61,196,300.0,65.0,3,62,64,5.0,1287.8269674046012
2054899872,2054900200,0,194981085,living_street,,,False,True,50.78904292396081,"LINESTRING (9844987.574344013 2581676.515515646, 9844995.377840318 2581682.3387524756, 9844999.786092153 2581686.5343777915, 9845003.69340628 2581692.5625769407, 9845005.819608554 2581697.939732428, 9845006.554317193 2581701.4602028825, 9845006.966199309 2581708.2720742035, 9845007.333553627 2581710.3337207637, 9845008.101658115 2581712.4677060707, 9845011.341055298 2581718.206560571, 9845013.84574384 2581722.426307793)",,,,,,,,38,0,4.61,196,300.0,65.0,3,62,10,5.0,263.34685150875293
2054899872,9436584553,0,1023266094,living_street,,,False,False,54.452281795993585,"LINESTRING (9844987.574344013 2581676.515515646, 9844987.429628674 2581670.7766755517, 9844987.12906605 2581663.9165940904, 9844985.481537586 2581656.453696738, 9844982.498175232 2581643.010844862, 9844974.138081474 2581619.428612611)",,,,,,,,56,0,4.61,196,300.0,65.0,3,62,64,5.0,710.5935241932307
9436584562,9436584558,0,1023266095,residential,,,False,False,42.76049572101059,"LINESTRING (9844890.848838462 2581666.0023479075, 9844910.841819009 2581657.0444590882, 9844921.739997158 2581651.8963878877, 9844928.163131775 2581649.1354791652, 9844932.93873793 2581646.5915855095)",,,,,,,,28,0,4.61,196,300.0,65.0,3,62,40,5.0,357.65037946085084
9436584562,2054900165,0,1227131430,residential,,,False,False,64.08450302803888,"LINESTRING (9844890.848838462 2581666.0023479075, 9844884.336648252 2581649.8709176886, 9844872.458858583 2581621.0803322867, 9844865.089508293 2581601.476721037)",,,,,,,,45,0,4.61,196,300.0,65.0,3,62,30,5.0,468.10421090093996
9436584562,2054899872,0,"[194981085, 1227131430]","['residential', 'living_street']",,,False,True,128.9618447141408,"LINESTRING (9844890.848838462 2581666.0023479075, 9844894.244082931 2581674.4297605087, 9844894.644833097 2581677.130391489, 9844894.711624794 2581682.423147227, 9844895.134638857 2581685.762768458, 9844908.826936226 2581714.0350400866, 9844909.61730461 2581714.7343122335, 9844910.886346806 2581714.5293531525, 9844944.426909382 2581697.3610250275, 9844987.574344013 2581676.515515646)",,,,,,,,57,0,4.61,196,300.0,65.0,3,62,27,5.0,715.2363768738161
2054900200,2054900010,0,194981076,residential,,,False,False,102.41054370687075,"LINESTRING (9845013.84574384 2581722.426307793, 9844999.062515462 2581731.1069340194, 9844953.97812169 2581752.9049709905, 9844914.125743987 2581771.1222683033)",,,,,,,,31,0,4.61,196,300.0,65.0,3,62,32,5.0,560.6564878343837
2054900200,2054899953,0,194981076,residential,,,False,True,515.0848464120066,"LINESTRING (9845013.84574384 2581722.426307793, 9845050.71475919 2581703.0395922675, 9845073.279219974 2581691.9718133276, 9845108.923720926 2581671.3553820257, 9845111.328221926 2581669.8845031094, 9845138.86866395 2581653.077912284, 9845145.369722214 2581648.279476992, 9845154.197357832 2581640.3343321555, 9845176.70615887 2581621.2008957723, 9845198.925529232 2581601.6334533845, 9845215.701376494 2581587.2261399287, 9845251.30134965 2581556.4704858228, 9845280.288945053 2581532.490519056, 9845301.038898138 2581515.5635045357, 9845342.96181837 2581479.0812655143, 9845397.775535636 2581434.13564301, 9845424.369761987 2581412.2536310083, 9845432.674196001 2581391.095018718, 9845435.023037257 2581388.418546605, 9845450.129092157 2581384.6087942505)",,,,,,,,134,0,4.61,196,300.0,65.0,3,62,42,5.0,3278.4276259165135
2054900200,2054899872,0,194981085,living_street,,,False,False,50.789042923960814,"LINESTRING (9845013.84574384 2581722.426307793, 9845011.341055298 2581718.206560571, 9845008.101658115 2581712.4677060707, 9845007.333553627 2581710.3337207637, 9845006.966199309 2581708.2720742035, 9845006.554317193 2581701.4602028825, 9845005.819608554 2581697.939732428, 9845003.69340628 2581692.5625769407, 9844999.786092153 2581686.5343777915, 9844995.377840318 2581682.3387524756, 9844987.574344013 2581676.515515646)",,,,,,,,38,0,4.61,196,300.0,65.0,3,62,64,5.0,592.459849656019
9436584553,2054899872,0,1023266094,living_street,,,False,True,54.45228179599359,"LINESTRING (9844974.138081474 2581619.428612611, 9844982.498175232 2581643.010844862, 9844985.481537586 2581656.453696738, 9844987.12906605 2581663.9165940904, 9844987.429628674 2581670.7766755517, 9844987.574344013 2581676.515515646)",,,,,,,,56,0,4.61,196,300.0,65.0,3,62,31,5.0,494.9624882810961
2054899880,2054899920,0,194981063,residential,,,False,False,11.420497456618623,"LINESTRING (9844720.886239918 2581681.711820048, 9844711.81370142 2581690.13924062)",,,,,,,,21,0,4.61,196,300.0,65.0,3,62,28,5.0,155.77287145423858
2054899880,9436584606,0,812721900,residential,,,False,False,79.47219622778702,"LINESTRING (9844720.886239918 2581681.711820048, 9844690.373567494 2581601.127087344)",,,,,,,,28,0,4.61,196,300.0,65.0,3,62,65,5.0,772.2831305767387
2054899880,9436584478,0,194981063,residential,,,False,True,65.66861311803186,"LINESTRING (9844720.886239918 2581681.711820048, 9844738.686226496 2581667.7746360395, 9844757.788651118 2581652.5474319323, 9844774.519970583 2581642.6973793874, 9844778.738979286 2581640.515177595)",,,,,,,,37,0,4.61,196,300.0,65.0,3,62,79,5.0,819.938452358942
2054899920,2054900064,0,194981063,residential,,,False,False,12.495586027458273,"LINESTRING (9844711.81370142 2581690.13924062, 9844710.444471683 2581703.6182998656)",,,,,,,,21,0,4.61,196,300.0,65.0,3,62,37,5.0,172.88040196191474
2054899920,2054899880,0,194981063,residential,,,False,True,11.420497456618623,"LINESTRING (9844711.81370142 2581690.13924062, 9844720.886239918 2581681.711820048)",,,,,,,,21,0,4.61,196,300.0,65.0,3,62,14,5.0,136.5864357271193
2054899920,9436584581,0,1023266098,residential,,,False,False,50.44575240841624,"LINESTRING (9844711.81370142 2581690.13924062, 9844710.043721518 2581688.1017093603, 9844708.55204034 2581687.498889509, 9844706.982435519 2581687.498889509, 9844662.866521318 2581708.4046947346)",,,,,,,,28,0,4.61,196,300.0,65.0,3,62,55,5.0,485.34196589554716
9436584606,2054899880,0,812721900,residential,,,False,True,79.47219622778702,"LINESTRING (9844690.373567494 2581601.127087344, 9844720.886239918 2581681.711820048)",,,,,,,,28,0,4.61,196,300.0,65.0,3,62,10,5.0,247.76663547334442
9436584606,11066572125,0,1023266101,residential,,,False,False,126.94513066898007,"LINESTRING (9844690.373567494 2581601.127087344, 9844680.933674674 2581575.2301018583, 9844676.748061819 2581564.041845014, 9844664.658765119 2581516.564175142, 9844664.77008461 2581515.6358421682, 9844665.404605707 2581514.6231153454, 9844667.642127473 2581513.5742197735, 9844705.501886291 2581503.6760245925, 9844710.611450918 2581501.9158102334)",,,,,,,,32,0,4.61,196,300.0,65.0,3,62,12,5.0,355.20098816333126
9436584606,9436584610,0,1023266101,residential,,,False,True,132.79054338033865,"LINESTRING (9844690.373567494 2581601.127087344, 9844677.95031232 2581597.3896241896, 9844551.001565019 2581629.7367928354)",,,,,,,,15,0,4.61,196,300.0,65.0,3,62,50,5.0,884.1432602820319
9436584478,2054899880,0,194981063,residential,,,False,False,65.66861311803186,"LINESTRING (9844778.738979286 2581640.515177595, 9844774.519970583 2581642.6973793874, 9844757.788651118 2581652.5474319323, 9844738.686226496 2581667.7746360395, 9844720.886239918 2581681.711820048)",,,,,,,,37,0,4.61,196,300.0,65.0,3,62,33,5.0,457.4477079474061
9436584478,9436584642,0,194981063,residential,,,False,True,73.60425583866548,"LINESTRING (9844778.738979286 2581640.515177595, 9844822.587726709 2581617.9095129077, 9844851.007592708 2581606.9141287263)",,,,,,,,45,0,4.61,196,300.0,65.0,3,62,73,5.0,882.1732811467095
9436584478,9436584475,0,1023266081,residential,,,False,False,28.52371802766912,"LINESTRING (9844778.738979286 2581640.515177595, 9844766.549495043 2581615.691145338, 9844764.913098527 2581614.87131392, 9844763.488209045 2581614.6542997276)",,,,,,,,26,0,4.61,196,300.0,65.0,3,62,25,5.0,227.97115408300735
2054899901,9436584548,0,194981063,residential,,,False,True,34.83003355871074,"LINESTRING (9844760.003908983 2581812.825607203, 9844743.639943836 2581778.7901770524)",,,,,,,,31,0,4.61,196,300.0,65.0,3,62,12,5.0,217.55524832454347
2054899901,2054900038,0,194981063,residential,,,False,False,18.19317721117143,"LINESTRING (9844760.003908983 2581812.825607203, 9844763.777639722 2581820.674382607, 9844768.03004427 2581830.8380097263)",,,,,,,,23,0,4.61,196,300.0,65.0,3,62,29,5.0,190.71225669487657
2054899901,2054900010,0,194981076,residential,,,False,True,171.0312409562506,"LINESTRING (9844760.003908983 2581812.825607203, 9844780.898577407 2581802.047110617, 9844828.743694548 2581776.487392763, 9844830.836500976 2581776.029247236, 9844832.684404522 2581777.3675144697, 9844847.857251119 2581802.517313343, 9844849.77194636 2581803.0598549657, 9844852.165315412 2581802.4570309417, 9844914.125743987 2581771.1222683033)",,,,,,,,38,0,4.61,196,300.0,65.0,3,62,20,5.0,612.8749782950014
9436584548,2054899901,0,194981063,residential,,,False,False,34.83003355871074,"LINESTRING (9844743.639943836 2581778.7901770524, 9844760.003908983 2581812.825607203)",,,,,,,,31,0,4.61,196,300.0,65.0,3,62,11,5.0,213.37564429749818
9436584548,2054899992,0,194981063,residential,,,False,True,11.912818114971303,"LINESTRING (9844743.639943836 2581778.7901770524, 9844738.029441502 2581767.155694254)",,,,,,,,27,0,4.61,196,300.0,65.0,3,62,42,5.0,207.44060329945538
9436584548,9436584547,0,1023266093,residential,,,False,False,33.039011985669106,"LINESTRING (9844743.639943836 2581778.7901770524, 9844711.69124998 2581794.994071337)",,,,,,,,34,0,4.61,196,300.0,65.0,3,62,54,5.0,396.4927976671358
2054900010,2054899901,0,194981076,residential,,,False,False,171.03124095625057,"LINESTRING (9844914.125743987 2581771.1222683033, 9844852.165315412 2581802.4570309417, 9844849.77194636 2581803.0598549657, 9844847.857251119 2581802.517313343, 9844832.684404522 2581777.3675144697, 9844830.836500976 2581776.029247236, 9844828.743694548 2581776.487392763, 9844780.898577407 2581802.047110617, 9844760.003908983 2581812.825607203)",,,,,,,,38,0,4.61,196,300.0,65.0,3,62,31,5.0,838.6362163572521
2054900010,2054900200,0,194981076,residential,,,False,True,102.41054370687074,"LINESTRING (9844914.125743987 2581771.1222683033, 9844953.97812169 2581752.9049709905, 9844999.062515462 2581731.1069340194, 9845013.84574384 2581722.426307793)",,,,,,,,31,0,4.61,196,300.0,65.0,3,62,28,5.0,511.49942685508563
2054900010,9436584567,0,1023266096,residential,,,False,False,100.21877690346649,"LINESTRING (9844914.125743987 2581771.1222683033, 9844893.965784203 2581727.4417801704, 9844892.852589296 2581726.694281787, 9844891.884109726 2581726.53754826, 9844840.821859298 2581754.532591049)",,,,,,,,26,0,4.61,196,300.0,65.0,3,62,30,5.0,503.1875968524793
2054900064,2054899920,0,194981063,residential,,,False,True,12.495586027458273,"LINESTRING (9844710.444471683 2581703.6182998656, 9844711.81370142 2581690.13924062)",,,,,,,,21,0,4.61,196,300.0,65.0,3,62,51,5.0,193.87298648804463
2054900064,9436584576,0,194981063,residential,,,False,False,23.399051181203983,"LINESTRING (9844710.444471683 2581703.6182998656, 9844710.099381262 2581711.901054579, 9844717.813821973 2581727.1403695284)",,,,,,,,25,0,4.61,196,300.0,65.0,3,62,23,5.0,201.98138126012302
2054900064,9436584532,0,1023266092,residential,,,False,False,128.91070847062772,"LINESTRING (9844710.444471683 2581703.6182998656, 9844718.10325265 2581702.436771874, 9844723.925262019 2581699.8928700536, 9844730.7936746 2581696.4567947537, 9844757.822046965 2581679.8913048636, 9844763.343493707 2581674.6588318693, 9844768.720225113 2581669.2937403033, 9844772.74999068 2581666.749843559, 9844778.716715386 2581663.759861155, 9844785.139850006 2581661.975517073, 9844790.060171498 2581660.926612196, 9844794.390499689 2581661.083345104, 9844799.767231096 2581661.674107619, 9844804.097559286 2581661.529431083, 9844808.127324853 2581660.335849708, 9844834.621363662 2581646.977389261)",,,,,,,,51,0,4.61,196,300.0,65.0,3,62,33,5.0,777.8864055436858
9436584581,2054899920,0,1023266098,residential,,,False,True,50.44575240841625,"LINESTRING (9844662.866521318 2581708.4046947346, 9844706.982435519 2581687.498889509, 9844708.55204034 2581687.498889509, 9844710.043721518 2581688.1017093603, 9844711.81370142 2581690.13924062)",,,,,,,,28,0,4.61,196,300.0,65.0,3,62,65,5.0,545.8768687856467
2054899943,12850190960,0,1388154778,residential,,,False,False,46.53141195274223,"LINESTRING (9845242.473714031 2581308.124583749, 9845192.023720805 2581307.8352368367)",,,,,,,,1,0,4.61,196,300.0,65.0,3,62,79,5.0,458.51778531199636
2054899943,2054900008,0,194981072,residential,,,False,True,53.26498782406863,"LINESTRING (9845242.473714031 2581308.124583749, 9845278.240666423 2581309.5110377725, 9845300.192870008 2581310.0053388006)",,,,,,,,3,0,4.61,196,300.0,65.0,3,62,27,5.0,199.97856054998238
2054899943,9579819759,0,1125478948,residential,,,False,True,91.24641686632955,"LINESTRING (9845242.473714031 2581308.124583749, 9845241.6276859 2581276.3446780336, 9845242.017304119 2581241.6231510034, 9845252.859822523 2581211.0730896723)",,,,,,,,2,0,4.61,196,300.0,65.0,3,62,31,5.0,361.8366707427459
12850190960,2054899943,0,1388154778,residential,,,False,True,46.53141195274223,"LINESTRING (9845192.023720805 2581307.8352368367, 9845242.473714031 2581308.124583749)",,,,,,,,1,0,4.61,196,300.0,65.0,3,62,11,5.0,78.82146377761975
12850190960,2054900049,0,1127423668,primary_link,,,True,False,57.26050316138467,"LINESTRING (9845192.023720805 2581307.8352368367, 9845175.715415403 2581301.6986722643, 9845154.063774442 2581291.3786395094, 9845135.696058463 2581281.8904842115)",,,,,,,,4,0,4.61,196,300.0,65.0,3,62,79,5.0,575.2295699699266
2054900008,2054899943,0,194981072,residential,,,False,False,53.26498782406863,"LINESTRING (9845300.192870008 2581310.0053388006, 9845278.240666423 2581309.5110377725, 9845242.473714031 2581308.124583749)",,,,,,,,3,0,4.61,196,300.0,65.0,3,62,12,5.0,104.10158246665884
2054900008,9580436317,0,194981072,residential,,,False,True,136.0757512012925,"LINESTRING (9845300.192870008 2581310.0053388006, 9845300.916446697 2581306.5090635545, 9845301.595495591 2581304.7850384456, 9845306.493553186 2581287.9908731463, 9845308.397116479 2581283.8194607077, 9845323.692414513 2581255.5479213563, 9845332.954196148 2581236.1979189613, 9845334.512669018 2581231.77334214, 9845338.230740013 2581217.1011162675, 9845338.831865262 2581212.4595355955, 9845336.816982478 2581170.576863719)",,,,,,,,2,0,4.61,196,300.0,65.0,3,62,15,5.0,267.3363521623265
2054900008,2054900205,0,194981077,residential,,,False,False,166.24078180462672,"LINESTRING (9845300.192870008 2581310.0053388006, 9845324.059768833 2581312.21160942, 9845336.160197483 2581314.888069254, 9845392.88860999 2581321.446603283, 9845416.47721009 2581328.017196036, 9845438.262434438 2581338.4457568447, 9845473.216754546 2581353.6967853066)",,,,,,,,12,0,4.61,196,300.0,65.0,3,62,30,5.0,670.8668144966562
2054899948,13264381739,0,469225056,residential,,,False,False,6.634013998450459,"LINESTRING (9845487.93319123 2581081.374599317, 9845480.80874382 2581080.3860108834)",,,,,,,,11,1,4.61,196,300.0,65.0,3,62,43,5.0,98.63151223200437
2054899948,2054900157,0,194981076,residential,,,False,False,69.75339808966403,"LINESTRING (9845487.93319123 2581081.374599317, 9845485.450766584 2581092.4419714133, 9845477.502554942 2581107.2828708403, 9845474.51919259 2581112.1414297484, 9845448.425903948 2581126.7773949476, 9845438.106587153 2581132.5642710705)",,,,,,,,19,1,4.61,196,300.0,65.0,3,62,38,5.0,422.47549528886793
2054899948,2054899990,0,194981076,residential,,,False,True,43.931836572026405,"LINESTRING (9845487.93319123 2581081.374599317, 9845493.677276954 2581077.4925816576, 9845501.725676138 2581075.503349357, 9845513.224979538 2581073.622620856, 9845533.741161693 2581070.4760178784)",,,,,,,,15,1,4.61,196,300.0,65.0,3,62,62,5.0,411.2528640958764
13264381739,4636061237,0,469225056,residential,,,False,False,35.73553513050961,"LINESTRING (9845480.80874382 2581080.3860108834, 9845442.436915344 2581075.0211112597)",,,,,,,,23,1,4.61,196,300.0,65.0,3,62,45,5.0,317.3718897047519
13264381739,2054899948,0,469225056,residential,,,False,True,6.634013998450459,"LINESTRING (9845480.80874382 2581080.3860108834, 9845487.93319123 2581081.374599317)",,,,,,,,11,1,4.61,196,300.0,65.0,3,62,12,5.0,73.95298015776866
13264381739,13264381747,0,1445692665,residential,,,False,False,125.66800439526486,"LINESTRING (9845480.80874382 2581080.3860108834, 9845481.39873712 2581051.7290278175, 9845482.267029148 2581047.2442204696, 9845484.460023116 2581043.748000527, 9845494.189346611 2581037.8405960905, 9845502.093030458 2581033.3316806476, 9845505.766573654 2581028.702207241, 9845504.809226036 2581021.3601544076, 9845507.492025763 2580956.3186293733)",,,,,,,,30,1,4.61,196,300.0,65.0,3,62,28,5.0,581.6444947680899
2054900157,6769185977,0,194981072,residential,,,False,False,29.46351608304481,"LINESTRING (9845438.106587153 2581132.5642710705, 9845407.04844922 2581140.038989047)",,,,,,,,12,1,4.61,196,300.0,65.0,3,62,33,5.0,186.07552368885743
2054900157,2054900124,0,194981076,residential,,,False,False,95.67575644241302,"LINESTRING (9845438.106587153 2581132.5642710705, 9845438.874691637 2581154.542362715, 9845438.7299763 2581175.001424239, 9845439.921094852 2581184.694471025, 9845443.338603219 2581205.274130153, 9845449.37211962 2581235.3298819982)",,,,,,,,11,1,4.61,196,300.0,65.0,3,62,24,5.0,339.94617855414947
2054900157,2054899948,0,194981076,residential,,,False,True,69.75339808966405,"LINESTRING (9845438.106587153 2581132.5642710705, 9845448.425903948 2581126.7773949476, 9845474.51919259 2581112.1414297484, 9845477.502554942 2581107.2828708403, 9845485.450766584 2581092.4419714133, 9845487.93319123 2581081.374599317)",,,,,,,,19,1,4.61,196,300.0,65.0,3,62,39,5.0,430.8459030596277
2054899990,9494759772,0,194981071,residential,,,False,True,54.143772477591845,"LINESTRING (9845533.741161693 2581070.4760178784, 9845534.11964796 2581091.2484309305, 9845535.32189846 2581110.947887851, 9845533.52965466 2581127.0787946954, 9845531.581563571 2581127.3078585085)",,,,,,,,19,1,4.61,196,300.0,65.0,3,62,49,5.0,422.76538216824
2054899990,2054899948,0,194981076,residential,,,False,False,43.931836572026405,"LINESTRING (9845533.741161693 2581070.4760178784, 9845513.224979538 2581073.622620856, 9845501.725676138 2581075.503349357, 9845493.677276954 2581077.4925816576, 9845487.93319123 2581081.374599317)",,,,,,,,15,1,4.61,196,300.0,65.0,3,62,27,5.0,226.73915049336554
2054899990,9494759807,0,194981076,residential,,,False,True,48.88029751230068,"LINESTRING (9845533.741161693 2581070.4760178784, 9845540.398067242 2581069.451262248, 9845583.378522636 2581066.4372754665, 9845586.306225244 2581065.207569017)",,,,,,,,21,1,4.61,196,300.0,65.0,3,62,46,5.0,384.2192422678997
2054899953,2054900205,0,194981076,residential,,,False,True,35.584779808559695,"LINESTRING (9845450.129092157 2581384.6087942505, 9845473.216754546 2581353.6967853066)",,,,,,,,10,0,4.61,196,300.0,65.0,3,62,34,5.0,207.58590161892357
2054899953,9494750646,0,194981062,residential,,,False,True,169.3292508076926,"LINESTRING (9845450.129092157 2581384.6087942505, 9845412.636687659 2581363.4743294977, 9845397.118750641 2581356.3611956686, 9845386.999808928 2581353.0939775924, 9845361.240478758 2581347.1261823946, 9845302.363600077 2581341.35128767, 9845275.157116527 2581339.832213399)",,,,,,,,21,0,4.61,196,300.0,65.0,3,62,69,5.0,1519.4461966876947
2054899953,2054900200,0,194981076,residential,,,False,False,515.0848464120068,"LINESTRING (9845450.129092157 2581384.6087942505, 9845435.023037257 2581388.418546605, 9845432.674196001 2581391.095018718, 9845424.369761987 2581412.2536310083, 9845397.775535636 2581434.13564301, 9845342.96181837 2581479.0812655143, 9845301.038898138 2581515.5635045357, 9845280.288945053 2581532.490519056, 9845251.30134965 2581556.4704858228, 9845215.701376494 2581587.2261399287, 9845198.925529232 2581601.6334533845, 9845176.70615887 2581621.2008957723, 9845154.197357832 2581640.3343321555, 9845145.369722214 2581648.279476992, 9845138.86866395 2581653.077912284, 9845111.328221926 2581669.8845031094, 9845108.923720926 2581671.3553820257, 9845073.279219974 2581691.9718133276, 9845050.71475919 2581703.0395922675, 9845013.84574384 2581722.426307793)",,,,,,,,134,0,4.61,196,300.0,65.0,3,62,51,5.0,3834.7192600414814
9494750646,9494750645,0,194275015,residential,,,False,True,7.3703218072270955,"LINESTRING (9845275.157116527 2581339.832213399, 9845276.381630925 2581331.9354406595)",,,,,,,,3,0,4.61,196,300.0,65.0,3,62,34,5.0,57.47091297348655
9494750646,9494750650,0,194275015,residential,,,False,False,59.06133916548495,"LINESTRING (9845275.157116527 2581339.832213399, 9845271.8620596 2581351.2976107313, 9845266.29608506 2581360.5567386434, 9845255.008288695 2581379.8224926903, 9845244.978402574 2581395.9295482673)",,,,,,,,13,0,4.61,196,300.0,65.0,3,62,46,5.0,403.4185921934769
9494750646,2054899953,0,194981062,residential,,,False,False,169.3292508076926,"LINESTRING (9845275.157116527 2581339.832213399, 9845302.363600077 2581341.35128767, 9845361.240478758 2581347.1261823946, 9845386.999808928 2581353.0939775924, 9845397.118750641 2581356.3611956686, 9845412.636687659 2581363.4743294977, 9845450.129092157 2581384.6087942505)",,,,,,,,21,0,4.61,196,300.0,65.0,3,62,25,5.0,625.3877524230778
9494759772,2054899990,0,194981071,residential,,,False,False,54.14377247759184,"LINESTRING (9845531.581563571 2581127.3078585085, 9845533.52965466 2581127.0787946954, 9845535.32189846 2581110.947887851, 9845534.11964796 2581091.2484309305, 9845533.741161693 2581070.4760178784)",,,,,,,,19,1,4.61,196,300.0,65.0,3,62,64,5.0,520.2241726279053
9494759772,2054900126,0,194981071,residential,,,False,True,137.88775623020464,"LINESTRING (9845531.581563571 2581127.3078585085, 9845518.601710944 2581128.863081318, 9845507.848248133 2581130.6594241243, 9845499.989092082 2581132.757166976, 9845499.933432339 2581137.965357271, 9845499.454758527 2581147.7909985012, 9845504.274892477 2581158.7740227543, 9845513.403090725 2581173.3376928978, 9845515.540424949 2581178.30477537, 9845517.143425616 2581185.4540010486, 9845515.117410881 2581223.6716677467, 9845514.093271567 2581226.9870846174, 9845512.033860987 2581228.8075501625, 9845496.204229396 2581230.676240168)",,,,,,,,14,0,4.61,196,300.0,65.0,3,62,42,5.0,777.3542914002314
