u,v,key,osmid,bridge,highway,lanes,maxspeed,name,oneway,reversed,length,geometry,access,width,tunnel,ref,junction,building_density,vegetation_score,wind_speed_mps,wind_direction,temperature_k,humidity_pct,openweather_aqi_1to5,AQI,vehicle_count,avg_speed_kmph,carbon_cost
12098340024,12098334960,0,135468819,,secondary,,,Amrapali Marg,True,False,72.2734081609821,"LINESTRING (8605554.894434426 3317775.40776327, 8605615.541293012 3317831.1406346117)",,,,,,10,0,3.26,159,300.0,65.0,3,79,54,5.0,534.1316848831639
9903370801,9903370794,0,1080450343,,living_street,,,,False,True,45.11914661272599,"LINESTRING (8603973.857102538 3326503.1379778762, 8603964.62871675 3326499.7015375616, 8603960.99970135 3326496.2524175458, 8603957.025595529 3326486.3108413233, 8603955.93466452 3326485.0554642407, 8603952.684135389 3326482.215015522, 8603934.783961268 3326473.49078396)",,,,,,9,0,3.26,159,300.0,65.0,3,79,45,5.0,304.44339170872036
9909206021,1820483295,0,1105780786,,secondary,3,,Ghazipur Road,True,False,11.241418728630734,"LINESTRING (8607256.880393064 3326730.3507850734, 8607249.39972328 3326719.9398445063)",,,,,,0,0,3.26,159,300.0,65.0,3,79,67,5.0,106.18100657819109
9909206021,11821901697,0,"[1431889788, 76849396, 76849204]",yes,secondary,1,,,True,False,99.66331272891887,"LINESTRING (8607256.880393064 3326730.3507850734, 8607264.071632167 3326725.912502472, 8607331.063701728 3326674.3017248334, 8607348.385014495 3326663.079260347)",,,,,,0,0,3.26,159,300.0,65.0,3,79,72,5.0,876.8910219778589
11821901697,905283873,0,76849396,,secondary,,,,True,False,4.845391710946412,"LINESTRING (8607348.385014495 3326663.079260347, 8607353.850801492 3326662.2676926604)",,,,,,0,0,3.26,159,300.0,65.0,3,79,39,5.0,38.476433207229206
11821901696,1820887505,0,"[76849177, 76849155, 605840566]",yes,secondary,,,Noida Road,True,False,84.68621301575132,"LINESTRING (8607380.456159793 3326642.295534706, 8607384.886675525 3326634.8519508, 8607403.799857013 3326617.885160103, 8607450.698758483 3326581.757887799, 8607453.13665533 3326579.5260904073)",,,,,,0,0,3.26,159,300.0,65.0,3,79,66,5.0,686.5148070847504
11821901696,11821901703,0,1273069229,,secondary,,,,True,False,18.425157068727643,"LINESTRING (8607380.456159793 3326642.295534706, 8607379.832770644 3326636.525805762, 8607377.984867098 3326634.4334870926, 8607373.387372127 3326632.062192997, 8607366.196133021 3326631.1872236254)",,,,,,0,0,3.26,159,300.0,65.0,3,79,12,5.0,42.3322261789678
12102651174,10598665768,0,1136952572,,residential,,,,False,False,69.65199848327879,"LINESTRING (8605843.924360322 3323891.4327422697, 8605899.584105717 3323948.078647636)",,,,,,0,0,3.26,159,300.0,65.0,3,79,58,5.0,500.57790944362034
12102651174,11056006569,0,1136952572,,residential,,,,False,True,22.922605281424513,"LINESTRING (8605843.924360322 3323891.4327422697, 8605825.601172138 3323872.7959370543)",,,,,,0,0,3.26,159,300.0,65.0,3,79,11,5.0,46.05783897148036
12102651174,9909526869,0,"[608976585, 1306863260]",,residential,,,,False,True,134.44086425471113,"LINESTRING (8605843.924360322 3323891.4327422697, 8605803.370669827 3323930.8363590976, 8605786.505766971 3323945.631762684, 8605763.874514492 3323965.498452973, 8605730.65677844 3323994.64561632)",,,,,,5,0,3.26,159,300.0,65.0,3,79,55,5.0,928.1097040810932
9914109799,9914109805,0,1081704472,,residential,,,,False,True,6.785751853795744,"LINESTRING (8607027.228283556 3325394.1267854394, 8607033.584626481 3325389.7143071205)",,,,,,0,0,3.26,159,300.0,65.0,3,79,22,5.0,33.71438489402077
9914109799,9914109801,0,1081704472,,residential,,,,False,False,29.761286671314522,"LINESTRING (8607027.228283556 3325394.1267854394, 8607024.53435188 3325393.530847191, 8607022.074191133 3325391.4767623655, 8607004.541371332 3325369.680659566)",,,,,,0,0,3.26,159,300.0,65.0,3,79,30,5.0,122.94063201673227
9914109799,9914109814,0,1081704474,,residential,,,,False,False,166.57434148322005,"LINESTRING (8607027.228283556 3325394.1267854394, 8606978.871096756 3325433.1671386114, 8606961.449596446 3325451.8822039533, 8606957.809449097 3325454.7477921597, 8606953.91326692 3325454.8872677074, 8606916.721425045 3325424.8746993644, 8606913.29278473 3325425.559395988, 8606884.839522883 3325457.004760296)",,,,,,7,0,3.26,159,300.0,65.0,3,79,18,5.0,410.6005776037553
9914109801,9914109799,0,1081704472,,residential,,,,False,True,29.761286671314522,"LINESTRING (8607004.541371332 3325369.680659566, 8607022.074191133 3325391.4767623655, 8607024.53435188 3325393.530847191, 8607027.228283556 3325394.1267854394)",,,,,,0,0,3.26,159,300.0,65.0,3,79,18,5.0,80.08437921003936
10209624155,10255079178,0,371998684,,residential,,,,False,False,152.60554178968943,"LINESTRING (8606908.472650778 3325468.3783639716, 8606914.12768091 3325470.2169072833, 8606930.94805597 3325477.2414130317, 8606983.346140286 3325515.914299819, 8607002.303849569 3325559.532378978, 8607010.663943326 3325575.635601276, 8607021.072315715 3325591.5486471555)",,,,,,2,0,3.26,159,300.0,65.0,3,79,27,5.0,520.2419553985936
10209624155,9914109814,0,371998684,,residential,,,,False,True,23.02974457620614,"LINESTRING (8606908.472650778 3325468.3783639716, 8606905.266649442 3325467.325956535, 8606884.839522883 3325457.004760296)",,,,,,2,0,3.26,159,300.0,65.0,3,79,21,5.0,83.83495633203948
10209624155,10209624157,0,1116272372,,residential,,,,False,False,156.62147048007608,"LINESTRING (8606908.472650778 3325468.3783639716, 8606837.807038022 3325518.855979737, 8606873.117580503 3325603.5436727894)",,,,,,5,0,3.26,159,300.0,65.0,3,79,40,5.0,792.5830583043651
9932898272,13115788450,0,1083917982,,secondary_link,,,Vishwakarma Road,True,False,101.10596398950078,"LINESTRING (8613240.43660659 3323566.1418259363, 8613238.555307196 3323587.9603345324, 8613231.397463936 3323619.097094303, 8613231.531047326 3323626.79255062, 8613235.037611287 3323632.5863320306, 8613239.456995072 3323634.5640785596, 8613245.089761306 3323634.7415686473, 8613249.898763306 3323630.912854429, 8613253.405327266 3323625.4106643978, 8613258.58168359 3323611.8073333562, 8613263.123518813 3323603.7442285013)",,,,,,0,0,3.26,159,300.0,65.0,3,79,41,5.0,513.2413428283438
9932898272,13115788437,0,1099974719,,secondary,3,40,Vishwakarma Road,True,False,120.98895718387888,"LINESTRING (8613240.43660659 3323566.1418259363, 8613214.777463961 3323641.574938811, 8613202.8106187 3323698.600119941)",,,,,,0,1,3.26,159,300.0,65.0,3,79,63,30.0,927.4765163101242
9932918090,9932918095,0,1083920488,,residential,,,,False,False,48.48892576480352,"LINESTRING (8615264.22494921 3328432.6680631647, 8615300.726610243 3328474.215771631)",,,,,,1,0,3.26,159,300.0,65.0,3,79,78,5.0,474.65634515856095
9932918095,9932918091,0,1083920488,,residential,,,,False,False,41.65533008110765,"LINESTRING (8615300.726610243 3328474.215771631, 8615332.07417885 3328509.9169739177)",,,,,,1,0,3.26,159,300.0,65.0,3,79,60,5.0,320.7183765839751
9932918095,9932918090,0,1083920488,,residential,,,,False,True,48.48892576480352,"LINESTRING (8615300.726610243 3328474.215771631, 8615264.22494921 3328432.6680631647)",,,,,,1,0,3.26,159,300.0,65.0,3,79,18,5.0,125.5360796519756
9932918095,9932918093,0,1083920490,,residential,,,,False,True,58.55212837787967,"LINESTRING (8615300.726610243 3328474.215771631, 8615280.110240547 3328489.853266923, 8615249.73115151 3328517.2474635346)",,,,,,3,0,3.26,159,300.0,65.0,3,79,56,5.0,424.27030269935136
9932918091,9932918092,0,66148227,,primary,,,Pusta Road,True,False,13.764866957661514,"LINESTRING (8615332.07417885 3328509.9169739177, 8615326.730843293 3328524.6794173378)",,,,,,1,0,3.26,159,300.0,65.0,3,79,18,5.0,50.53211262854887
9932918091,9932918095,0,1083920488,,residential,,,,False,True,41.65533008110765,"LINESTRING (8615332.07417885 3328509.9169739177, 8615300.726610243 3328474.215771631)",,,,,,1,0,3.26,159,300.0,65.0,3,79,63,5.0,335.7142954131739
9932918093,9932918095,0,1083920490,,residential,,,,False,False,58.55212837787967,"LINESTRING (8615249.73115151 3328517.2474635346, 8615280.110240547 3328489.853266923, 8615300.726610243 3328474.215771631)",,,,,,3,0,3.26,159,300.0,65.0,3,79,49,5.0,375.0865148619324
9933045340,9933045342,0,1083933254,,residential,,,,False,False,159.84346991678763,"LINESTRING (8617148.16261555 3312237.97724422, 8617171.795743447 3312227.476269717, 8617180.08904551 3312223.802830643, 8617197.933559885 3312215.873272499, 8617204.412354248 3312212.997858808, 8617209.432863282 3312210.7684635953, 8617302.79652021 3312169.322047593, 8617299.523727182 3312156.8450801685)",,,,,,1,0,3.26,159,300.0,65.0,3,79,33,5.0,653.7801408704789
9933508581,9933508586,0,81058767,,secondary,2,40,Vishwakarma Road,True,False,26.458316206756596,"LINESTRING (8613667.13534675 3321929.47516482, 8613671.176244264 3321899.584620023)",,,,,,0,0,3.26,159,300.0,65.0,3,79,33,34.0,120.57493217875611
9933508581,9933508583,0,1083987973,,secondary,,,Vishwakarma Road,True,False,13.735538596106494,"LINESTRING (8613667.13534675 3321929.47516482, 8613664.007269058 3321925.3427106147, 8613662.493323985 3321924.32861162, 8613657.461683 3321923.8215621505, 8613653.943987092 3321924.569460124)",,,,,,0,0,3.26,159,300.0,65.0,3,79,32,5.0,68.54446820904893
9933508586,13842560937,0,81058767,,secondary,2,40,Vishwakarma Road,True,False,200.30559357137972,"LINESTRING (8613671.176244264 3321899.584620023, 8613686.504938148 3321786.006231312, 8613699.996860432 3321692.6216893294, 8613702.534944821 3321673.4048618674)",,,,,,0,0,3.26,159,300.0,65.0,3,79,19,28.0,472.49675334274576
9933508583,810494385,0,170571051,,secondary,,,Vishwakarma Road,True,False,277.8879416485422,"LINESTRING (8613653.943987092 3321924.569460124, 8613625.112238975 3322142.9701393927, 8613613.201053461 3322208.8497859323, 8613607.156405112 3322237.777607351)",,,,,,0,0,3.26,159,300.0,65.0,3,79,62,5.0,2083.2862858651542
13842560937,10275130836,0,81058767,,secondary,2,40,Vishwakarma Road,True,False,5.102765545383995,"LINESTRING (8613702.534944821 3321673.4048618674, 8613703.291917361 3321667.6372838295)",,,,,,0,0,3.26,159,300.0,65.0,3,79,57,34.0,50.70291633042652
13842560937,13842560936,0,1515838745,,residential,,,,True,False,116.40462629607221,"LINESTRING (8613702.534944821 3321673.4048618674, 8613835.116458358 3321678.982302341)",,,,,,1,0,3.26,159,300.0,65.0,3,79,45,5.0,649.3849819987898
13748634986,12088331467,0,170571051,,secondary,,,Vishwakarma Road,True,False,99.13245266325775,"LINESTRING (8613817.138360593 3320739.508026627, 8613802.68909069 3320851.5818271902)",,,,,,0,0,3.26,159,300.0,65.0,3,79,69,5.0,836.6167080517741
13748634986,13748634994,0,1501796516,,secondary_link,,,,True,False,120.5813295403261,"LINESTRING (8613817.138360593 3320739.508026627, 8613796.900477167 3320786.1778662456, 8613785.256458431 3320836.929284032, 8613781.315748457 3320871.2157532508)",,,,,,0,0,3.26,159,300.0,65.0,3,79,79,5.0,1158.9110040422913
9933628761,10988868538,0,81058767,,secondary,2,40,Vishwakarma Road,True,False,152.03721410941586,"LINESTRING (8613621.171529 3322242.1636891714, 8613627.37202464 3322209.458258305, 8613638.259070838 3322143.3250798536, 8613648.03292213 3322070.968127171)",,,,,,0,0,3.26,159,300.0,65.0,3,79,16,29.0,307.71145109007847
10988868538,9933508581,0,81058767,,secondary,2,40,Vishwakarma Road,True,False,125.24195586344912,"LINESTRING (8613648.03292213 3322070.968127171, 8613649.847429829 3322057.531174984, 8613664.519338716 3321948.8951814887, 8613667.13534675 3321929.47516482)",,,,,,0,0,3.26,159,300.0,65.0,3,79,72,35.0,1097.8904986602004
10988868538,10988868536,0,1183328228,,residential,,,,False,True,160.5557690069443,"LINESTRING (8613648.03292213 3322070.968127171, 8613660.767871877 3322086.471344491, 8613641.476204121 3322248.299135527)",,,,,,0,0,3.26,159,300.0,65.0,3,79,78,5.0,1518.6019979049986
10988868536,9933628761,0,1083999965,,residential,,,Indosam Road,True,False,18.606048109623288,"LINESTRING (8613641.476204121 3322248.299135527, 8613621.171529 3322242.1636891714)",,,,,,0,0,3.26,159,300.0,65.0,3,79,43,5.0,111.80720824565616
10988868536,10988868538,0,1183328228,,residential,,,,False,False,160.5557690069443,"LINESTRING (8613641.476204121 3322248.299135527, 8613660.767871877 3322086.471344491, 8613648.03292213 3322070.968127171)",,,,,,0,0,3.26,159,300.0,65.0,3,79,50,5.0,979.1346140416657
9933677856,853663741,0,993591160,,secondary,,,Vishwakarma Road,True,False,109.5101605604874,"LINESTRING (8613105.13889748 3325793.9186017695, 8613101.376298692 3325669.0980734597)",,,,,,0,0,3.26,159,300.0,65.0,3,79,76,5.0,1014.5326643116451
9933677856,9933677859,0,1084004607,,residential,,,,False,False,40.1771940619433,"LINESTRING (8613105.13889748 3325793.9186017695, 8613133.881590003 3325791.6742564673, 8613150.668569215 3325789.087553875)",,,,,,0,0,3.26,159,300.0,65.0,3,79,63,5.0,319.53958710829136
9933677859,9933677860,0,1084004607,,residential,,,,False,False,108.47709682755246,"LINESTRING (8613150.668569215 3325789.087553875, 8613140.416044112 3325665.8140058666)",,,,,,1,0,3.26,159,300.0,65.0,3,79,78,5.0,1036.145626305891
9933677859,9933677856,0,1084004607,,residential,,,,False,True,40.1771940619433,"LINESTRING (8613150.668569215 3325789.087553875, 8613133.881590003 3325791.6742564673, 8613105.13889748 3325793.9186017695)",,,,,,0,0,3.26,159,300.0,65.0,3,79,45,5.0,232.7568479344938
9933677859,10704177593,0,1150687213,,living_street,,,,False,False,37.6902627211249,"LINESTRING (8613150.668569215 3325789.087553875, 8613154.35324436 3325792.054653949, 8613192.213003179 3325786.6149709853)",,,,,,0,0,3.26,159,300.0,65.0,3,79,14,5.0,79.11964137148983
9933769450,9933769459,0,1084017424,,residential,,,,False,False,42.56785366534035,"LINESTRING (8617821.723458493 3317757.577855608, 8617814.710330572 3317805.580532622)",,,,,,8,0,3.26,159,300.0,65.0,3,79,44,5.0,280.55826735299706
9933769450,9933769443,0,1084017424,,residential,,,,False,True,43.05227063233185,"LINESTRING (8617821.723458493 3317757.577855608, 8617828.825642005 3317709.030445223)",,,,,,5,0,3.26,159,300.0,65.0,3,79,79,5.0,448.93552559450586
9933769450,9933769453,0,1084017425,,residential,,,,False,False,58.328253504165886,"LINESTRING (8617821.723458493 3317757.577855608, 8617841.983605817 3317764.877089981, 8617845.71280876 3317773.316834699, 8617839.211750496 3317808.4318058277)",,,,,,9,0,3.26,159,300.0,65.0,3,79,48,5.0,396.7707401839955
9933769449,9933769457,0,1084017424,,residential,,,,False,True,47.777159161251916,"LINESTRING (8617902.574804656 3317822.4600788676, 8617898.500511292 3317840.112660203, 8617896.819586983 3317846.182720486, 8617867.141810736 3317841.5699813133)",,,,,,7,0,3.26,159,300.0,65.0,3,79,70,5.0,452.1281369545161
9933769457,9933769455,0,1084017424,,residential,,,,False,True,23.36724338036875,"LINESTRING (8617867.141810736 3317841.5699813133, 8617840.759091418 3317837.9456873676)",,,,,,8,0,3.26,159,300.0,65.0,3,79,17,5.0,103.46917649595224
9933769457,9933769454,0,1084017427,,residential,,,,False,False,26.21874249514397,"LINESTRING (8617867.141810736 3317841.5699813133, 8617871.806097401 3317812.056091759)",,,,,,8,0,3.26,159,300.0,65.0,3,79,32,5.0,156.47997118135285
9933769457,9933769449,0,1084017424,,residential,,,,False,False,47.777159161251916,"LINESTRING (8617867.141810736 3317841.5699813133, 8617896.819586983 3317846.182720486, 8617898.500511292 3317840.112660203, 8617902.574804656 3317822.4600788676)",,,,,,7,0,3.26,159,300.0,65.0,3,79,51,5.0,343.1962140668617
9933769459,9933769450,0,1084017424,,residential,,,,False,True,42.56785366534035,"LINESTRING (8617814.710330572 3317805.580532622, 8617821.723458493 3317757.577855608)",,,,,,8,0,3.26,159,300.0,65.0,3,79,19,5.0,152.854706356976
9933769459,9933769453,0,1084017429,,residential,,,,False,False,21.644197222580573,"LINESTRING (8617814.710330572 3317805.580532622, 8617839.211750496 3317808.4318058277)",,,,,,8,0,3.26,159,300.0,65.0,3,79,50,5.0,185.66518333548345
9933769459,9933769455,0,1084017424,,residential,,,,False,False,47.430902453724144,"LINESTRING (8617814.710330572 3317805.580532622, 8617812.962614568 3317817.479850166, 8617812.962614568 3317825.6281642523, 8617817.03690793 3317834.6888925997, 8617840.759091418 3317837.9456873676)",,,,,,9,0,3.26,159,300.0,65.0,3,79,47,5.0,328.31028983900416
9933769453,9933769456,0,1084017425,,residential,,,,False,False,5.789317673371155,"LINESTRING (8617839.211750496 3317808.4318058277, 8617845.768468505 3317809.1668007965)",,,,,,8,0,3.26,159,300.0,65.0,3,79,30,5.0,76.64154362413616
9933769453,9933769459,0,1084017429,,residential,,,,False,True,21.644197222580573,"LINESTRING (8617839.211750496 3317808.4318058277, 8617814.710330572 3317805.580532622)",,,,,,8,0,3.26,159,300.0,65.0,3,79,24,5.0,118.13528800103204
9933769453,9933769450,0,1084017425,,residential,,,,False,True,58.32825350416589,"LINESTRING (8617839.211750496 3317808.4318058277, 8617845.71280876 3317773.316834699, 8617841.983605817 3317764.877089981, 8617821.723458493 3317757.577855608)",,,,,,9,0,3.26,159,300.0,65.0,3,79,64,5.0,508.76098691199405
9933769456,9933769454,0,1084017425,,residential,,,,False,False,22.98730669492505,"LINESTRING (8617845.768468505 3317809.1668007965, 8617871.806097401 3317812.056091759)",,,,,,9,0,3.26,159,300.0,65.0,3,79,14,5.0,99.41867524747407
9933769456,9933769453,0,1084017425,,residential,,,,False,True,5.789317673371155,"LINESTRING (8617845.768468505 3317809.1668007965, 8617839.211750496 3317808.4318058277)",,,,,,8,0,3.26,159,300.0,65.0,3,79,77,5.0,109.29329530194947
9933769456,9933769455,0,1084017426,,residential,,,,False,True,25.632102426246593,"LINESTRING (8617845.768468505 3317809.1668007965, 8617840.759091418 3317837.9456873676)",,,,,,9,0,3.26,159,300.0,65.0,3,79,25,5.0,137.69630727873977
9933769454,9933769456,0,1084017425,,residential,,,,False,True,22.98730669492505,"LINESTRING (8617871.806097401 3317812.056091759, 8617845.768468505 3317809.1668007965)",,,,,,9,0,3.26,159,300.0,65.0,3,79,17,5.0,107.69410565764709
9933769454,9933769457,0,1084017427,,residential,,,,False,True,26.21874249514397,"LINESTRING (8617871.806097401 3317812.056091759, 8617867.141810736 3317841.5699813133)",,,,,,8,0,3.26,159,300.0,65.0,3,79,69,5.0,272.89118785979207
9933769454,9933769458,0,1084017428,,residential,,,,False,False,11.62558546771041,"LINESTRING (8617871.806097401 3317812.056091759, 8617884.930665364 3317813.868235093)",,,,,,8,0,3.26,159,300.0,65.0,3,79,38,5.0,108.81266973275946
9933769458,9933769454,0,1084017428,,residential,,,,False,True,11.62558546771041,"LINESTRING (8617884.930665364 3317813.868235093, 8617871.806097401 3317812.056091759)",,,,,,8,0,3.26,159,300.0,65.0,3,79,56,5.0,133.92393434301394
9933769455,9933769457,0,1084017424,,residential,,,,False,False,23.36724338036875,"LINESTRING (8617840.759091418 3317837.9456873676, 8617867.141810736 3317841.5699813133)",,,,,,8,0,3.26,159,300.0,65.0,3,79,26,5.0,128.7057993467505
9933769455,9933769456,0,1084017426,,residential,,,,False,False,25.632102426246593,"LINESTRING (8617840.759091418 3317837.9456873676, 8617845.768468505 3317809.1668007965)",,,,,,9,0,3.26,159,300.0,65.0,3,79,33,5.0,162.30312560793652
9933769455,9933769459,0,1084017424,,residential,,,,False,True,47.430902453724144,"LINESTRING (8617840.759091418 3317837.9456873676, 8617817.03690793 3317834.6888925997, 8617812.962614568 3317825.6281642523, 8617812.962614568 3317817.479850166, 8617814.710330572 3317805.580532622)",,,,,,9,0,3.26,159,300.0,65.0,3,79,18,5.0,163.25074930004416
12093194978,12093194979,0,1305713744,,primary_link,,,,True,False,22.36738984060766,"LINESTRING (8615392.798961077 3328223.7647004942, 8615413.93853238 3328238.044901254)",,,,,,0,0,3.26,159,300.0,65.0,3,79,25,5.0,82.90216952182298
12093194978,12087063705,0,1024091858,,residential,,,,False,False,86.27488186494861,"LINESTRING (8615392.798961077 3328223.7647004942, 8615379.396094387 3328291.6528608673, 8615361.874406535 3328315.0136716235)",,,,,,0,0,3.26,159,300.0,65.0,3,79,58,5.0,616.2731777800423
12093194978,9941912934,0,1024091858,,residential,,,,False,True,1043.3820829481629,"LINESTRING (8615392.798961077 3328223.7647004942, 8615394.524413185 3328215.0012811464, 8615396.416844528 3328201.228393512, 8615468.151124395 3327379.8396454635, 8615497.817768693 3327038.510703127)",,,,,,0,0,3.26,159,300.0,65.0,3,79,36,5.0,4523.210598336063
12093194979,9865539426,0,377284818,,primary,,,Faridabad-Noida-Ghaziabad Expressway,True,False,42.01420411384142,"LINESTRING (8615413.93853238 3328238.044901254, 8615410.721399095 3328260.0993444263, 8615402.416965082 3328284.347860054)",,,,,,0,0,3.26,159,300.0,65.0,3,79,14,5.0,86.38386291125359
9941912971,9941912973,0,422766769,,residential,,,,False,False,85.01827435790918,"LINESTRING (8617431.370532077 3315260.9035914643, 8617432.082976818 3315256.380434677, 8617447.856948664 3315215.215977354, 8617415.785803366 3315179.2209372)",,,,,,14,0,3.26,159,300.0,65.0,3,79,16,5.0,249.03508676718562
9941912971,9941912973,1,1085011047,,residential,,,,False,False,97.4078582863292,"LINESTRING (8617431.370532077 3315260.9035914643, 8617387.132166436 3315225.035126935, 8617415.785803366 3315179.2209372)",,,,,,13,0,3.26,159,300.0,65.0,3,79,43,5.0,583.4245487574586
9941912971,9941912968,0,422766769,,residential,,,,False,True,40.935593439464355,"LINESTRING (8617431.370532077 3315260.9035914643, 8617425.092112798 3315300.68716532, 8617424.79155017 3315307.047480152)",,,,,,10,0,3.26,159,300.0,65.0,3,79,21,5.0,168.9576954674502
9942486001,9942485999,0,1070942250,,residential,,,,False,False,43.99921100673395,"LINESTRING (8610929.076623403 3328165.5280190613, 8610920.972564472 3328116.0042123115)",,,,,,0,0,3.26,159,300.0,65.0,3,79,75,5.0,411.7928990606055
9942486001,9942486000,0,1085076714,,residential,,,,False,True,45.791936574134,"LINESTRING (8610929.076623403 3328165.5280190613, 8610877.190608744 3328171.488643306)",,,,,,0,0,3.26,159,300.0,65.0,3,79,75,5.0,427.927429167206
9942486001,9942486006,0,1070942250,,residential,,,,False,True,34.58539100636321,"LINESTRING (8610929.076623403 3328165.5280190613, 8610930.501512885 3328174.2660414726, 8610936.201070813 3328204.3228532127)",,,,,,0,0,3.26,159,300.0,65.0,3,79,61,5.0,268.9650621665787
9942486001,9942486003,0,1085076714,,residential,,,,False,False,34.68080883487073,"LINESTRING (8610929.076623403 3328165.5280190613, 8610935.711265054 3328164.919274608, 8610968.55051484 3328163.054994893)",,,,,,0,0,3.26,159,300.0,65.0,3,79,55,5.0,244.69333831014683
9942486000,9942486001,0,1085076714,,residential,,,,False,False,45.791936574134,"LINESTRING (8610877.190608744 3328171.488643306, 8610929.076623403 3328165.5280190613)",,,,,,0,0,3.26,159,300.0,65.0,3,79,41,5.0,241.0963279447393
9942486006,9942486009,0,1070942250,,residential,,,,False,True,13.322212217133403,"LINESTRING (8610936.201070813 3328204.3228532127, 8610939.039717827 3328219.249826709)",,,,,,0,0,3.26,159,300.0,65.0,3,79,50,5.0,95.73327330280041
9942486006,9942486007,0,1085076715,,residential,,,,False,False,34.40890177953326,"LINESTRING (8610936.201070813 3328204.3228532127, 8610974.673086831 3328196.5740231033)",,,,,,0,0,3.26,159,300.0,65.0,3,79,57,5.0,251.15688817200748
9942486006,9942486001,0,1070942250,,residential,,,,False,False,34.58539100636321,"LINESTRING (8610936.201070813 3328204.3228532127, 8610930.501512885 3328174.2660414726, 8610929.076623403 3328165.5280190613)",,,,,,0,0,3.26,159,300.0,65.0,3,79,18,5.0,90.50444457374454
9942486006,9942486004,0,1085076715,,residential,,,,False,True,41.53489116621958,"LINESTRING (8610936.201070813 3328204.3228532127, 8610920.182196088 3328206.1237276327, 8610889.135190105 3328209.7001127647)",,,,,,0,0,3.26,159,300.0,65.0,3,79,19,5.0,110.49955185898064
9942486007,9942486010,0,775324633,,residential,,,,False,True,13.302250706578906,"LINESTRING (8610974.673086831 3328196.5740231033, 8610977.4560741 3328211.48830569)",,,,,,0,0,3.26,159,300.0,65.0,3,79,56,5.0,105.19112474821024
9942486007,9942486006,0,1085076715,,residential,,,,False,True,34.40890177953326,"LINESTRING (8610974.673086831 3328196.5740231033, 8610936.201070813 3328204.3228532127)",,,,,,0,0,3.26,159,300.0,65.0,3,79,49,5.0,218.12434246365555
9942486007,9942486003,0,775324633,,residential,,,,False,False,29.875593198745513,"LINESTRING (8610974.673086831 3328196.5740231033, 8610970.498605927 3328174.2279949193, 8610968.55051484 3328163.054994893)",,,,,,0,0,3.26,159,300.0,65.0,3,79,20,5.0,87.50142367698923
9942486004,9942486006,0,1085076715,,residential,,,,False,False,41.53489116621958,"LINESTRING (8610889.135190105 3328209.7001127647, 8610920.182196088 3328206.1237276327, 8610936.201070813 3328204.3228532127)",,,,,,0,0,3.26,159,300.0,65.0,3,79,51,5.0,269.9935339372638
9942486009,9942486006,0,1070942250,,residential,,,,False,False,13.322212217133403,"LINESTRING (8610939.039717827 3328219.249826709, 8610936.201070813 3328204.3228532127)",,,,,,0,0,3.26,159,300.0,65.0,3,79,33,5.0,68.55596037984827
9942486009,9942486010,0,1085076716,,residential,,,,False,False,34.36322585000043,"LINESTRING (8610939.039717827 3328219.249826709, 8610977.4560741 3328211.48830569)",,,,,,0,0,3.26,159,300.0,65.0,3,79,30,5.0,139.50761306000155
9942486009,9942486008,0,1085076716,,residential,,,,False,True,68.48607171053861,"LINESTRING (8610939.039717827 3328219.249826709, 8610862.24040113 3328233.504658144)",,,,,,0,0,3.26,159,300.0,65.0,3,79,71,5.0,599.3013309737888
9942486009,9942486223,0,1070942250,,residential,,,,False,True,44.942350489234556,"LINESTRING (8610939.039717827 3328219.249826709, 8610941.989684334 3328234.7982468056, 8610949.581673607 3328269.40813129)",,,,,,0,0,3.26,159,300.0,65.0,3,79,70,5.0,393.3157441095703
9942486010,9942486007,0,775324633,,residential,,,,False,False,13.302250706578906,"LINESTRING (8610977.4560741 3328211.48830569, 8610974.673086831 3328196.5740231033)",,,,,,0,0,3.26,159,300.0,65.0,3,79,62,5.0,114.76874525694706
9942486010,9942486009,0,1085076716,,residential,,,,False,True,34.36322585000043,"LINESTRING (8610977.4560741 3328211.48830569, 8610939.039717827 3328219.249826709)",,,,,,0,0,3.26,159,300.0,65.0,3,79,62,5.0,271.4624003240032
9942486010,9942486224,0,775324633,,residential,,,,False,True,45.86135831769363,"LINESTRING (8610977.4560741 3328211.48830569, 8610978.958887227 3328219.5542001743, 8610990.03517656 3328262.2426476367)",,,,,,0,0,3.26,159,300.0,65.0,3,79,41,5.0,241.43788292305263
9942486221,9942486217,0,1085076717,,residential,,,,False,True,17.947259384857063,"LINESTRING (8610849.115833165 3328284.9312453894, 8610845.531345561 3328281.3421577583, 8610840.755739408 3328279.5539554493, 8610834.7890147 3328280.7460902953, 8610830.748117184 3328281.938225248)",,,,,,0,0,3.26,159,300.0,65.0,3,79,70,5.0,166.55697883279933
9944101401,9944101395,0,1085250078,,residential,,,,False,True,64.81870482399152,"LINESTRING (8612212.479032759 3312971.786520333, 8612223.94494031 3313003.1645453465, 8612225.458885385 3313013.121414866, 8612223.34381506 3313017.035758732, 8612218.211986534 3313021.5708252275, 8612206.746078981 3313022.774264919, 8612199.51031208 3313020.6587446914)",,,,,,0,0,3.26,159,300.0,65.0,3,79,48,5.0,389.1557397861912
